r_kpc,rho_star_Msun_per_kpc3
254.645,1219.5140656158187
239.21,1534.5454302470964
223.775,1958.2790161411683
208.345,2538.817164190461
192.91,3351.886071241338
177.475,4518.540099915826
162.045,6240.048951683077
146.615,8866.893327347336
131.17999999999998,13038.618084304211
115.745,19987.082838919483
100.315,32261.424732873525
84.88000000000001,55653.69374554709
69.44500000000001,104867.95689508354
54.015,223587.62861413087
38.585,575342.8388571474
23.15,2060496.3212533437
7.715,17304313.67145741
376.575,282.9822195593074
370.91,299.65631583970037
365.25,317.56072515958556
359.58500000000004,336.8405727676796
353.92,357.60643844794913
348.26,379.97742477064
342.6,404.1259468059478
336.935,430.2482397784652
331.27,458.51636466545295
325.61,489.11729066032075
319.94500000000005,522.345598775889
314.28000000000003,558.4451429867091
308.62,597.6828060416649
302.96,640.4292583909772
297.295,687.1110423090623
291.63,738.1264963492094
285.97,793.9161188991543
280.31,855.0799832796687
274.64500000000004,922.3139651690842
268.98,996.2910834330714
263.32,1077.7642408206375
257.655,1167.826400171701
251.99,1267.5007246178736
246.33,1377.9429193544506
240.67,1500.68768497205
235.005,1637.545359490061
229.34,1790.3762894591907
223.68,1961.3125364467362
218.015,2153.3391016881096
212.35,2369.4705099752023
206.69000000000003,2613.204823786175
201.03,2889.1270364919874
195.365,3202.7753357939796
189.7,3560.206131145066
184.04,3968.584153498319
178.38000000000002,4437.29584115989
172.715,4977.885826108791
167.05,5603.467376919377
161.39,6329.92109674821
155.725,7178.987626711408
150.06,8175.530929252888
144.4,9350.31001489345
138.74,10744.267710689901
133.075,12410.063650874154
127.41,14412.262809944192
121.75,16833.622211175123
116.09,19786.83658209497
110.425,23422.42946854326
104.76,27935.352043046798
99.1,33587.699895662096
93.435,40757.55200351118
87.77,49955.409330849216
82.11,61901.83674878739
76.45,77663.71453636972
70.785,98833.39377691137
65.11999999999999,127791.72387890845
59.46,168236.8232094045
53.795,226274.9187758356
48.13,312006.2622638063
42.47,443073.3210490844
36.81,652442.7547108864
31.145,1005915.4120521208
25.48,1645977.3874509693
19.82,2922253.08418975
14.16,5873300.18029995
8.495,14779382.541318841
2.83,71520997.30073889
589.835,50.98868583571986
571.11,57.73657561418743
552.3849999999999,65.63873860616351
533.66,74.94045828554576
514.935,85.95004846450756
496.21,99.05806538612086
477.485,114.7633672082003
458.76,133.70884365707457
440.035,156.7309733543852
421.31,184.9294202533378
402.585,219.7660932058407
383.86,263.2082066801426
365.135,317.93817800439524
346.41,387.66694047105443
327.685,477.610537747237
308.96000000000004,595.2303072458518
290.235,751.4091390906706
271.51000000000005,962.3690633616561
252.785,1252.887967427757
234.06,1661.8720657835481
215.335,2252.368737667582
196.61,3130.327884345302
177.88500000000002,4481.504695900158
159.16,6648.30291549864
140.43499999999997,10301.036641109606
121.71,16852.477576001897
102.985,29569.957424170243
84.26,56980.7985687747
65.535,125334.84198473168
46.81,337629.7513797025
28.085,1301266.4602627237
9.36,12548491.68990244
490.03,103.92613629861377
476.225,115.92835885163798
462.42,129.71463699616655
448.62,145.60674286792747
434.815,164.01656931540737
421.01,185.43073503915906
407.21,210.44758711571697
393.405,239.84177145662272
379.6,274.55325553792545
365.795,315.7795270143542
351.99,365.0449447946484
338.19,424.2832793131521
324.385,496.0733401460356
310.58,583.7161863091017
296.78000000000003,691.5627770802008
282.975,825.5732878193215
269.17,993.6921674078957
255.37,1206.8070072289786
241.565,1480.393762432375
227.76,1836.1519662314777
213.955,2305.584449571277
200.15,2935.2433532832083
186.35,3795.181494605217
172.54500000000002,4995.3472841896
158.73999999999998,6710.492839963211
144.94000000000003,9229.475512181001
131.135,13054.023031610093
117.32999999999998,19087.54211030323
103.53,29055.602430136285
89.725,46511.96003556608
75.92,79385.74589783096
62.115,147518.0240543872
48.31,308705.19359532994
34.51,773048.1771629421
20.705,2653414.202720144
6.9,20658769.79335807
988.315,6.862633964874479
970.505,7.368465902355347
952.695,7.921775316528754
934.89,8.527833543115193
917.085,9.192977146446319
899.2750000000001,9.924470940986312
881.4649999999999,10.730194228009072
863.66,11.619110477939106
845.855,12.602017659042856
828.045,13.691420579030513
810.235,14.90113472952684
792.43,16.247064521237334
774.6249999999999,17.74845565685977
756.815,19.427862533267533
739.0049999999999,21.31070307215232
721.2,23.42665002501079
703.395,25.811873866780772
685.585,28.50937216013348
667.775,31.568669118615734
649.9699999999999,35.048551735211504
632.1650000000001,39.021461688936526
614.355,43.57502446881817
596.5450000000001,48.81267742492176
578.74,54.859724914828845
560.935,61.87297048900996
543.1250000000001,70.04623431511881
525.32,79.61204225931742
507.51499999999993,90.86821521126646
489.705,104.19033196722863
471.895,120.04626770459392
454.09,139.0312326868943
436.285,161.92280904026563
418.475,189.73541946238217
400.665,223.78578906914962
382.86,265.81790185399035
365.055,318.20108477126325
347.245,384.1724058349788
329.435,468.16809603156753
311.62999999999994,576.4018723268173
293.825,717.8154108348115
276.015,905.4653098939219
258.20500000000004,1158.6798767928717
240.4,1506.8780969125019
222.595,1996.3789943513755
204.785,2702.2371573931
186.975,3749.9028149708806
169.17,5358.429560042623
151.365,7931.343140065046
133.555,12256.91057703848
115.745,19987.082838919483
97.94,34918.33334294892
80.13499999999999,66901.26593520865
62.325,146020.02191087845
44.515,388861.68198327144
26.71,1470211.5001959582
8.905,13657853.89894346
197.09,3102.9446231366815
191.69,3429.2162881120566
186.29,3799.564145457487
180.89,4221.3379899402935
175.48999999999998,4703.359714544715
170.09000000000003,5256.270556482613
164.69,5892.973396659807
159.29,6629.199966053208
153.89,7484.243474656999
148.49,8481.912140699349
143.09,9651.780306678407
137.68999999999997,11030.844216760079
132.29000000000002,12665.733570395201
126.89,14615.694576852455
121.49,16956.656268222494
116.09,19786.83658209497
110.69,23234.566234609803
105.29,27469.35293764392
99.89,32717.75393976756
94.49,39286.505064835816
89.09500000000001,47588.139607126155
83.7,58213.77907272308
78.30000000000001,72008.79002822512
72.89999999999999,90169.3611713425
67.5,114476.15275466884
62.1,147625.7627901838
56.7,193817.19058158863
51.3,259802.69004362577
45.9,356857.33855976746
40.5,504673.2331347732
35.1,739575.5807925377
29.7,1133321.695608927
24.3,1840885.9497317404
18.9,3240740.554261826
13.5,6445121.458495825
8.1,15987210.730290534
2.7,75862233.22569157
977.315,7.169719706146101
954.32,7.869183841278151
931.325,8.656068298465387
908.33,9.543818735313042
885.335,10.5483566431553
862.34,11.688614369784949
839.3399999999999,12.987505259493423
816.345,14.471601993319632
793.35,16.17388496192464
770.355,18.13400588960966
747.36,20.400284604262126
724.3649999999999,23.03194402570514
701.37,26.102014915001586
678.3699999999999,29.701988882821688
655.375,33.943607586687726
632.38,38.97022261760273
609.3850000000001,44.96282138509711
586.39,52.15300498905801
563.395,60.83983243348003
540.4,71.41324282616499
517.4000000000001,84.3901661259277
494.405,100.44985625779684
471.41,120.51882280236444
448.415,145.86065182651745
425.42,178.2290307374034
402.425,220.09760177592065
379.43,275.0185547378944
356.43,348.2137289570715
333.43500000000006,447.44660121276206
310.44,584.7001767523101
287.44499999999994,778.8833385985956
264.45,1060.8510195268486
241.455,1482.8694090396302
218.46,2137.426913084943
195.465,3196.879303395152
172.47,5003.075231815989
149.47,8289.01684970334
126.475,14780.634462514001
103.48,29102.321317012575
80.485,65979.30506518947
57.49,186022.33317110414
34.495,773924.0715909383
11.5,8713457.453194577
496.72,98.66919181883593
489.865,104.06016160861807
483.015,109.8201004677411
476.165,115.9842025826846
469.31500000000005,122.58698714910587
462.465,129.66646304282688
455.615,137.26453795826382
448.765,145.4274823204799
441.91,154.21310268564838
435.055,163.67242878353156
428.205,173.8607062362136
421.355,184.85436925105998
414.505,196.73105473505845
407.655,209.57727474051833
400.805,223.48959540240696
393.9500000000001,238.58746444850343
387.095,254.98235777122065
380.245,272.7967823142486
373.395,292.1948885981689
366.545,313.34870983042043
359.695,336.45248768107217
352.845,361.7260110449129
345.995,389.41853042062877
339.14,419.83660932599787
332.285,453.28448029891973
325.435,490.1035111263496
318.585,530.7392867161635
311.735,575.6767600134247
304.88499999999993,625.4743457270167
298.035,680.7769231310742
291.185,742.3314874298763
284.33,811.0590278495994
277.475,887.9312784512987
270.625,974.0683911390825
263.775,1070.9137849218364
256.925,1180.1062468127323
250.075,1303.5849384497076
243.225,1443.6540363613144
236.37000000000003,1603.1876479306359
229.515,1785.3944304383695
222.665,1994.0930960867518
215.815,2234.219700053137
208.965,2511.6331361199755
202.115,2833.5082336467444
195.265,3208.6849782702525
188.415,3648.12564948016
181.56,4165.928350777793
174.705,4779.054234378619
167.855,5508.803402641089
161.005,6383.503105464148
154.15499999999997,7439.170031076905
147.305,8722.72555445321
140.45499999999998,10295.944818031749
133.6,12242.674115353275
126.745,14673.06093544722
119.895,17736.590286989594
113.045,21645.281639440265
106.195,26695.93179639943
99.345,33314.83723898696
92.495,42126.88067704257
85.645,54069.21325592466
78.78999999999999,70598.36035180457
71.935,93998.82301467001
65.08500000000001,128001.69002800505
58.23499999999999,179030.03457141243
51.385,258561.09665023777
44.535,388374.244433935
37.685,612896.0551474363
30.835,1031639.9589111609
23.98,1898824.4970729367
17.125,3996206.9945091833
10.275,10669502.452857446
3.4250000000000003,55996105.33050472
867.7349999999999,11.407777928594879
828.8899999999999,13.637133948101342
804.125,15.34672346020371
780.82,17.207126784844178
757.515,19.358196968316477
734.205,21.856754949535773
712.35,24.576106376537055
691.9550000000002,27.50580805702645
671.5649999999999,30.884519406390364
649.715,35.1017840243395
629.3199999999999,39.7074832672893
611.8399999999999,44.270501483939405
594.355,49.50988787978925
576.87,55.54790497820897
560.85,61.90905881493583
544.825,69.20997206059867
528.8,77.61970835603954
514.235,86.39957555674884
499.665,96.46058426820312
485.095,108.02986776072785
471.985,119.95883203764149
460.335,131.97144336825627
448.68,145.53253260368766
437.025,160.8814517632169
425.37,178.3087030500562
413.715,198.1613930343613
403.52,217.841273142128
393.3250000000001,240.02658319215166
383.13,265.1101080837219
374.39,289.2725224097599
365.645,316.268516433441
356.9,346.4893643609938
348.16,380.3881716214894
339.42,418.5371419844056
332.14,454.02730542170053
326.315,485.16927639616745
320.485,519.0588860030767
314.65500000000003,555.9609114753589
308.83000000000004,596.1665388168734
303.00500000000005,640.074590755465
297.175,688.1451300984976
291.35,740.7688477308344
285.525,798.5225389896603
279.69500000000005,862.0756164872276
273.87,932.018871567873
268.045,1009.2050462245874
262.215,1094.6306323111512
256.385,1189.2940087040886
250.56,1294.3259141424257
244.735,1411.2195754714155
238.905,1541.7386988926323
233.08,1687.5790932378604
227.255,1851.090810596698
221.425,2035.075920602656
215.6,2242.3262522312475
209.775,2476.6647141814483
203.945,2742.6998326929765
198.115,3045.465998896447
192.29,3390.909261081988
186.465,3786.799077742185
180.635,4242.668805441307
174.81,4768.841628304522
168.985,5379.271584129212
163.155,6091.361773856822
157.32999999999998,6924.670347118572
151.505,7905.692171045435
145.675,9068.1298855049
139.845,10452.673934597855
134.02,12110.793780475788
128.195,14111.828837472
122.365,16547.01965900406
116.54,19529.407615423657
110.715,23216.940906373442
104.885,27824.55927305358
99.06,33632.51460480369
93.235,41044.16851241381
87.405,50633.3415529411
81.57499999999999,63208.41153987777
74.28999999999999,84991.26332061736
65.55,125247.1566160258
56.81,192707.48675372903
48.07,313116.5226204206
39.330000000000005,546443.2912077492
29.135,1188731.632460745
11.655,8501957.920478027
122.24,16604.774357795202
119.29999999999998,18039.01329190748
115.84,19931.69026190912
112.385,22076.56888555507
108.93,24518.67712437608
105.47,27313.30830860419
102.01,30518.937138714184
98.55,34210.527747490385
95.095,38472.91635442801
91.64,43422.85060981619
88.18,49207.41987647727
84.71999999999998,55992.42582487031
81.26,63993.912126155104
77.80499999999999,73469.72709164993
74.35,84776.27153449191
70.89000000000001,98379.20369704675
67.42999999999999,114842.1668211348
63.97,134923.81551963362
60.515,159590.83261863128
57.06,190215.0560743639
53.6,228690.97360180705
50.14,277523.84348206065
46.68,340294.93530168955
43.225,422006.8518842104
39.77,530238.0450066838
36.31,676502.3549871704
32.849999999999994,878175.7199853286
29.39,1163303.6306306857
25.935,1577958.0955064062
22.48,2204219.5978871104
19.020000000000003,3196702.4365466316
15.56,4867118.34734633
12.1,7932333.9125001095
8.645,14354488.209453873
5.19,31667041.19734188
1.73,129591443.06822594
287.17,781.6588883252108
283.735,817.3928253705398
280.3,855.1931644521516
276.86,895.2649638708974
273.42,937.7126059611539
269.98,982.7072272336044
266.54,1030.434527240432
263.1,1081.0962029607715
259.66,1134.9115441845568
256.22,1192.1192102372245
252.78,1252.9792112527457
249.34,1317.775120513617
245.9,1386.8165482100865
242.46,1460.4419114174118
239.025,1538.9035388413336
235.59,1622.7089683890026
232.15,1712.436086636798
228.71,1808.4555704893296
225.27,1911.3048033520565
221.83,2021.5755193571315
218.39,2139.920182049967
214.95,2267.059218408788
211.51,2403.7892376582117
208.07,2550.99238624056
204.63,2709.6470163204253
201.19,2880.83987616777
197.75,3065.7800677340547
194.31500000000003,3265.512651560369
190.88,3481.79372458204
187.44,3716.6533077319386
184.0,3971.673163326722
180.56,4248.968227178478
177.12,4550.917154271366
173.68,4880.200623095444
170.24,5239.8460219835115
166.8,5633.2797226612365
163.36,6064.388401725151
159.92000000000002,6537.591186602011
156.48000000000002,7057.924794483682
153.045,7630.269698255482
149.61,8261.910459329818
146.17,8961.455146904322
142.73,9736.75092637825
139.29,10597.874982377843
135.85,11556.506691460872
132.41,12626.226063618959
128.97,13822.876341799352
125.53,15165.006493158764
122.09,16674.41368682778
118.65,18376.811570191407
115.21,20302.657699368745
111.77,22488.183500962496
108.335,24972.822738589522
104.9,27811.301177413057
101.46,31071.119666697672
98.02,34824.467042923956
94.58,39164.118515214774
91.14,44203.93312323151
87.7,50084.53701974693
84.26,56980.7985687747
80.82000000000001,65111.749079326655
77.38000000000001,74753.8769181611
73.94000000000001,86259.12764308418
70.5,100079.54982447068
67.05999999999999,116801.45030805946
63.625,137160.59422364648
60.19,162193.3863541789
56.75,193311.7841689421
53.31,232344.5872330974
49.87,281865.6959402676
46.43,345495.4903227745
42.99,428425.29983833624
39.55,538263.2813431427
36.11000000000001,686441.7431805249
32.669999999999995,890644.5748412912
29.23,1179176.0022064797
25.79,1599234.7536413106
22.355,2232458.9372293726
18.92,3233345.905862019
15.48,4918133.588084344
12.04,8006045.176768075
8.6,14480123.973886773
5.159999999999999,31932751.739133403
1.72,130468197.55926144
537.365,72.97525906926832
530.515,76.6607845845387
523.67,80.57901857354426
516.8249999999999,84.75084699876405
509.98,89.19622557599153
503.135,93.93696660873003
496.29,98.99693907030927
489.445,104.40229327763852
482.6,110.1817135617843
475.75500000000005,116.36670286656975
468.91,122.99190382230908
462.065,130.09546156451694
455.22,137.71943441732077
448.375,145.91025956296548
441.525,154.72595609049844
434.68,164.21054594255492
427.835,174.433287240986
420.99,185.4642163999328
414.145,197.38124811898132
407.3,210.27120489222506
400.455,224.23100040362763
393.61,239.36900280251186
386.765,255.80660876666997
379.92,273.6800652054168
373.075,293.14258266958615
366.23,314.36679331918236
359.385,337.5476170287676
352.535,362.924990126038
345.69,390.71215557025334
338.845,421.2111529215833
331.99999999999994,454.74596069992305
325.155,491.6866414041615
318.31,532.4569903730032
311.465,577.5436435037028
304.62,627.5069597714112
297.77500000000003,682.994071445969
290.93,744.7545927743566
284.08500000000004,813.6596029898635
277.24000000000007,890.7246802231293
270.395,977.1379704855175
263.545,1074.369825057737
256.70000000000005,1183.9236549452905
249.855,1307.8122134559987
243.01,1448.3477035489236
236.165,1608.2896664378382
229.32,1790.9467512600177
222.475,2000.305307834152
215.63,2241.192899272215
208.785,2519.4876050876305
201.94,2842.387830065502
195.09500000000003,3218.762712517436
188.25,3659.6108238136653
181.405,4178.66569813939
174.555,4793.691190693672
167.71,5525.706050603103
160.86499999999998,6403.128127059026
154.01999999999998,7462.089390330728
147.175,8749.662002205869
140.33,10327.820494542855
133.485,12279.097411215005
126.64,14714.778198100292
119.795,17786.971189776785
112.95,21706.706347840536
106.105,26771.614089207906
99.26,33409.18795560238
92.415,42246.065381639164
85.565,54232.23712795074
78.72000000000001,70797.71300825957
71.875,94243.61196833197
65.03,128332.51445852485
58.185,179488.83926172295
51.34,259217.4755806761
44.495,389349.89404139324
37.650000000000006,614418.469373612
30.805,1034173.854285774
23.96,1902523.4071829545
17.115,4001088.4810602195
10.27,10678673.61849553
3.4250000000000003,55996105.33050472
492.2,102.18341988233594
481.835,110.85221136946366
471.47,120.46023647827779
461.11,131.12689351865018
450.75,143.0009857795493
440.39,156.2503342421498
430.025,171.07818688683875
419.66,187.70779180869576
409.3,206.39885845399473
398.94,227.47591453866676
388.58,251.31405666751073
378.215,278.37294213133197
367.85,309.17459306799645
357.48999999999995,344.3398217007739
347.13,384.6513436015962
336.77000000000004,431.0402566887886
326.405,484.66814695107627
316.04,546.9047335196909
305.68,619.4257012899619
295.32000000000005,704.380776186627
284.96,804.4194039251619
274.595,922.9362633778914
264.23,1064.1176957146276
253.87,1233.2830682507101
243.51,1437.4614818152727
233.15,1685.726455329807
222.78500000000005,1990.1820247323628
212.42,2366.6383636508776
202.06000000000003,2836.295219935617
191.7,3428.573414045228
181.335,4184.434019217405
170.97,5160.823853229452
160.61,6439.06811502293
150.25,8139.399114212549
139.89,10441.010348389318
129.525,13620.491658484556
119.16,18111.108268751763
108.8,24617.0128128668
98.44,34336.8261571831
88.08,49388.55342680342
77.715,73739.33839849658
67.35,115262.27248716357
56.99,190908.82115263317
46.63,341327.08617433143
36.27,678475.5129950474
25.905,1582330.113857015
15.54,4879805.948774171
5.18,31755238.603859935
337.77000000000004,426.26794204299296
325.02500000000003,492.4238396000333
312.275,571.9655755009446
299.53,668.201496345916
286.785,785.565469823582
274.04,929.8791607813035
261.295,1108.925717831906
248.545,1333.3418581245978
235.8,1617.42411834253
223.055,1981.4171346498804
210.31,2453.9018707924392
197.565,3076.1409730508803
184.815,3909.323565055758
172.07,5044.544556246505
159.325,6624.068605284966
146.57999999999998,8874.285378520019
133.83499999999998,12168.663611985789
121.085,17150.557921661373
108.34,24968.962674575145
95.595,37816.42038044299
82.85000000000001,60149.97378804871
70.105,101839.51957237435
57.355,187325.9989215725
44.61,386553.2261406126
31.86500000000001,949256.6992903948
19.12,3160601.072051888
6.375,23342289.46163314
249.93,1306.3691735514997
245.93,1386.1951429422709
241.93,1472.2160630374829
237.935,1564.8977585206287
233.94,1664.9934247387848
229.94,1773.3676207740139
225.94,1890.7104482422235
221.94,2017.9281030305165
217.94,2156.0355041832913
213.94,2306.1714720886534
209.94000000000003,2469.6163345652567
205.94,2647.8124005138625
201.945,2842.1336446302143
197.95,3054.6281501707685
193.95,3287.6809192511414
189.95,3543.410343573047
185.95,3824.519129953577
181.95,4134.09376677175
177.95,4475.66815868393
173.95,4853.299395636816
169.95,5271.658285763302
165.95499999999998,5735.526034631405
161.95999999999998,6251.621175376548
157.95999999999998,6827.932377549647
153.95999999999998,7472.304138632998
149.96,8194.628318672092
145.96,9006.518196896037
141.96,9921.660115467768
137.96,10956.248193351337
133.96,12129.52454384976
129.95999999999998,13464.454292208206
125.965,14986.537534533796
121.97,16730.38870292729
117.96999999999998,18738.725294209657
113.97,21058.434544534153
109.97,23749.448690671805
105.97,26885.64243432742
101.97,30558.67896702099
97.97,34883.09634997227
93.97,40003.096969816455
89.975,46093.37558821988
85.98,53393.192784481784
81.98,62216.17993367989
77.97999999999999,72949.01718145124
73.98,86113.03167029611
69.98,102404.56333302779
65.98,122765.9976434053
61.98,148491.24816830413
57.98,181385.49789844028
53.98500000000001,223951.69823005487
49.99,279925.47143705253
45.99,354895.0176144655
41.99,457162.1327195777
37.99,599830.062836038
33.99,804164.9687511383
29.99,1106164.187344638
25.99,1569983.0491613944
21.99,2317650.5986242876
17.995,3599919.641285372
14.0,6005464.170950355
10.0,11190581.936148891
6.0,25584320.84167556
2.0,109283026.72020401
826.735,13.776116070291916
808.5649999999999,15.021299713659692
790.395,16.410410565446764
772.2249999999999,17.96388277234793
754.0550000000001,19.705616897238748
735.885,21.663668592606978
717.715,23.871095100604805
699.545,26.36700081466145
681.3750000000001,29.197835304982583
663.205,32.41901340187138
645.0350000000001,36.096948629210154
626.865,40.311620573532984
608.6949999999999,45.159836627789545
590.525,50.75940321486525
572.3549999999999,57.254497227958716
554.1850000000001,64.82263402054244
536.015,73.68377713492168
517.845,84.1123469507476
499.675,96.45319063093689
481.505,111.14302021414166
463.335,128.7394810120537
445.165,149.96099139652915
426.995,175.74197812610706
408.825,207.31041236048625
390.655,246.29811722688905
372.485,294.89999046456677
354.315,356.1074833713035
336.14500000000004,434.0569016819583
317.975,534.5588683393537
299.805,665.9200137362913
281.635,840.2477084814857
263.46500000000003,1075.575194654838
245.295,1399.422907231451
227.12500000000003,1854.9610335600673
208.955,2512.068691251025
190.785,3488.026099933541
172.615,4988.148004716054
154.445,7390.233019750459
136.27499999999998,11432.351930597339
118.105,18666.16927946657
99.935,32669.055321606906
81.765,62740.46555380228
63.595,137357.29445425843
45.425,367444.50148806884
27.255,1400058.562653454
9.085,13203144.150654627
146.2,8955.040628683544
139.98,10417.732016144102
133.76,12192.222968939815
127.54,14361.959885648595
121.32,17037.710945487514
115.1,20368.31414000255
108.875,24560.220500090076
102.65,29891.790428614742
96.43,36751.076502456366
90.21,45704.20627487476
83.99,57571.13654296419
77.77000000000001,73574.42859336898
71.55,95583.56492097865
65.32499999999999,126570.58435801155
59.1,171321.57267648415
52.88,237898.64680997902
46.66,340707.32144568296
40.440000000000005,506714.64525494847
34.22,790208.5720428064
28.0,1310963.6002353393
21.775,2369813.4447222
15.55,4873456.659119047
9.33,12617669.93240488
3.11,63444607.37866937
775.28,17.690223737589506
756.135,19.495838010013077
736.99,21.53783003114725
717.85,23.853683179080498
698.7099999999999,26.489362004076323
679.5649999999999,29.500208557064305
660.42,32.95128368739403
641.2800000000001,36.92103148363487
622.135,41.508351218589546
602.9899999999999,46.83084437869427
583.85,53.03280280174326
564.71,60.29640834954358
545.5649999999999,68.84985252732255
526.42,78.97544266338869
507.28,91.02965187582198
488.14,105.4743569508196
468.995,122.90678283232951
449.85,144.09483803130271
430.71,170.04535508162002
411.57,202.11114132341422
392.425,242.11803480821834
373.28,292.5350245905426
354.14,356.7706062340709
334.995,439.67682498521793
315.85,548.1361235854429
296.71000000000004,692.1706482281195
277.57,886.805140856225
258.425,1155.0463619825339
239.28,1532.9004421930913
220.14,2078.663770716925
201.0,2890.6841976122614
181.855,4141.820224093436
162.70999999999998,6150.432352252425
143.57,9539.924872883743
124.43,15628.328451224643
105.285,27473.703438907167
86.14,53074.0602231154
67.0,117123.12189784292
47.86,317041.9664143758
28.715,1232187.0187915016
9.57,12078765.694377052
398.0700000000001,229.36588262415063
394.11,238.22078566183478
390.145,247.51926194417877
386.18,257.2759850047123
382.22,267.5050963641654
378.2600000000001,278.2477963347397
374.3,289.5353493627912
370.34,301.4012635618018
366.38000000000005,313.88147667840354
362.42,327.0145595846129
358.46,340.84193915142123
354.50000000000006,355.4081425772708
350.54,370.7610654916548
346.58,386.9522664331934
342.615,404.0594523847412
338.65000000000003,422.12283940764075
334.69000000000005,441.1825679661655
330.73,461.3306073504467
326.77,482.6424114156388
322.81000000000006,505.1996103679332
318.85,529.0905955757457
314.89,554.4111674418923
310.93000000000006,581.2652539864195
306.97,609.7657088233736
303.01,640.03519840273
299.045,672.2490735185029
295.08,706.5161885688563
291.12000000000006,742.9482043954214
287.16,781.7600502665988
283.2,823.1408145417881
279.24000000000007,867.2973557278301
275.28,914.4562378230243
271.32,964.8659061626948
267.36,1018.7991374538707
263.4,1076.5558029533402
259.44,1138.4659899218384
255.48000000000005,1204.8935337507705
251.515,1276.3333973894016
247.55,1353.1502426236352
243.59,1435.7291951807572
239.63,1524.7085038728185
235.67,1620.693149219863
231.71,1724.3559337890183
227.75,1836.4463184176727
223.79,1957.8005758530685
219.83,2089.353483875354
215.87,2232.1518218821475
211.91,2387.3699856100816
207.95,2556.3280961849737
203.985,2740.7559221888932
200.02,2942.1338392916336
196.06,3162.0772625128384
192.1,3402.981631720578
188.14,3667.2927452605777
184.18,3957.796262901798
180.22,4277.6728253161555
176.26,4630.563449138202
172.3,5020.6473734934825
168.34,5452.735052288912
164.38,5932.379642858318
160.41499999999996,6466.72210781293
156.45,7062.6862677397485
152.49,7728.123743798403
148.53,8473.929556667741
144.57,9312.057063998056
140.61,10256.58983506821
136.65,11324.187599721286
132.69,12534.640245467406
128.73000000000002,13911.559815026594
124.77,15483.249870939697
120.81,17283.804339114176
116.85,19354.505338180054
112.885,21748.85964764946
108.92,24526.223911982117
104.96,27758.347906096715
101.0,31542.592452556546
97.04,35996.51049901475
93.08,41268.03669856097
89.12,47544.842531684
85.16,55067.076949631606
81.19999999999999,64144.918022037054
77.24000000000001,75183.0542125312
73.28,88715.29417506355
69.315,105477.7548501554
65.35,126422.67091034516
61.39,152840.68662560583
57.42999999999999,186600.3242064995
53.470000000000006,230319.77139712346
49.51,287789.1779854205
45.55,364620.31177570333
41.59,469338.99365813105
37.63,615290.578103252
33.67000000000001,824109.6117636679
29.71,1132371.1082225956
25.750000000000004,1605169.122323374
21.785,2367353.6446209084
17.820000000000004,3675329.076170245
13.86,6124399.79266127
9.9,11388820.911718233
3.96,46177925.07776154
196.965,3110.046726304163
193.48,3316.5044062925076
189.995,3540.3976375129578
186.51,3783.5253077221078
183.025,4047.906830877111
179.535,4336.244781192917
176.04999999999998,4650.276319359107
172.565,4993.289021243217
169.08,5368.556276915166
165.595,5779.7916038863
162.105,6231.8964604008415
158.61999999999998,6728.394983101654
155.135,7275.40650639511
151.645,7880.144954096221
148.16000000000005,8548.128931356252
144.675,9288.528085518456
141.18999999999997,10110.986520191926
137.70499999999998,11026.683342655817
134.215,12050.168388354987
130.73000000000002,13193.698338336646
127.245,14476.427004292686
123.76,15919.236462639974
120.275,17546.765412517398
116.785,19391.01529073838
113.3,21481.47826430572
109.815,23862.15588005906
106.325,26587.08566907773
102.84,29708.722465070412
99.355,33303.75912850804
95.87,37461.3325243091
92.385,42290.86866113695
88.895,47936.30307346659
85.41,54549.85499392677
81.925,62349.77436918684
78.44000000000001,71602.2275909324
74.955,82646.15206907206
71.465,95937.95751532348
67.98,112005.45633756458
64.49499999999999,131607.33964958903
61.005,155765.56400685734
57.52,185734.18355487974
54.035,223345.33015065308
50.55,271090.84496318066
47.065,332478.0924351492
43.575,412671.46269261267
40.09,518833.97715542547
36.605,662173.4083601707
33.12,859886.9276937211
29.635,1139525.4866724156
26.145000000000003,1547785.3822703715
22.66,2164363.371593992
19.175,3140972.738405756
15.685,4788805.900832709
12.2,7811518.431961517
8.715,14162093.69054504
5.23,31317928.409192245
1.745,128295439.80919789
73.39,88299.8878012078
69.81,103179.36259855104
66.23,121351.85879686057
62.65,143739.22506106924
59.07,171581.83874899658
55.49,206572.244982938
51.91,251056.13508548812
48.33,308341.1378016003
44.75,383182.8072276902
41.17,482570.6237778841
37.59,617039.5198003866
34.01,802938.9613754557
30.43,1066529.5929771464
26.85,1451767.0937465688
23.27,2036048.7475869632
19.69,2964694.441012969
16.11,4534733.177127124
12.53,7430113.129231204
8.95,13542137.65546492
5.37,30140689.308294497
1.79,124539761.78760625
592.555,50.09228028223673
578.28,55.02801680741135
564.0,60.58905884748798
549.72,66.87075967921402
535.4399999999999,73.98816389920108
521.1600000000001,82.0783269931512
506.8850000000001,91.30181156147749
492.61,101.85826512654184
478.33,113.99027520138043
464.05,127.98384619131954
449.77,144.19257479279028
435.49000000000007,163.050971864056
421.21,185.09633669720225
406.935,210.98768016328248
392.66,241.56974288551214
378.38,277.91441793663995
364.1,321.3606239063382
349.82,373.6409964796527
335.54,437.0021993709436
321.26500000000004,514.3569288034123
306.99,609.6174300454912
292.71000000000004,728.0443161420756
