name,type_group,B_T,bt_law_ape,per_galaxy_ape,delta_ape,bt_law_eta,per_gal_eta,delta_eta,bt_law_ring_amp,per_gal_ring_amp,delta_ring_amp,bt_law_M_max,per_gal_M_max,delta_M_max,bt_law_lambda_ring,per_gal_lambda_ring
F568-1,intermediate,0.15,32.34878158569336,6.834573745727539,25.51420783996582,0.5427118050296204,0.13766358118953861,0.40504822384008177,1.743723265330114,7.547608863204387,-5.803885597874274,2.1760005388256545,3.7518419116974013,-1.5758413728717469,19.238379173361025,
F568-3,late,0.06,10.284773826599121,6.463082313537598,3.8216915130615234,0.8067609348673486,0.1497351826455731,0.6570257522217755,2.4237581964111943,1.6593959182732554,0.7643622781379389,2.6597744866992863,1.9712854552734695,0.6884890314258167,22.472395424541375,
F568-V1,late,0.06,25.919343948364258,4.527088642120361,21.392255306243896,0.8067609348673486,0.6905944002294063,0.11616653463794224,2.4237581964111943,2.5910500955630402,-0.16729189915184595,2.6597744866992863,4.073273752357531,-1.413499265658245,22.472395424541375,
F571-8,intermediate,0.15,55.413997650146484,47.91035461425781,7.503643035888672,0.5427118050296204,0.671687976172297,-0.12897617114267668,1.743723265330114,1.521696902532111e-11,1.743723265314897,2.1760005388256545,4.999997103258305,-2.82399656443265,19.238379173361025,
F571-V1,late,0.06,4.491265296936035,2.218097448348999,2.273167848587036,0.8067609348673486,0.03201837013720072,0.7747425647301478,2.4237581964111943,11.58009572330401,-9.156337526892816,2.6597744866992863,4.290859625871251,-1.6310851391719647,22.472395424541375,
F574-1,late,0.06,10.155706405639648,3.1480841636657715,7.007622241973877,0.8067609348673486,0.03969180032454729,0.7670691345428012,2.4237581964111943,10.802381239504461,-8.378623043093267,2.6597744866992863,2.232220626203451,0.4275538604958351,22.472395424541375,
F574-2,late,0.03,125.3547134399414,33.90946578979492,91.44524765014648,0.9134488203826004,0.010000007380740151,0.9034488130018603,2.6985233089420975,1.6391024139479852e-06,2.6985216698396837,2.8552412151741056,3.5192905259016563,-0.6640493107275507,23.69746861136605,
F579-V1,intermediate,0.15,23.353687286376953,9.757652282714844,13.59603500366211,0.5427118050296204,1.85001570277771,-1.3073038977480897,1.743723265330114,10.177498733187965,-8.433775467857851,2.1760005388256545,1.3438318739912911,0.8321686648343634,19.238379173361025,
F583-1,late,0.03,26.747669219970703,11.07363510131836,15.674034118652344,0.9134488203826004,1.9999999870346798,-1.0865511666520793,2.6985233089420975,0.29777064797744873,2.4007526609646486,2.8552412151741056,4.817271284119534,-1.9620300689454284,23.69746861136605,
F583-4,intermediate,0.15,16.61244773864746,9.000103950500488,7.612343788146973,0.5427118050296204,0.08750147618009674,0.4552103288495236,1.743723265330114,6.090576639113926,-4.346853373783812,2.1760005388256545,2.2658004135485608,-0.08979987472290629,19.238379173361025,
IC2574,late,0.03,10.080735206604004,5.154267311096191,4.9264678955078125,0.9134488203826004,0.31875255134628333,0.5946962690363171,2.6985233089420975,3.9327494965577836,-1.2342261876156861,2.8552412151741056,3.883873573334366,-1.0286323581602606,23.69746861136605,
IC4202,intermediate,0.3,51.05842590332031,18.276592254638672,32.78183364868164,0.2550240861821326,0.010752637368131817,0.2442714488140008,1.0028092612599098,14.99999676810502,-13.997187506845112,1.6489174782333347,4.2802908195242875,-2.631373341290953,15.17754364143991,
KK98-251,late,0.0,9.785183906555176,6.03050422668457,3.7546796798706055,1.0305084805586533,1.9986340298942247,-0.9681255493355714,3.0,10.427109865675233,-7.427109865675233,3.06971044661947,2.841462312089197,0.22824813453027293,25.0,
NGC0024,intermediate,0.15,23.411746978759766,7.551593780517578,15.860153198242188,0.5427118050296204,0.5716936342457126,-0.02898182921609227,1.743723265330114,14.81132464109241,-13.067601375762296,2.1760005388256545,1.172381090811818,1.0036194480138365,19.238379173361025,
NGC0055,late,0.03,31.32229995727539,3.0150744915008545,28.307225465774536,0.9134488203826004,0.16982362185900982,0.7436251985235907,2.6985233089420975,0.5012732881476034,2.197250020794494,2.8552412151741056,1.202077851448737,1.6531633637253687,23.69746861136605,
NGC0100,late,0.08,10.176206588745117,4.679586887359619,5.496619701385498,0.7410850910925162,0.8872968161035519,-0.14621172501103574,2.254615931399539,0.010464488681194217,2.2441514427183447,2.5394474011966444,2.953921595428708,-0.41447419423206355,21.697549924966125,
NGC0247,late,0.06,17.769855499267578,4.630248069763184,13.139607429504395,0.8067609348673486,1.879993025907167,-1.0732320910398185,2.4237581964111943,11.204778135479216,-8.781019939068022,2.6597744866992863,1.393413676217913,1.2663608104813733,22.472395424541375,
NGC0289,intermediate,0.3,19.629091262817383,26.695493698120117,-7.066402435302734,0.2550240861821326,0.010090887355050067,0.24493319882708256,1.0028092612599098,9.183789547970386,-8.180980286710476,1.6489174782333347,0.5000001408490987,1.148917337384236,15.17754364143991,
NGC0300,late,0.06,6.235767841339111,3.078833818435669,3.1569340229034424,0.8067609348673486,0.6645354504815157,0.14222548438583282,2.4237581964111943,4.593815311821863,-2.1700571154106685,2.6597744866992863,4.238574297245658,-1.5787998105463719,22.472395424541375,
NGC0801,intermediate,0.15,63.49913787841797,19.464622497558594,44.034515380859375,0.5427118050296204,0.010000000272472831,0.5327118047571475,1.743723265330114,1.1618818792007164e-08,1.7437232537112952,2.1760005388256545,0.5000000650376776,1.676000473787977,19.238379173361025,
NGC0891,early,0.4,50.125789642333984,25.116966247558594,25.00882339477539,0.14225789908040146,0.010000000064146844,0.13225789901625462,0.7123900263200758,0.009104364858367619,0.7032856614617081,1.4423144738818832,4.473376649256515,-3.031062175374632,13.269391270219513,
NGC1003,late,0.08,22.63426971435547,4.835995197296143,17.798274517059326,0.7410850910925162,0.2281643003044143,0.5129207907881019,2.254615931399539,0.04410720790028988,2.2105087234992493,2.5394474011966444,4.941830859218959,-2.4023834580223142,21.697549924966125,
NGC1090,intermediate,0.3,40.593387603759766,12.617903709411621,27.975483894348145,0.2550240861821326,0.02529918171471026,0.22972490446742236,1.0028092612599098,1.9559881551333738e-08,1.0028092417000283,1.6489174782333347,0.826403587399198,0.8225138908341367,15.17754364143991,
NGC1705,late,0.08,39.058040618896484,7.575066566467285,31.4829740524292,0.7410850910925162,1.9556467266382433,-1.2145616355457272,2.254615931399539,0.995577927146168,1.259038004253371,2.5394474011966444,4.9999995211030885,-2.460552119906444,21.697549924966125,
NGC2366,late,0.0,9.062820434570312,5.590329647064209,3.4724907875061035,1.0305084805586533,1.0848951588366735,-0.05438667827802024,3.0,0.8156618065434253,2.1843381934565747,3.06971044661947,1.855852402970004,1.213858043649466,25.0,
NGC2403,late,0.08,19.04853057861328,4.946294784545898,14.102235794067383,0.7410850910925162,0.3106262491716379,0.4304588419208783,2.254615931399539,3.1781924703758945e-06,2.2546127532070686,2.5394474011966444,3.4555164126562783,-0.9160690114596339,21.697549924966125,
NGC2683,early,0.4,21.795564651489258,6.172699451446533,15.622865200042725,0.14225789908040146,0.029138926471208387,0.11311897260919307,0.7123900263200758,2.936504703093716e-05,0.7123606612730449,1.4423144738818832,1.188054741835371,0.2542597320465121,13.269391270219513,
NGC2841,early,0.4,10.53282356262207,2.7839972972869873,7.748826265335083,0.14225789908040146,0.03499559717321167,0.10726230190718979,0.7123900263200758,5.36738652028321,-4.654996493963134,1.4423144738818832,4.221275192925453,-2.7789607190435697,13.269391270219513,
NGC2903,intermediate,0.3,51.7489013671875,32.85041809082031,18.898483276367188,0.2550240861821326,0.044637319916398056,0.21038676626573458,1.0028092612599098,1.2077815097421651e-08,1.0028092491820946,1.6489174782333347,1.3826253278126097,0.26629215042072496,15.17754364143991,
NGC2915,late,0.08,48.93816375732422,30.66606903076172,18.2720947265625,0.7410850910925162,1.999999501282263,-1.2589144101897467,2.254615931399539,0.35614463181958017,1.8984712995799589,2.5394474011966444,4.9999998767346545,-2.46055247553801,21.697549924966125,
NGC2955,early,0.4,41.12062454223633,16.61916732788086,24.50145721435547,0.14225789908040146,0.010000000006908406,0.13225789907349306,0.7123900263200758,7.761148012367783e-06,0.7123822651720634,1.4423144738818832,1.191906929628305,0.25040754425357825,13.269391270219513,
NGC2976,intermediate,0.15,16.289522171020508,11.570036888122559,4.719485282897949,0.5427118050296204,0.010000029560968866,0.5327117754686514,1.743723265330114,1.0403998583077337e-05,1.743712861331531,2.1760005388256545,4.882365817465795,-2.70636527864014,19.238379173361025,
NGC2998,intermediate,0.15,38.72265625,10.462685585021973,28.259970664978027,0.5427118050296204,0.012318277853985718,0.5303935271756346,1.743723265330114,0.4431251538630021,1.300598111467112,2.1760005388256545,1.301956390491417,0.8740441483342374,19.238379173361025,
NGC3109,late,0.03,37.97710418701172,8.992546081542969,28.98455810546875,0.9134488203826004,1.9995794845204071,-1.0861306641378068,2.6985233089420975,11.444905429832241,-8.746382120890143,2.8552412151741056,4.9999999653776905,-2.144758750203585,23.69746861136605,
NGC3198,intermediate,0.15,31.40483856201172,11.826128005981445,19.578710556030273,0.5427118050296204,0.06268866482853769,0.48002314020108267,1.743723265330114,4.944346304305732e-08,1.743723215886651,2.1760005388256545,2.3537320034415625,-0.17773146461590805,19.238379173361025,
NGC3521,intermediate,0.3,36.712459564208984,24.625577926635742,12.086881637573242,0.2550240861821326,0.010000000515930028,0.2450240856662026,1.0028092612599098,6.580825914682857e-07,1.0028086031773182,1.6489174782333347,1.3685327524983493,0.2803847257349854,15.17754364143991,
NGC3726,intermediate,0.15,65.71292877197266,17.335527420043945,48.37740135192871,0.5427118050296204,0.029402070365420613,0.5133097346641997,1.743723265330114,9.609121876916406e-09,1.743723255720992,2.1760005388256545,1.2501683608285115,0.925832177997143,19.238379173361025,
NGC3741,late,0.0,40.06380844116211,15.08642292022705,24.97738552093506,1.0305084805586533,1.9397896865010684,-0.9092812059424151,3.0,1.7052929257172795,1.2947070742827205,3.06971044661947,4.999999899596803,-1.9302894529773331,25.0,
NGC3769,early,0.4,15.34897232055664,9.093713760375977,6.255258560180664,0.14225789908040146,0.11831863292049061,0.02393926615991085,0.7123900263200758,1.2792182120319297e-07,0.7123898983982545,1.4423144738818832,3.012598181764082,-1.570283707882199,13.269391270219513,
NGC3877,intermediate,0.15,74.98278045654297,27.282901763916016,47.69987869262695,0.5427118050296204,0.010000021826938071,0.5327117832026823,1.743723265330114,5.2392629919214636e-08,1.743723212937484,2.1760005388256545,1.6725166869772525,0.5034838518484019,19.238379173361025,
NGC3893,intermediate,0.15,48.403472900390625,9.35173225402832,39.051740646362305,0.5427118050296204,0.06374006261016657,0.4789717424194538,1.743723265330114,3.625129615849636e-07,1.7437229028171524,2.1760005388256545,0.7202635694333432,1.4557369693923112,19.238379173361025,
NGC3917,late,0.08,35.97059631347656,6.761587142944336,29.209009170532227,0.7410850910925162,0.03805981018447573,0.7030252809080405,2.254615931399539,2.5712606654175905,-0.3166447340180514,2.5394474011966444,1.6565321472819,0.8829152539147445,21.697549924966125,
NGC3949,intermediate,0.3,31.34491539001465,19.342864990234375,12.002050399780273,0.2550240861821326,0.010000050896709575,0.24502403528542305,1.0028092612599098,8.359776704961229e-08,1.0028091776621426,1.6489174782333347,1.9460718182964505,-0.2971543400631158,15.17754364143991,
NGC3953,intermediate,0.3,49.871917724609375,10.447746276855469,39.424171447753906,0.2550240861821326,0.010000000197062679,0.24502408598506994,1.0028092612599098,2.317329844360182e-08,1.0028092380866114,1.6489174782333347,0.6358525688030443,1.0130649094302904,15.17754364143991,
NGC3972,intermediate,0.3,8.097578048706055,6.687363624572754,1.4102144241333008,0.2550240861821326,0.20994855211553748,0.045075534066595146,1.0028092612599098,11.969827328198505,-10.967018066938596,1.6489174782333347,3.7803436957243104,-2.1314262174909757,15.17754364143991,
NGC3992,intermediate,0.3,29.36703872680664,9.518623352050781,19.84841537475586,0.2550240861821326,1.9925207285865327,-1.7374966424044,1.0028092612599098,7.728375124782731,-6.725565863522821,1.6489174782333347,0.5296071675724436,1.119310310660891,15.17754364143991,
NGC4010,late,0.06,49.90865707397461,9.499314308166504,40.409342765808105,0.8067609348673486,0.18318822792201855,0.6235727069453301,2.4237581964111943,5.685047832185977e-07,2.423757627906411,2.6597744866992863,0.5397235294729672,2.120050957226319,22.472395424541375,
NGC4013,early,0.4,24.313323974609375,8.555434226989746,15.757889747619629,0.14225789908040146,0.03918850979424332,0.10306938928615814,0.7123900263200758,0.0015165175409720985,0.7108735087791036,1.4423144738818832,4.914186402978453,-3.47187192909657,13.269391270219513,
NGC4051,intermediate,0.3,51.08132553100586,21.05459976196289,30.02672576904297,0.2550240861821326,0.010000000002080305,0.2450240861800523,1.0028092612599098,5.225880653599939e-07,1.0028087386718445,1.6489174782333347,3.4794490500692143,-1.8305315718358797,15.17754364143991,
NGC4068,late,0.0,24.947011947631836,17.33135223388672,7.615659713745117,1.0305084805586533,1.999999301132402,-0.9694908205737487,3.0,0.2182495553120981,2.781750444687902,3.06971044661947,3.601436319866917,-0.531725873247447,25.0,
NGC4085,intermediate,0.15,66.85131072998047,39.21160888671875,27.63970184326172,0.5427118050296204,0.010000023458126301,0.532711781571494,1.743723265330114,2.5191913072463374e-06,1.7437207461388067,2.1760005388256545,1.8393435741466386,0.33665696467901585,19.238379173361025,
NGC4088,intermediate,0.3,76.49697875976562,30.729745864868164,45.76723289489746,0.2550240861821326,0.01000000000056545,0.24502408618156718,1.0028092612599098,1.5359575820116367e-07,1.0028091076641517,1.6489174782333347,0.5113854926651945,1.13753198556814,15.17754364143991,
NGC4100,intermediate,0.3,24.597070693969727,3.636977195739746,20.96009349822998,0.2550240861821326,0.05924623505269625,0.19577785112943638,1.0028092612599098,8.512708966100493e-06,1.0028007485509436,1.6489174782333347,0.7743844733764789,0.8745330048568558,15.17754364143991,
NGC4138,early,0.7,13.482210159301758,6.240718364715576,7.241491794586182,0.018266118692525098,0.0622563150965203,-0.0439901964039952,0.39306027930478304,14.881704928392118,-14.488644649087334,1.2151446546176177,2.7950227721998138,-1.579878117582196,10.413712442583549,
NGC4157,early,0.4,41.07372283935547,17.29313850402832,23.78058433532715,0.14225789908040146,0.020749099324476716,0.12150879975592474,0.7123900263200758,3.4661866686637657e-09,0.7123900228538891,1.4423144738818832,0.82667273471916,0.6156417391627231,13.269391270219513,
NGC4183,late,0.08,20.5313777923584,6.474160671234131,14.057217121124268,0.7410850910925162,0.08282919111346201,0.6582558999790542,2.254615931399539,1.9129907569471534,0.3416251744523857,2.5394474011966444,2.843120877369757,-0.3036734761731128,21.697549924966125,
NGC4214,late,0.0,15.44045352935791,6.746250629425049,8.694202899932861,1.0305084805586533,1.9999972036262652,-0.9694887230676119,3.0,0.4378366685819522,2.5621633314180476,3.06971044661947,4.865152187765429,-1.7954417411459591,25.0,
NGC4217,early,0.4,57.62815475463867,38.62028121948242,19.00787353515625,0.14225789908040146,0.016609128963141734,0.12564877011725972,0.7123900263200758,10.265515086805088,-9.553125060485012,1.4423144738818832,1.1697137445937988,0.2726007292880843,13.269391270219513,
NGC4389,intermediate,0.3,111.062744140625,99.3134765625,11.749267578125,0.2550240861821326,0.010000000310119514,0.2450240858720131,1.0028092612599098,4.937967615227615e-07,1.0028087674631483,1.6489174782333347,0.5750411371652515,1.0738763410680832,15.17754364143991,
NGC4559,late,0.08,51.30799865722656,7.6715569496154785,43.636441707611084,0.7410850910925162,0.08784836634383036,0.6532367247486859,2.254615931399539,5.997864870894413e-07,2.254615331613052,2.5394474011966444,1.019381643728207,1.5200657574684373,21.697549924966125,
NGC5005,intermediate,0.3,41.901920318603516,22.344972610473633,19.556947708129883,0.2550240861821326,0.010000003677622986,0.24502408250450963,1.0028092612599098,0.09434100544845345,0.9084682558114563,1.6489174782333347,3.9484205714332434,-2.2995030931999088,15.17754364143991,
NGC5033,intermediate,0.15,35.2094612121582,9.32780933380127,25.881651878356934,0.5427118050296204,0.033892603451108665,0.5088192015785117,1.743723265330114,14.868520698707986,-13.124797433377871,2.1760005388256545,1.420992258957566,0.7550082798680884,19.238379173361025,
NGC5055,intermediate,0.3,48.42721939086914,21.403766632080078,27.023452758789062,0.2550240861821326,0.013602765517067622,0.241421320665065,1.0028092612599098,2.3833442560718797e-07,1.0028090229254842,1.6489174782333347,1.3496270164598136,0.29929046177352103,15.17754364143991,
NGC5371,intermediate,0.3,65.09095001220703,22.52911376953125,42.56183624267578,0.2550240861821326,0.010000001063955702,0.24502408511817692,1.0028092612599098,9.629092397698478e-08,1.0028091649689859,1.6489174782333347,0.5000000447727986,1.148917433460536,15.17754364143991,
NGC5585,late,0.06,18.8089656829834,9.329136848449707,9.479828834533691,0.8067609348673486,0.8642154413086791,-0.057454506441330544,2.4237581964111943,2.8994469437112515e-07,2.4237579064665,2.6597744866992863,2.3456018274463157,0.31417265925297055,22.472395424541375,
NGC5907,intermediate,0.15,45.2409553527832,3.5110979080200195,41.729857444763184,0.5427118050296204,0.01599120504095921,0.5267205999886612,1.743723265330114,7.914212145915375e-06,1.7437153511179682,2.1760005388256545,2.1335127761431214,0.04248776268253307,19.238379173361025,
NGC5985,early,0.4,15.95904541015625,5.032999038696289,10.926046371459961,0.14225789908040146,1.7747863691965635,-1.632528470116162,0.7123900263200758,11.75827668842598,-11.045886662105904,1.4423144738818832,0.9057463154716784,0.5365681584102048,13.269391270219513,
NGC6015,late,0.08,25.56000518798828,5.065220832824707,20.494784355163574,0.7410850910925162,0.10709286883510113,0.633992222257415,2.254615931399539,4.594995745710404e-06,2.2546113364037934,2.5394474011966444,2.0283225299360126,0.5111248712606318,21.697549924966125,
NGC6195,early,0.4,53.57808303833008,21.611635208129883,31.966447830200195,0.14225789908040146,0.010000001247839854,0.1322578978325616,0.7123900263200758,0.032363702799364985,0.6800263235207108,1.4423144738818832,4.794316137962851,-3.352001664080968,13.269391270219513,
NGC6503,late,0.08,21.554800033569336,5.484678268432617,16.07012176513672,0.7410850910925162,0.1234049596311546,0.6176801314613616,2.254615931399539,0.18055890096789368,2.0740570304316455,2.5394474011966444,3.4235337653784135,-0.8840863641817691,21.697549924966125,
NGC6674,early,0.4,13.810332298278809,4.971883296966553,8.838449001312256,0.14225789908040146,0.02133695044500988,0.12092094863539157,0.7123900263200758,7.220603141502248e-08,0.7123899541140444,1.4423144738818832,2.8622022525783883,-1.4198877786965052,13.269391270219513,
NGC6789,late,0.08,45.71589660644531,37.408931732177734,8.306964874267578,0.7410850910925162,1.9999999674985434,-1.2589148764060272,2.254615931399539,14.999999979505427,-12.745384048105887,2.5394474011966444,4.769299262632561,-2.229851861435917,21.697549924966125,
NGC6946,late,0.08,74.23381042480469,12.640979766845703,61.592830657958984,0.7410850910925162,0.021050604810394273,0.720034486282122,2.254615931399539,1.3314375404832767e-10,2.2546159312663954,2.5394474011966444,2.9695061264791507,-0.4300587252825063,21.697549924966125,
NGC7331,early,0.4,53.539310455322266,21.896190643310547,31.64311981201172,0.14225789908040146,0.010000010949856291,0.13225788813054518,0.7123900263200758,6.033493111693747e-08,0.7123899659851446,1.4423144738818832,1.0278696771199816,0.4144447967619016,13.269391270219513,
NGC7793,late,0.06,29.809534072875977,13.822990417480469,15.986543655395508,0.8067609348673486,0.4345695360488923,0.37219139881845625,2.4237581964111943,0.00147412791841229,2.422284068492782,2.6597744866992863,0.586771743086517,2.0730027436127694,22.472395424541375,
NGC7814,early,0.5,10.266483306884766,6.113504886627197,4.152978420257568,0.07378178003491583,0.10583797956639607,-0.03205619953148024,0.5360359026597783,9.928959834996647,-9.392923932336869,1.316856902913717,1.597518481035988,-0.280661578122271,11.89811684373176,
PGC51017,late,0.08,43.07016372680664,20.448741912841797,22.621421813964844,0.7410850910925162,0.010000055701968361,0.7310850353905478,2.254615931399539,1.1304545784183784e-06,2.2546148009449607,2.5394474011966444,1.3172843681936797,1.2221630330029647,21.697549924966125,
UGC00128,late,0.08,13.166769981384277,7.236753940582275,5.930016040802002,0.7410850910925162,0.8050117764872905,-0.06392668539477431,2.254615931399539,0.21545726686329428,2.0391586645362447,2.5394474011966444,3.1911365962998026,-0.6516891951031583,21.697549924966125,
UGC00191,late,0.03,14.965621948242188,5.022462844848633,9.943159103393555,0.9134488203826004,0.28730568835019143,0.626143132032409,2.6985233089420975,4.405995103068821,-1.7074717941267235,2.8552412151741056,1.6616180104413751,1.1936232047327304,23.69746861136605,
UGC00634,late,0.03,9.50071907043457,0.9346933960914612,8.56602567434311,0.9134488203826004,0.22759376261831638,0.6858550577642841,2.6985233089420975,2.7975740682968726,-0.09905075935477514,2.8552412151741056,4.4629943819955775,-1.607753166821472,23.69746861136605,
UGC00731,late,0.0,28.09014129638672,20.20046615600586,7.889675140380859,1.0305084805586533,1.6330298709178184,-0.6025213903591651,3.0,14.97930415176282,-11.97930415176282,3.06971044661947,3.5720526455637587,-0.5023421989442887,25.0,
UGC00891,late,0.03,12.544432640075684,2.6980786323547363,9.846354007720947,0.9134488203826004,1.6080966426605847,-0.6946478222779843,2.6985233089420975,0.8178921658663845,1.880631143075713,2.8552412151741056,4.683688427134381,-1.8284472119602757,23.69746861136605,
UGC01230,late,0.03,9.284997940063477,6.647810459136963,2.6371874809265137,0.9134488203826004,0.020220617656548895,0.8932282027260515,2.6985233089420975,8.595146032962564,-5.8966227240204665,2.8552412151741056,2.4290962477720663,0.4261449674020392,23.69746861136605,
UGC01281,late,0.08,41.557552337646484,17.848468780517578,23.709083557128906,0.7410850910925162,0.3717177017617251,0.3693673893307911,2.254615931399539,6.069188579886454,-3.814572648486915,2.5394474011966444,3.313299283462657,-0.7738518822660128,21.697549924966125,
UGC02023,late,0.0,34.31938552856445,11.747503280639648,22.571882247924805,1.0305084805586533,1.2391769778637427,-0.2086684973050894,3.0,1.0492365262205836e-08,2.999999989507635,3.06971044661947,1.7633332409565416,1.3063772056629284,25.0,
UGC02259,late,0.08,24.77090072631836,5.0568976402282715,19.714003086090088,0.7410850910925162,1.1272756371639874,-0.3861905460714712,2.254615931399539,10.314714577251907,-8.060098645852367,2.5394474011966444,2.6186705374775534,-0.07922313628090905,21.697549924966125,
UGC02455,late,0.0,183.6284637451172,108.11811065673828,75.5103530883789,1.0305084805586533,0.010000000130327374,1.020508480428326,3.0,1.9360706224021596e-05,2.999980639293776,3.06971044661947,4.932058042989634,-1.8623475963701637,25.0,
UGC02487,early,0.7,8.771601676940918,3.8103158473968506,4.961285829544067,0.018266118692525098,0.017887144739833116,0.00037897395269198206,0.39306027930478304,0.10502981270279914,0.2880304666019839,1.2151446546176177,3.58457585736881,-2.3694312027511923,10.413712442583549,
UGC02885,intermediate,0.15,36.66170120239258,3.6207661628723145,33.040935039520264,0.5427118050296204,0.010000000020863991,0.5327118050087564,1.743723265330114,14.99999929063544,-13.256276025305326,2.1760005388256545,2.2675968871788657,-0.09159634835321118,19.238379173361025,
UGC02916,early,0.5,21.122316360473633,12.976123809814453,8.14619255065918,0.07378178003491583,0.02041677739210631,0.053365002642809516,0.5360359026597783,11.294320494892373,-10.758284592232595,1.316856902913717,0.5098547435351375,0.8070021593785794,11.89811684373176,
