Galaxy,Galaxy_Type,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun
NGC6946,,19.27,10.2,True,158.0,131.98514651278,131.98514651278,16.465097143810123,,,,
NGC6946,,19.65,10.2,True,155.0,130.81813712173096,130.81813712173096,15.601201856947771,,,,
NGC6946,,20.02,10.2,True,157.0,129.18772116575167,129.18772116575167,17.71482728296072,,,,
NGC6946,,20.4,10.2,True,154.0,127.64319840868922,127.64319840868922,17.114806228123886,,,,
NGC7331,,2.67,18.155,False,221.0,346.1005570639839,346.1005570639839,56.606586906780045,,,,
NGC7331,,3.21,18.155,False,237.0,365.9753480768889,365.9753480768889,54.41997809151431,,,,
NGC7331,,3.74,18.155,False,249.0,383.36387023296805,383.36387023296805,53.96139366785866,,,,
NGC7331,,4.27,18.155,False,250.0,384.43647134474634,384.43647134474634,53.77458853789853,,,,
NGC7331,,4.81,18.155,False,253.0,381.64199781994637,381.64199781994637,50.84663945452426,,,,
NGC7331,,5.35,18.155,False,257.0,383.61274131603085,383.61274131603085,49.2656580996229,,,,
NGC7331,,5.88,18.155,False,257.0,376.5183008832373,376.5183008832373,46.50517544094837,,,,
NGC7331,,6.41,18.155,False,257.0,370.806201269612,370.806201269612,44.28256858739767,,,,
NGC7331,,7.48,18.155,False,257.0,355.2913137131275,355.2913137131275,38.24564735919359,,,,
NGC7331,,8.55,18.155,False,255.0,333.54086915998766,333.54086915998766,30.800340847053988,,,,
NGC7331,,9.62,18.155,False,248.0,320.31839878470925,320.31839878470925,29.160644671253728,,,,
NGC7331,,10.66,18.155,False,247.0,308.94123891122075,308.94123891122075,25.07742466041326,,,,
NGC7331,,11.74,18.155,False,246.0,297.84615172937856,297.84615172937856,21.07567143470673,,,,
NGC7331,,12.83,18.155,False,244.0,289.9124090134812,289.9124090134812,18.816561071098846,,,,
NGC7331,,13.91,18.155,False,242.0,282.00300459392275,282.00300459392275,16.530167187571386,,,,
NGC7331,,15.0,18.155,False,238.0,273.80858879881765,273.80858879881765,15.045625545721704,,,,
NGC7331,,16.08,18.155,False,236.0,266.6770160700018,266.6770160700018,12.99873562288212,,,,
NGC7331,,17.07,18.155,False,233.0,261.3920993450261,261.3920993450261,12.18545036267215,,,,
NGC7331,,18.15,18.155,False,234.0,257.14886175132096,257.14886175132096,9.892675962102976,,,,
NGC7331,,19.24,18.155,True,236.0,253.95551677409964,253.95551677409964,7.608269819533744,,,,
NGC7331,,20.32,18.155,True,237.0,250.0704392766166,250.0704392766166,5.514953281272832,,,,
NGC7331,,21.41,18.155,True,238.0,244.01082127643437,244.01082127643437,2.525555158165702,,,,
NGC7331,,22.49,18.155,True,240.0,238.06039464808086,238.06039464808086,0.8081688966329755,,,,
NGC7331,,23.48,18.155,True,238.0,233.46179494726755,233.46179494726755,1.9068088456859038,,,,
NGC7331,,24.57,18.155,True,237.0,227.91677318705615,227.91677318705615,3.8325851531408643,,,,
NGC7331,,25.65,18.155,True,236.0,222.9607393690647,222.9607393690647,5.525110436836993,,,,
NGC7331,,26.74,18.155,True,238.0,218.34895419946486,218.34895419946486,8.25674193299796,,,,
NGC7331,,27.82,18.155,True,239.0,213.79200756810343,213.79200756810343,10.547277168157562,,,,
NGC7331,,28.91,18.155,True,239.0,209.1986775770822,209.1986775770822,12.46917256189029,,,,
NGC7331,,29.89,18.155,True,241.0,205.16452544238734,205.16452544238734,14.8694915176816,,,,
NGC7331,,30.98,18.155,True,236.0,200.93188024800844,200.93188024800844,14.85937277626761,,,,
NGC7331,,32.06,18.155,True,236.0,197.19863741922762,197.19863741922762,16.44125533083575,,,,
NGC7331,,33.15,18.155,True,239.0,193.8920323272723,193.8920323272723,18.873626641308665,,,,
NGC7331,,34.23,18.155,True,237.0,190.79916771306944,190.79916771306944,19.494022061996017,,,,
NGC7331,,35.32,18.155,True,241.0,187.79830324047128,187.79830324047128,22.075392846277474,,,,
NGC7331,,36.31,18.155,True,238.0,184.05912473985092,184.05912473985092,22.66423330258365,,,,
NGC7793,,0.11,3.935,False,9.1,27.237756882680337,27.237756882680337,199.3160096997839,,,,
NGC7793,,0.14,3.935,False,17.6,29.917062021528785,29.917062021528785,69.98330694050445,,,,
NGC7793,,0.17,3.935,False,19.3,32.32653553970793,32.32653553970793,67.49500279641416,,,,
NGC7793,,0.21,3.935,False,24.8,35.62593016329538,35.62593016329538,43.6529442068362,,,,
NGC7793,,0.24,3.935,False,30.0,37.98720837334589,37.98720837334589,26.624027911152954,,,,
NGC7793,,0.28,3.935,False,35.0,40.67995698129486,40.67995698129486,16.228448517985306,,,,
NGC7793,,0.32,3.935,False,38.3,43.212758532637096,43.212758532637096,12.827045777120365,,,,
NGC7793,,0.35,3.935,False,42.7,45.056250398807045,45.056250398807045,5.518150816878317,,,,
NGC7793,,0.39,3.935,False,47.0,47.3495353725884,47.3495353725884,0.743692282102976,,,,
NGC7793,,0.42,3.935,False,49.8,48.91362284681028,48.91362284681028,1.7798738015857831,,,,
NGC7793,,0.46,3.935,False,52.2,51.02733483144108,51.02733483144108,2.2464849972393135,,,,
NGC7793,,0.49,3.935,False,53.4,52.63182402311362,52.63182402311362,1.4385317919220517,,,,
NGC7793,,0.53,3.935,False,54.6,54.83612039522854,54.83612039522854,0.4324549363160061,,,,
NGC7793,,0.56,3.935,False,55.5,56.269950239892694,56.269950239892694,1.3872977295363853,,,,
NGC7793,,0.6,3.935,False,55.9,57.61317384071112,57.61317384071112,3.064711700735459,,,,
NGC7793,,0.63,3.935,False,58.3,58.57715766405878,58.57715766405878,0.47539908071832565,,,,
NGC7793,,0.66,3.935,False,59.3,59.64116866728887,59.64116866728887,0.5753265890200275,,,,
NGC7793,,0.7,3.935,False,59.5,61.13488774832256,61.13488774832256,2.7477105013824574,,,,
NGC7793,,0.87,3.935,False,59.1,66.16646053704248,66.16646053704248,11.9567860186844,,,,
NGC7793,,1.05,3.935,False,62.6,69.76248347070222,69.76248347070222,11.441666886105784,,,,
NGC7793,,1.22,3.935,False,65.6,72.54878083055566,72.54878083055566,10.59265370511534,,,,
NGC7793,,1.4,3.935,False,70.7,75.77865794536085,75.77865794536085,7.183391719039385,,,,
NGC7793,,1.57,3.935,False,73.9,79.40491168687237,79.40491168687237,7.449136247459217,,,,
NGC7793,,1.75,3.935,False,78.5,83.32317924803397,83.32317924803397,6.14417738603053,,,,
NGC7793,,1.92,3.935,False,82.4,88.30857829225879,88.30857829225879,7.170604723615025,,,,
NGC7793,,2.1,3.935,False,87.1,93.2985959165517,93.2985959165517,7.116642843342952,,,,
NGC7793,,2.27,3.935,False,89.6,97.09155473057375,97.09155473057375,8.361110190372493,,,,
NGC7793,,2.45,3.935,False,94.9,97.83436257266666,97.83436257266666,3.0920575054443176,,,,
NGC7793,,2.62,3.935,False,98.1,97.67731210470527,97.67731210470527,0.4308745110038011,,,,
NGC7793,,2.79,3.935,False,99.3,98.34580316414117,98.34580316414117,0.960923298951484,,,,
NGC7793,,2.97,3.935,False,98.6,99.18853361150168,99.18853361150168,0.5968900725169254,,,,
NGC7793,,3.16,3.935,False,101.0,99.51307703010696,99.51307703010696,1.4722009602901425,,,,
NGC7793,,3.33,3.935,False,103.0,99.04366966141754,99.04366966141754,3.8410974160994766,,,,
NGC7793,,3.51,3.935,False,107.0,98.4316356665884,98.4316356665884,8.007817134029526,,,,
NGC7793,,3.68,3.935,False,114.0,97.90706001101248,97.90706001101248,14.116614025427651,,,,
NGC7793,,3.85,3.935,False,112.0,96.966214734824,96.966214734824,13.423022558192852,,,,
NGC7793,,4.03,3.935,True,114.0,95.96000468945383,95.96000468945383,15.824557289952784,,,,
NGC7793,,4.2,3.935,True,116.0,94.73248914707139,94.73248914707139,18.334061080110867,,,,
NGC7793,,4.38,3.935,True,114.0,93.35488685655402,93.35488685655402,18.109748371443846,,,,
NGC7793,,4.73,3.935,True,114.0,91.25140711243854,91.25140711243854,19.954906041720577,,,,
NGC7793,,5.25,3.935,True,109.0,88.89309590738755,88.89309590738755,18.446701002396747,,,,
NGC7793,,5.78,3.935,True,107.0,84.94400037671878,84.94400037671878,20.61308376007591,,,,
NGC7793,,6.3,3.935,True,105.0,81.90696795755535,81.90696795755535,21.993363849947283,,,,
NGC7793,,6.82,3.935,True,101.0,79.56559369476231,79.56559369476231,21.22218446063137,,,,
NGC7793,,7.35,3.935,True,94.5,76.43767461141135,76.43767461141135,19.113571839776345,,,,
NGC7793,,7.87,3.935,True,90.8,73.73891306494828,73.73891306494828,18.789743320541543,,,,
NGC7814,,0.63,9.765,False,265.0,347.49409275554603,347.49409275554603,31.129846322847563,,,,
NGC7814,,1.72,9.765,False,250.0,309.93302018339386,309.93302018339386,23.973208073357547,,,,
NGC7814,,2.79,9.765,False,233.0,275.92515289476603,275.92515289476603,18.422812401187137,,,,
NGC7814,,3.91,9.765,False,230.0,254.77282527773642,254.77282527773642,10.770793599015832,,,,
NGC7814,,5.03,9.765,False,228.0,237.68632627898475,237.68632627898475,4.248388718852961,,,,
NGC7814,,6.14,9.765,False,228.0,221.59800044224227,221.59800044224227,2.8078945428761988,,,,
NGC7814,,7.26,9.765,False,227.0,207.60114859990537,207.60114859990537,8.545749515460187,,,,
NGC7814,,8.37,9.765,False,226.0,196.93669160418025,196.93669160418025,12.859870971601657,,,,
NGC7814,,9.5,9.765,False,223.0,187.23392774815147,187.23392774815147,16.0385974223536,,,,
NGC7814,,10.65,9.765,True,219.0,178.55461993462953,178.55461993462953,18.46821007551163,,,,
NGC7814,,11.74,9.765,True,216.0,171.0549820964008,171.0549820964008,20.8078786590737,,,,
NGC7814,,12.82,9.765,True,214.0,163.9687976415025,163.9687976415025,23.37906652266238,,,,
NGC7814,,14.01,9.765,True,214.0,156.60661831480814,156.60661831480814,26.81933723607096,,,,
NGC7814,,15.09,9.765,True,214.0,151.01837835177545,151.01837835177545,29.430664321600254,,,,
NGC7814,,16.18,9.765,True,214.0,146.13197665124494,146.13197665124494,31.71402960222199,,,,
NGC7814,,17.36,9.765,True,214.0,140.95927922630705,140.95927922630705,34.13117793163222,,,,
NGC7814,,18.44,9.765,True,214.0,136.65711470684576,136.65711470684576,36.14153518371693,,,,
NGC7814,,19.53,9.765,True,214.0,132.75440557661352,132.75440557661352,37.96523103896565,,,,
PGC51017,,0.33,1.815,False,20.5,11.918120657217731,11.918120657217731,41.86282606235253,,,,
PGC51017,,0.99,1.815,False,19.9,22.59784281740184,22.59784281740184,13.556999082421315,,,,
PGC51017,,1.65,1.815,False,19.3,23.590398470564246,23.590398470564246,22.23004388893391,,,,
PGC51017,,2.31,1.815,True,18.8,22.22583181795453,22.22583181795453,18.222509669970893,,,,
PGC51017,,2.97,1.815,True,18.2,20.967930274588383,20.967930274588383,15.208408102133976,,,,
PGC51017,,3.63,1.815,True,18.3,20.29507329378241,20.29507329378241,10.902039856734469,,,,
UGC00128,,1.25,26.875,False,34.1,29.44968760445516,29.44968760445516,13.637279752330912,,,,
UGC00128,,3.75,26.875,False,78.4,49.3351335257137,49.3351335257137,37.07253376822232,,,,
UGC00128,,6.25,26.875,False,96.9,51.03472641251249,51.03472641251249,47.33258368161766,,,,
UGC00128,,8.76,26.875,False,108.0,52.7543912864133,52.7543912864133,51.15334140146916,,,,
UGC00128,,11.25,26.875,False,113.0,55.271455562523414,55.271455562523414,51.08720746679344,,,,
UGC00128,,13.74,26.875,False,114.0,59.62481111081192,59.62481111081192,47.69753411332288,,,,
UGC00128,,16.22,26.875,False,121.0,62.2172403759601,62.2172403759601,48.58079307771892,,,,
UGC00128,,18.71,26.875,False,126.0,63.01001348992079,63.01001348992079,49.992052785777155,,,,
UGC00128,,21.3,26.875,False,128.0,63.46991728370221,63.46991728370221,50.414127122107644,,,,
UGC00128,,23.79,26.875,False,129.0,64.13509569650614,64.13509569650614,50.282871553096015,,,,
UGC00128,,26.28,26.875,False,129.0,63.592943790958444,63.592943790958444,50.70314434809423,,,,
UGC00128,,28.77,26.875,True,131.0,64.19489387794016,64.19489387794016,50.996264215312856,,,,
UGC00128,,31.25,26.875,True,131.0,62.95217549854811,62.95217549854811,51.94490419958159,,,,
UGC00128,,33.74,26.875,True,131.0,60.178152181668054,60.178152181668054,54.06247925063507,,,,
UGC00128,,36.23,26.875,True,127.0,58.51388638605369,58.51388638605369,53.92607371176875,,,,
UGC00128,,38.82,26.875,True,126.0,57.493729223281385,57.493729223281385,54.370056171998904,,,,
UGC00128,,41.31,26.875,True,130.0,56.034765101675944,56.034765101675944,56.89633453717235,,,,
UGC00128,,43.8,26.875,True,132.0,54.09100202436631,54.09100202436631,59.021968163358856,,,,
UGC00128,,46.28,26.875,True,134.0,52.27443447805055,52.27443447805055,60.98922800145481,,,,
UGC00128,,48.77,26.875,True,129.0,50.31016795837597,50.31016795837597,60.99986979970855,,,,
UGC00128,,51.26,26.875,True,132.0,48.65757906020397,48.65757906020397,63.138197681663655,,,,
UGC00128,,53.75,26.875,True,125.0,47.28518161115594,47.28518161115594,62.171854711075255,,,,
UGC00191,,0.62,4.99,False,29.9,21.87501085714016,21.87501085714016,26.839428571437587,,,,
UGC00191,,0.87,4.99,False,34.4,28.50307001008839,28.50307001008839,17.142238342766305,,,,
UGC00191,,1.12,4.99,False,46.3,32.17615576789745,32.17615576789745,30.505063136290605,,,,
UGC00191,,1.37,4.99,False,49.8,34.693428772607646,34.693428772607646,30.334480376289864,,,,
UGC00191,,1.62,4.99,False,57.6,36.196796819608224,36.196796819608224,37.15833885484684,,,,
UGC00191,,2.3,4.99,False,71.3,40.93574477153188,40.93574477153188,42.58661322365795,,,,
UGC00191,,4.97,4.99,False,76.65,47.96469534980911,47.96469534980911,37.42375035902269,,,,
UGC00191,,7.45,4.99,True,81.0,49.6538749746684,49.6538749746684,38.69891978436,,,,
UGC00191,,9.98,4.99,True,83.85,46.44568871273199,46.44568871273199,44.608600223336914,,,,
UGC00634,,4.51,9.005,False,69.75,47.714166659389534,47.714166659389534,31.592592603025757,,,,
UGC00634,,9.01,9.005,True,97.7,52.33844953760094,52.33844953760094,46.42942729007069,,,,
UGC00634,,13.51,9.005,True,108.0,51.56691284147229,51.56691284147229,52.252858480118256,,,,
UGC00634,,18.01,9.005,True,107.5,45.99207866578766,45.99207866578766,57.21667100856962,,,,
