r_kpc,C
348.645,1.0798061870882605
334.415,1.0743737863877239
320.18,1.0690324103309263
305.94500000000005,1.063796376821148
291.715,1.0586801255353926
277.485,1.0536946639007618
263.255,1.0488530120201682
249.025,1.0441682780933825
234.795,1.0396535869238852
220.565,1.0353220036123407
206.335,1.031186453027615
192.105,1.0272596357664885
177.875,1.0235539414290995
163.64499999999998,1.0200813601450929
149.41500000000002,1.0168533933817145
135.185,1.0138809651459835
120.955,1.011174334755045
106.725,1.0087430123886731
92.495,1.0065956786529122
78.265,1.0047401093720079
64.03500000000001,1.0031831067857622
49.805,1.0019304382609202
35.575,1.0009867835287265
21.345,1.0003556913379943
7.115,1.0000395462664695
337.22,1.0754376502404426
323.46,1.07025427488902
309.695,1.0651648052101743
295.93,1.0601825360071764
282.165,1.0553190638732752
268.4,1.0505861367957376
254.635,1.045995599539861
240.87,1.041559334598067
227.11,1.0372907185386275
213.345,1.0331984104776715
199.58,1.0292955951356468
185.815,1.0255936406247672
172.05,1.0221036061386106
158.29,1.0188373118161693
144.525,1.01580259605105
130.76000000000002,1.01301036753933
116.995,1.0104696992939861
103.23,1.0081889860463715
89.465,1.0061758773056535
75.7,1.0044372149749348
61.940000000000005,1.0029794545828121
48.175,1.0018065976645516
34.41,1.0009233293494346
20.645,1.0003327596640605
6.88,1.0000369772651614
819.595,1.2560484664778917
806.05,1.2518834762771072
792.505,1.2476468413014734
778.955,1.2433369658797075
765.41,1.2389571679078304
751.865,1.234506147608665
738.315,1.2299826518838608
724.765,1.2253889041797295
711.2199999999999,1.2207274080130095
697.6750000000001,1.2159974397147002
684.125,1.2111983773974149
670.5799999999999,1.2063351410755943
657.0350000000001,1.2014075808694187
643.485,1.1964156973674214
629.9350000000001,1.1913634139913158
616.39,1.1862550182738947
602.845,1.1810913354355268
589.295,1.1758734138163853
575.75,1.1706084075016618
562.205,1.1652980361778218
548.655,1.159944300011809
535.11,1.1545554946132555
521.565,1.1491343675880845
508.015,1.1436840028505404
494.465,1.1382118951250566
480.92,1.1327259734386432
467.375,1.1272305261213384
453.8250000000001,1.1217302409123482
440.28,1.1162363117320806
426.735,1.1107542566668676
413.185,1.105290023601251
399.635,1.0998540133516848
386.09,1.0944569812950105
372.545,1.0891060598889606
358.99499999999995,1.0838088155176842
345.45,1.078579014595985
331.90500000000003,1.0734248644275426
318.355,1.0683549732732969
304.81,1.0633838026596267
291.265,1.0585203978053124
277.71500000000003,1.0537741358991284
264.165,1.0491580756022647
250.62,1.0446851567607542
237.075,1.0403649726010078
223.525,1.036207300104162
209.98,1.0322263863305872
196.435,1.028431671811749
182.885,1.0248326349646306
169.335,1.0214411862503852
155.79000000000002,1.0182685541654009
142.245,1.0153230907957325
128.695,1.012612969421255
115.15,1.0101487403117035
101.605,1.0079372610847828
88.05499999999999,1.0059850551437937
74.50999999999999,1.0042999962320138
60.965,1.0028869307295516
47.415,1.001750244132425
33.865,1.0008943647200812
20.32,1.0003223720184686
6.775,1.0000358572916062
151.49,1.0173084298195103
141.04500000000002,1.015073406720977
130.59500000000003,1.0129784056301856
120.145,1.0110284634628637
109.7,1.0092281141312718
99.255,1.0075798503126003
88.80499999999999,1.0060861972879105
78.355,1.0047509136709267
67.91,1.0035771671634177
57.465,1.0025666211699422
47.015,1.0017209392667938
36.565,1.00104235310501
26.12,1.0005324436530858
15.674999999999995,1.0001918838524346
5.225,1.0000213277035006
373.62,1.0895288314386966
361.75500000000005,1.0848828230717897
349.89000000000004,1.0802854912280264
338.03,1.075745520365659
326.17,1.071267913017273
314.31,1.0668597790442824
302.45,1.0625283687963503
290.59000000000003,1.0582810523218633
278.73,1.0541252965788364
266.87,1.050068640691585
255.01,1.0461186693240305
243.15,1.0422829842673114
231.29,1.0385691743671057
219.425,1.0349833011640623
207.56000000000003,1.0315344328949438
195.7,1.0282312953401975
183.84,1.0250796147035504
171.98000000000002,1.0220864180531817
160.11999999999998,1.0192585147171158
148.26,1.016602460405619
136.40000000000003,1.0141245216252244
124.54,1.0118306407173596
112.68,1.0097264018625258
100.82,1.007816998394021
88.96000000000001,1.0061072017630313
77.095,1.0046007411993185
65.22999999999999,1.0033022275427197
53.37,1.0022154189782297
41.510000000000005,1.0013425417858832
29.65,1.0006858723190815
17.79,1.0002471309952647
5.930000000000001,1.000027471068723
847.915,1.2645257873855207
830.785,1.2594353435516392
813.655,1.2542307749369206
796.525,1.2489117040018396
779.4,1.243479645382414
762.2750000000001,1.2379332974838029
745.145,1.232271582898688
728.0150000000001,1.226497091725233
710.885,1.220611246107223
693.755,1.2146159444135487
676.625,1.2085136045510818
659.4949999999999,1.2023072089109
642.3650000000001,1.1960003506829755
625.235,1.189597281203771
608.105,1.1831029579227568
590.975,1.1765230924879342
573.8449999999999,1.169864198357637
556.715,1.1631336372471426
539.585,1.1563396636154293
522.455,1.1494914662916953
505.3250000000001,1.1425992062355934
488.195,1.1356740493226933
471.065,1.128728192951332
453.935,1.1217748851832663
436.805,1.1148284350635662
419.675,1.1079042127207133
402.545,1.101018637832039
385.415,1.0941891550588647
368.285,1.0874341951163362
351.155,1.0807731202510364
334.02500000000003,1.0742261530602544
316.89500000000004,1.0678142878043924
299.765,1.0615591836408047
282.635,1.0554830395436
265.51000000000005,1.049610134150647
248.385,1.0439614780706277
231.255,1.0385584023904637
214.125,1.033425346654374
196.995,1.028584729023483
179.865,1.0240584145047298
162.735,1.019867493192816
145.605,1.0160320552479463
128.475,1.0125709666089302
111.345,1.0095016497249263
94.215,1.006839873756434
77.085,1.004599558730208
59.95499999999999,1.0027925980218682
42.825,1.0014287032787
25.695,1.0005152754853244
8.565,1.0000573053259776
529.7199999999999,1.152401846150106
520.345,1.1486446705978224
510.9699999999999,1.1448746751847465
501.595,1.1410936726503282
492.22,1.137303567630225
482.845,1.1335063578173614
473.47,1.1297041349148758
464.095,1.125899085360969
454.72,1.1220934908052627
445.34,1.1182877005671075
435.965,1.114488245520404
426.59,1.1106956636841718
417.215,1.1069126166702943
407.84,1.1031418592283218
398.465,1.099386237795218
389.09,1.0956486886536134
379.71,1.091930259750018
370.335,1.08823802549037
360.9599999999999,1.084573188499816
351.585,1.0809390176202318
342.21000000000004,1.0773388558585362
332.835,1.073776115859091
323.46,1.07025427488902
314.085,1.0667768693314779
304.71000000000004,1.0633474886848668
295.33,1.0599679820547858
285.95500000000004,1.0566456297295939
276.58000000000004,1.0533823241176703
267.20500000000004,1.0501817974160248
257.83,1.0470477976844723
248.455,1.0439840800330633
239.08,1.04099439740286
229.7,1.0380809593665843
220.325,1.0352505930481555
210.95,1.0325054118616181
201.575,1.029849060823316
192.2,1.027285131740611
182.825,1.0248171523084713
173.45,1.0224485750893335
164.075,1.0201827664327237
154.70000000000002,1.0180229953940019
145.32,1.0159713587571426
135.945,1.0140330866171179
126.57,1.0122099674988108
117.195,1.0105047725757714
107.82,1.008920122525338
98.445,1.007458477791242
89.07,1.0061221293001315
79.69,1.0049125792726377
70.31499999999998,1.0038330441850172
60.94,1.0028845771766346
51.565,1.002068709405048
42.19,1.00138676502136
32.815,1.0008398558365463
23.44,1.0004288768135443
14.065,1.0001545024190293
4.69,1.0000171838625345
416.745,1.1067232600619217
409.855,1.1039511423310857
402.965,1.1011868635196838
396.07499999999993,1.0984315769552209
389.19,1.0956884499829658
382.305,1.0929566816883536
375.415,1.0902355289201724
368.525,1.0875282332996963
361.6350000000001,1.0848360717294079
354.745,1.0821603437227958
347.86,1.079504292632794
340.975,1.0768673097064299
334.085,1.0742488613299683
327.195,1.071652250048498
320.30499999999995,1.0690788737746186
313.415,1.0665301466424053
306.53000000000003,1.064009318527478
299.64500000000004,1.0615159700843533
292.755,1.0590497737739641
285.865,1.0566140153380927
278.975,1.05421016842235
272.08500000000004,1.0518397137325137
265.2,1.0495058191459576
258.31499999999994,1.047208238321236
251.425,1.0449468319211326
244.535,1.0427247722777038
237.645,1.0405435472804172
230.755,1.038404640192461
223.87,1.0363110316655864
216.985,1.0342626183135462
210.095,1.0322594168551764
203.205,1.0303043742902493
196.31500000000003,1.028398917620265
189.425,1.0265444557015384
182.54,1.024743665312622
175.655,1.022996544549591
168.765,1.0213032222205163
161.875,1.0196662994193426
154.985,1.0180870587903375
148.095,1.0165667506254041
141.21,1.0151076280572104
134.325,1.0137097423624812
127.435,1.0123732835266672
120.545,1.0111003870488715
113.655,1.0098921072230858
106.765,1.008749452588433
99.88,1.0076741404136342
92.995,1.0066662265908435
86.105,1.005725911249706
79.215,1.0048547569281367
72.325,1.0040535144700897
65.43499999999999,1.0033228779929029
58.55,1.002663935944576
51.665,1.002076707523108
44.775,1.0015613595280348
37.885000000000005,1.0011187981741196
30.995,1.0007494141528106
24.105,1.0004535343529677
17.22,1.0002315555268908
10.335,1.0000834331262847
3.4450000000000003,1.0000092717225983
1037.35,1.313530139179691
1016.4,1.308734721849122
995.425,1.303785821433848
974.47,1.2986904538353732
953.51,1.2934392857387773
932.555,1.2880315776918698
911.6,1.2824630641317378
890.645,1.2767309741317616
869.69,1.2708328507857949
848.73,1.2647651430121571
827.7750000000001,1.2585291012622322
806.82,1.252122165874182
785.86,1.2455422055054717
764.905,1.238792495947017
743.95,1.2318723959533504
722.99,1.2247819744539548
702.035,1.217527375477839
681.0799999999999,1.210110783207916
660.125,1.202537268499956
639.1700000000001,1.194813242980659
618.2099999999999,1.1869446949486635
597.255,1.178944863538977
576.3000000000001,1.1708231044613355
555.3399999999999,1.1625905195985753
534.385,1.1542661022686727
513.4300000000001,1.1458650626086904
492.475,1.1374067617425276
471.52,1.128912843175094
450.56,1.1204052638432431
429.605,1.1119144476772025
408.65,1.1034670965934232
387.69,1.0950922836823682
366.735,1.0868273110826807
345.78,1.0787055722493268
324.82,1.0707625054423222
303.865,1.063040870704965
282.91,1.0555790531403433
261.955,1.0484183209318931
241.0,1.0416004732975113
220.04,1.035165865520775
199.085,1.0291589211250796
178.13000000000002,1.023618330933139
157.17,1.0185815551209445
136.21499999999995,1.0140873120494358
115.26,1.010167744776337
94.305,1.0068527685536444
73.35,1.0041682579605233
52.39,1.0021351494989608
31.43500000000001,1.000770809265958
10.48,1.0000857902775304
292.385,1.0589181845710434
288.975,1.0577096023200225
284.42,1.0561071764818062
279.865,1.0545188331607478
275.315,1.0529467197759448
270.76500000000004,1.0513895125970243
266.215,1.0498476400272758
261.665,1.0483215310525131
257.115,1.0468116149996016
252.56500000000003,1.045318321289699
248.015,1.0438420791863858
243.465,1.0423833175388801
238.915,1.0409424645205412
234.365,1.039519947362882
229.815,1.0381161920853224
225.265,1.036731623220927
220.71,1.0353651745233794
216.155,1.0340188002381605
211.605,1.0326943641574653
207.055,1.0313907930584725
202.505,1.0301084998001637
197.955,1.0288478940400156
193.405,1.027609381939571
188.855,1.0263933658684024
184.305,1.025200244106825
179.755,1.024030410547717
175.205,1.0228842543978172
170.655,1.0217621598788822
166.105,1.0206645059290862
161.555,1.0195916659050597
157.0,1.018542869996043
152.445,1.0175196733570524
147.895,1.01652351229346
143.345,1.0155535976097425
138.79500000000002,1.0146102703202369
134.245,1.0136938641055155
129.695,1.0128047050303717
125.145,1.0119431112657582
120.595,1.0111093928151027
116.045,1.0103038512454208
111.495,1.0095267794236427
106.945,1.00877846125857
102.395,1.0080591714488725
97.845,1.0073691752375282
93.29,1.0067080187517812
88.735,1.006076722817716
84.185,1.0054761670177037
79.63499999999999,1.0049058670506676
75.085,1.0043660374272654
70.535,1.0038568818857354
65.985,1.0033785932021342
61.435,1.0029313530099382
56.885,1.002515331629326
52.335,1.0021306879064342
47.785,1.0017775690628694
43.235,1.0014561105557414
38.685,1.0011664359484593
34.135,1.0009086567925285
29.58,1.000682642038011
25.025,1.0004887800214157
20.475,1.0003273056212443
15.925000000000002,1.0001980509151154
11.375,1.0001010659929812
6.825,1.0000363884648478
2.275,1.0000040434243325
276.25500000000005,1.0532703004863362
269.23,1.050867607015841
261.43,1.0482431461194688
253.625,1.0456647017478442
245.82,1.0431361381307236
238.015,1.0406596192512534
230.21000000000004,1.0382373021220235
222.41,1.0358728299653124
214.605,1.0335653012377706
206.8,1.0313183616108494
198.995,1.0291340992562241
191.19000000000003,1.0270145744772703
183.39,1.0249631085570747
175.58499999999998,1.02297906174926
167.77999999999997,1.021065721013487
159.98000000000002,1.0192261466941832
152.175,1.0174598342260215
144.37,1.0157697868174778
136.565,1.0141577463348854
128.76,1.0126253917087602
120.96,1.0111752379677152
113.155,1.0098069657702444
105.35,1.0085229964528146
97.55,1.007325456542543
89.74499999999999,1.006214114081567
81.94,1.0051909823364815
74.135,1.0042571900059125
66.33,1.00341377340208
58.53,1.0026621260044113
50.725,1.0020021270131105
42.92,1.0014350307686504
35.12,1.0009617515028861
27.315,1.000582219083548
19.51,1.000297198319378
11.705,1.0001070138294588
3.9,1.0000118825301043
294.63,1.0597179556470955
287.17,1.057072955264715
279.71000000000004,1.0544650370148965
272.25,1.051896079099444
264.795,1.0493696475764014
257.34000000000003,1.046885894040142
249.88,1.0444450864984778
242.42,1.0420507966289427
234.96,1.039704911631214
227.5,1.0374093114446021
220.04,1.035165865520775
212.58,1.0329764295229695
205.12000000000003,1.0308428419603954
197.66,1.0287669207671863
190.205,1.0267517910423514
182.75000000000003,1.0247978047143584
175.29,1.0229054467411858
167.82999999999998,1.0210777490809677
160.37,1.0193163743192142
152.91,1.0176229433774862
145.45000000000002,1.015999032013189
137.99,1.014446167357532
130.52999999999997,1.0129658245049218
123.07,1.0115594231671807
115.615,1.010229191051307
108.16,1.008975457257767
100.7,1.0077986913259318
93.24,1.0067009265175262
85.78,1.005683258746488
78.32000000000001,1.0047467105796533
70.86,1.0038922287129333
63.4,1.00312068161408
55.940000000000005,1.0024328573428374
48.48,1.0018294615585508
41.025,1.0013114345340435
33.57,1.000878878129335
26.110000000000003,1.000532036474464
18.65,1.000271588727078
11.189999999999998,1.000097805942377
3.73,1.0000108692168401
399.46,1.0997840292545187
388.205,1.0952969058975306
376.955,1.0908425823839343
365.705,1.0864244588698322
354.45000000000005,1.0820461675003339
343.19500000000005,1.0777154131617053
331.945,1.073439963687936
320.695,1.069223891821858
309.44000000000005,1.0650714973746325
298.18500000000006,1.0609909113660172
286.935,1.0569902268467777
275.685,1.0530740109348158
264.435,1.0492487119122278
253.17999999999995,1.045519174951917
241.925,1.0418936179293226
230.675,1.0383800596291968
219.425,1.0349833011640623
208.17,1.0317082871680083
196.915,1.02856284312045
185.665,1.0255544471652038
174.415,1.0226876923067352
163.16,1.019967251397838
151.905,1.0174000863664803
140.655,1.0149926598339305
129.405,1.012748964475342
118.15,1.010673003568505
106.895,1.0087703987367638
95.645,1.0070461331651523
84.395,1.005503220679718
73.14000000000001,1.0041446223595785
61.885,1.0029741971428132
50.635,1.001995056999103
39.385000000000005,1.0012089278904386
28.13,1.0006174373027756
16.875,1.0002223741999563
5.625,1.0000247180162603
909.17,1.28180678948948
893.8900000000001,1.2776294275897089
878.61,1.273363967401959
863.3299999999999,1.2690095551622185
848.05,1.264565453002987
832.77,1.2600310531035832
817.49,1.2554058928563612
802.2099999999999,1.2506896710778486
786.9300000000001,1.2458822652877484
771.65,1.240983750071222
756.37,1.2359944165307348
741.09,1.2309147928227964
725.8100000000001,1.225745665762
710.53,1.220488103459687
695.25,1.215143478947128
679.9699999999999,1.2097134947132095
664.69,1.2042002080640761
649.4100000000001,1.198606057186912
634.13,1.192933887771995
618.85,1.187186980016324
603.5699999999999,1.1813690757985449
588.29,1.1754844057787972
573.01,1.1695377161386464
557.73,1.1635342946359224
542.4499999999999,1.1574799956075021
527.1700000000001,1.1513812635105634
511.88999999999993,1.145245154550429
496.61,1.1390793559018442
481.33,1.1328922019915912
466.045,1.1266906576513138
450.76,1.1204864172079232
435.48,1.1142918515360198
420.2000000000001,1.1081159385077084
404.92,1.1019703494618138
389.64,1.0958674055587239
374.36,1.0898200565403928
359.0799999999999,1.0838418517136588
343.8,1.0779469026604698
328.52000000000004,1.0721498372600242
313.23999999999995,1.0664657447102626
297.96,1.0609101113599797
282.68000000000006,1.055498747307681
267.4,1.0502477038880356
252.12,1.0451731823492656
236.84,1.0402914342220217
221.56,1.0356186540881425
206.28000000000003,1.0311708656711256
191.0,1.0269638023832155
175.72,1.0230127836699916
160.44,1.019332588684982
145.16000000000005,1.0159373289965417
129.88,1.01284032216951
114.6,1.0100539681678389
99.32,1.007589630585099
84.04,1.0054575247222834
68.76,1.0036666144929285
53.48,1.0022245200423312
38.2,1.001137437820679
22.92,1.0004100746514994
7.64,1.0000455970914313
268.665,1.0506759476605803
262.035,1.0484450331495743
255.4,1.046246783102389
248.765,1.0440842240319987
242.135,1.0419602737379652
235.5,1.0398730552896445
228.865,1.0378255074067726
222.23,1.0358189465073329
215.595,1.0338546807636317
208.965,1.0319354388799014
202.33,1.0300596113259122
195.695,1.028229934225234
189.065,1.0264489887824984
182.43,1.0247153265033364
175.795,1.0230315272075354
169.15999999999997,1.0213987878529318
162.52499999999998,1.019818281681144
155.895,1.0182922866834543
149.26,1.0168196204457582
142.625,1.0154025444347827
135.99499999999998,1.0140431211591168
129.36,1.0127403251205098
122.725,1.011496193361279
116.09,1.010311679223411
109.455,1.0091876972679446
102.825,1.0081258989689694
96.19,1.0071255142418076
89.55499999999999,1.0061881553129626
82.925,1.005315199295139
76.28999999999999,1.0045060253794575
69.655,1.0037619642853266
63.02,1.0030836149380744
56.385000000000005,1.0024715257332328
49.755,1.0019265791409278
43.120000000000005,1.0014483971022545
36.48500000000001,1.0010378064547114
29.855,1.0006953761080541
23.22,1.0004208707496738
16.585,1.0002148000455025
9.95,1.00007733374026
3.315,1.0000085851846179
693.635,1.214573565118717
673.53,1.2073998560584132
653.425,1.2000836665231482
633.32,1.1926310864906016
613.215,1.185049487003746
593.11,1.1773476271671262
573.005,1.1695357606436998
552.9,1.1616257396478016
532.7950000000001,1.153631114063157
512.6899999999999,1.145567222936036
492.585,1.1374512752149193
472.475,1.1293003872874792
452.37,1.1211397471092823
432.265,1.1129904731522566
412.16,1.1048777181884206
392.05500000000006,1.0968286150936801
371.95,1.0888722109833553
351.845,1.0810393623815981
331.73999999999995,1.0733625879175648
311.635,1.0658758757454407
291.53000000000003,1.05861444383647
271.425,1.0516144524922284
251.32,1.0449126698676887
231.215,1.0385460929404668
211.105,1.0325500866435013
191.0,1.0269638023832155
170.895,1.0218207399945602
150.79000000000002,1.0171543181442866
130.685,1.012995834916016
110.58,1.0093739747391783
90.475,1.00631433654074
70.37,1.003838996843549
50.265,1.0019661212018947
30.16,1.0007096364008798
10.055,1.0000789742624425
993.1,1.3032279967501381
979.985,1.3000463143005687
964.555,1.2962258931475106
949.12,1.2923195585929992
933.685,1.2883272645674986
918.255,1.2842491416245192
902.82,1.2800814176582764
887.385,1.275824357657335
871.955,1.2714784416923217
856.525,1.2670414758050634
841.09,1.2625112749061729
825.655,1.2578887009243926
810.225,1.2531748941027856
794.795,1.2483681462015943
779.36,1.2434668234159625
763.925,1.238472652061474
748.495,1.2333877144689445
733.0600000000001,1.2282093926642206
717.625,1.2229402784377148
702.195,1.2175833866752659
686.7650000000001,1.2121386192743884
671.3299999999999,1.206606121365538
655.895,1.2009899804138955
640.465,1.1952948041324898
625.03,1.1895200905043426
609.595,1.1836713307878197
594.1650000000001,1.177754609335891
578.735,1.1717727207373083
563.3,1.1657289283690415
547.865,1.159630975942276
532.435,1.1534872825787847
516.9999999999999,1.1473009151439066
501.56500000000005,1.1410815577910995
486.135,1.1348396055243475
470.705,1.1285820922887975
455.27,1.1223167253784543
439.835,1.1160559762243567
424.405,1.1098130096762748
408.97,1.103595616140085
393.535,1.0974183425766764
378.105,1.0912963445441826
362.675,1.0852414148802512
347.24,1.0792660287878257
331.805,1.0733871195618852
316.37499999999994,1.06762198913266
300.94,1.0619827791021956
285.505,1.0564876122535403
270.07499999999993,1.0511546931683007
254.645,1.0459988799158895
239.21,1.041035331188986
223.775,1.0362824565724151
208.345,1.031758233699969
192.91,1.0274759923505516
177.475,1.0234530891469855
162.045,1.0197059990921173
146.615,1.0162479890902738
131.17999999999998,1.0130918882319155
115.745,1.0102517359065906
100.315,1.0077400941823933
84.88000000000001,1.0055659479550212
69.44500000000001,1.003739484289928
54.015,1.0022690467123758
38.585,1.001160427290263
23.15,1.0004183391447494
7.715,1.0000464966327554
376.575,1.0906927264112503
370.91,1.0884637267596704
365.25,1.0862466110809461
359.58500000000004,1.0840381785950999
353.92,1.0818411194293878
348.26,1.0796580933572009
342.6,1.0774879004417839
336.935,1.0753293951516516
331.27,1.0731852644156148
325.61,1.0710581526259786
319.94500000000005,1.0689450810490222
314.28000000000003,1.066848722819565
308.62,1.0647716988375249
302.96,1.062712949501243
297.295,1.0606714854776085
291.63,1.0586499447109958
285.97,1.0566508993239732
280.31,1.0546733734663907
274.64500000000004,1.052716470581363
268.98,1.0507827725020307
263.32,1.048874781035379
257.655,1.0469899528859856
251.99,1.045130813051219
246.33,1.0432997955504895
240.67,1.04149607323002
235.005,1.0397189135489378
229.34,1.0379707449532563
223.68,1.0362538900878684
218.015,1.0345661301165219
212.35,1.0329098048942724
206.69000000000003,1.031287137323933
201.03,1.0296974464647581
195.365,1.028140160188377
189.7,1.0266174781791737
184.04,1.0251314684807638
178.38000000000002,1.0236815305157467
172.715,1.0222671799107954
167.05,1.020890450849235
161.39,1.0195532316612954
155.725,1.0182538694486674
150.06,1.016994257874987
144.4,1.015776134590992
138.74,1.0145990314749576
133.075,1.0134626079465283
127.41,1.0123685493403256
121.75,1.0113183723580292
116.09,1.010311679223411
110.425,1.0093482051323426
104.76,1.0084294046410818
99.1,1.0075565523978833
93.435,1.0067286065772416
87.77,1.0059468352671797
82.11,1.005212319253177
76.45,1.0045247745954493
70.785,1.0038840577781
65.11999999999999,1.003291172820538
59.46,1.0027469282161967
53.795,1.0022506839899123
48.13,1.0018032363415699
42.47,1.001405181130516
36.81,1.001056338650586
31.145,1.0007566742658123
25.48,1.0005066972449141
19.82,1.0003067120524505
14.16,1.000156595940058
8.495,1.0000563725693314
2.83,1.0000062568748271
589.835,1.1760823216746168
571.11,1.1687941920489764
552.3849999999999,1.1614219474049086
533.66,1.1539766179864004
514.935,1.1464705821195114
496.21,1.1389176229374216
477.485,1.1313329759178925
458.76,1.1237333649251817
440.035,1.1161370242920874
421.31,1.1085637043649483
402.585,1.1010346578796102
383.86,1.093572604554945
365.135,1.0862016713980513
346.41,1.0789473064265838
327.685,1.071836163841726
308.96000000000004,1.0648959591400409
290.235,1.058155293239063
271.51000000000005,1.051643445409445
252.785,1.045390135647695
234.06,1.039425258071643
215.335,1.0337785879501675
196.61,1.028479466054556
177.88500000000002,1.0235564650976454
159.16,1.0190370440578493
140.43499999999997,1.0149471971126567
121.71,1.01131110467274
102.985,1.0081507945580546
84.26,1.0054858216421285
65.535,1.003332974271658
46.81,1.0017060154215345
28.085,1.000615465864372
9.36,1.0000684356318463
490.03,1.1364170999482854
476.225,1.1308218744162573
462.42,1.1252191251836619
448.62,1.119618148533741
434.815,1.1140225995929707
421.01,1.10844267107483
407.21,1.1028889748156345
393.405,1.0973665224034261
379.6,1.0918867910282841
365.795,1.0864596456561622
351.99,1.081095335216271
338.19,1.0758063686862553
324.385,1.0705998453620211
310.58,1.0654889231799358
296.78000000000003,1.060486873544642
282.975,1.0556017548422207
269.17,1.0508472424679602
255.37,1.0462369238149587
241.565,1.041779440323508
227.76,1.0374884525898236
213.955,1.0333758344514776
200.15,1.0294532991019922
186.35,1.0257336355067133
172.54500000000002,1.0222253146864748
158.73999999999998,1.018940505621875
144.94000000000003,1.0158905914891052
131.135,1.0130831426747833
117.32999999999998,1.0105284780597088
103.53,1.0082358666182418
89.725,1.0062113791174676
75.92,1.0044628128627302
62.115,1.0029962131306276
48.31,1.0018167002080276
34.51,1.0009286937989286
20.705,1.0003346953587429
6.9,1.0000371925457232
988.315,1.3020740829078559
970.505,1.2977090492970165
952.695,1.2932319336437035
934.89,1.2886420619323882
917.085,1.2839363272514044
899.2750000000001,1.2791116253624484
881.4649999999999,1.2741676829279576
863.66,1.2691045419474705
845.855,1.263919644681641
828.045,1.2586105360593267
810.235,1.2531779791482789
792.43,1.2476231831425586
774.6249999999999,1.2419446179129068
756.815,1.2361410007043916
739.0049999999999,1.2302147029856898
721.2,1.224168710001877
703.395,1.21800316923817
685.585,1.2117186699984295
667.775,1.2053199285678702
649.9699999999999,1.1988124743130042
632.1650000000001,1.192198951887274
614.355,1.1854826865736536
596.5450000000001,1.1786716081926127
578.74,1.1717746691386197
560.935,1.1647979411053841
543.1250000000001,1.1577484342366875
525.32,1.1506401863992517
507.51499999999993,1.1434824313910115
489.705,1.1362855150490327
471.895,1.1290650232441284
454.09,1.1218377934924166
436.285,1.1146178351398843
418.475,1.1074204048647143
400.665,1.1002660440461451
382.86,1.0931764397559152
365.055,1.0861704116005158
347.245,1.0792679496494155
329.435,1.072493950413577
311.62999999999994,1.0658740403804559
293.825,1.059430808664002
276.015,1.0531876238620217
258.20500000000004,1.0471718332572588
240.4,1.0414107260821044
222.595,1.0359282425964838
204.785,1.030748370162364
186.975,1.0258975855761363
169.17,1.0214012096398073
151.365,1.0172808647550846
133.555,1.0135572639616066
115.745,1.0102517359065906
97.94,1.007383280584479
80.13499999999999,1.0049670509493733
62.325,1.003016384300556
44.515,1.001543334941847
26.71,1.0005567419638524
8.905,1.0000619446880417
197.09,1.0286107274385845
191.69,1.027148374242848
186.29,1.0257179192257246
180.89,1.0243200247623059
175.48999999999998,1.0229553441892167
170.09000000000003,1.021624521101055
164.69,1.0203281886472475
159.29,1.019066968830618
153.89,1.0178414718090012
148.49,1.0166522952012496
143.09,1.0155000233990021
137.68999999999997,1.014385226885598
132.29000000000002,1.0133084615635284
126.89,1.0122702680918239
121.49,1.0112711712347786
116.09,1.010311679223411
110.69,1.0093922831310453
105.29,1.0085134562644014
99.89,1.0076756535715434
94.49,1.0068793110680385
89.09500000000001,1.006125524368866
83.7,1.005413932294784
78.30000000000001,1.004744309624324
72.89999999999999,1.004117690475872
67.5,1.0035344083623423
62.1,1.0029947748753483
56.7,1.0024990792734914
51.3,1.0020475880982465
45.9,1.0016405448183925
40.5,1.0012781695038615
35.1,1.0009606585298199
29.7,1.0006881843117195
24.3,1.0004608950719827
18.9,1.000278914638909
13.5,1.0001423422783122
8.1,1.0000512525583118
2.7,1.0000056952476275
977.315,1.2993912287642235
954.32,1.293645129242346
931.325,1.2877091922378756
908.33,1.2815794166829446
885.335,1.2752521839061823
862.34,1.2687243437476572
839.3399999999999,1.2619918253658788
816.345,1.2550556436734894
793.35,1.247913238093865
770.355,1.2405644140888858
747.36,1.2330100462339026
724.3649999999999,1.2252522353079482
701.37,1.217294477700677
678.3699999999999,1.209140053025526
655.375,1.20079934930871
632.38,1.1922794247405868
609.3850000000001,1.1835912639057433
586.39,1.1747482352454428
563.395,1.1657662988791284
540.4,1.1566642078101683
517.4000000000001,1.1474616866869503
494.405,1.1381876246557212
471.41,1.1288682029630832
448.415,1.1195349821552212
425.42,1.1102229631790579
402.425,1.1009705795226399
379.43,1.0918196186596243
356.43,1.0828131235157314
333.43500000000006,1.0740029434663998
310.44,1.0654376209051672
287.44499999999994,1.0571698118363477
264.45,1.0492537489085119
241.455,1.0417445752964498
218.46,1.0346975807552836
195.465,1.0281673520485533
172.47,1.0222068555104462
149.47,1.0168653846168567
126.475,1.0121920922067922
103.48,1.008228044363407
80.485,1.0050100984689951
57.49,1.0025688433835565
34.495,1.000927888146456
11.5,1.0001032989667369
496.72,1.1391238299014215
489.865,1.1363502962978254
483.015,1.1335752649774085
476.165,1.130797534636081
469.31500000000005,1.128017952494933
462.465,1.1252373928867236
455.615,1.1224567573236408
448.765,1.1196769745226927
441.91,1.1168969735664351
435.055,1.1141197691052924
