R_kpc,Sigma_bar,Sigma_eff,kappa_bar,kappa_eff,kappa_bar_mean,kappa_eff_mean,gamma_bar,gamma_eff,alpha_bar_arcsec,alpha_eff_arcsec
1.3169195874717206,394333567.5431227,395223038.5679977,0.14819051244161002,0.14852477555747773,0.06268076315945227,0.06282227791527789,-0.08550974928215775,-0.08570249764219984,0.018704982128602724,0.018747212485178286
1.3335022996550545,394380442.9332794,395269920.937233,0.1482081282082096,0.1485423939468143,0.06479446477433638,0.06494074358442156,-0.08341366343387323,-0.08360165036239273,0.019579222445471542,0.019623424143435892
1.3502938221150154,394428575.65894544,395318060.82727396,0.14822621648135892,0.14856048491233495,0.06685636482893545,0.06700729000929098,-0.08136985165242347,-0.08155319490304397,0.0204566636510522,0.02050284363195465
1.367296784200237,394478001.38230586,395367493.90546095,0.14824479066290328,0.14857906185782233,0.06886775551016551,0.06902321228725729,-0.07937703515273777,-0.07955584957056504,0.021337448512211147,0.02138561402816993
1.3845138483682324,394528756.88401365,395418256.9577595,0.14826386457500812,0.14859813860743837,0.07082989740336477,0.07098977384222689,-0.07743396717164334,-0.07760836476521148,0.022221720538788257,0.022271879153658167
1.4019477106023026,394580880.1042442,395470387.92981887,0.1482834524755873,0.148617729421154,0.0727440202839477,0.07290820721807363,-0.0755394321916396,-0.07570952220308037,0.023109624015433178,0.023161783606023386
1.4196011008336946,394634410.1855915,395523925.96987486,0.1483035690744235,0.14863784901087204,0.07461132388988205,0.07477971485285027,-0.07369224518454144,-0.07385813415802177,0.024001304033990693,0.024055472791332973
1.4374767833690756,394689387.51790744,395578911.4735949,0.14832422955001862,0.14865851255728,0.07643297867548068,0.07660546983427194,-0.07189125087453793,-0.07205304272300805,0.024896906526462086,0.02495309295712967
1.4555775573233896,394745853.7851924,395635386.13097465,0.14834544956721563,0.1486797357274737,0.07821012654698874,0.07838661663695286,-0.07013532302022689,-0.07029311909052084,0.025796578298570173,0.02585479122604761
1.4739062570581656,394803852.0146529,395693392.97540283,0.1483672452956341,0.14870153469339611,0.07994388158043522,0.08012427184186734,-0.06842336371519889,-0.06857726285152878,0.026700467063957598,0.026760715630061823
1.492465752625343,394863426.6280492,395752976.43501437,0.1483896334289668,0.14872392615113553,0.08163533072220855,0.08181952483849432,-0.06675430270675825,-0.0669044013126412,0.027608721479049077,0.027671015145401934
1.5112589502166884,394924623.4954637,395814182.3864672,0.14841263120518575,0.14874692734113512,0.08328553447280454,0.08347343851009631,-0.0651270967323812,-0.06527348883103881,0.028521491178610237,0.02858583972816289
1.5302887926188686,394987489.9916321,395877058.21128005,0.14843625642771155,0.1487705560693645,0.08489552755418632,0.08508704990257203,-0.06354072887352523,-0.06368350616679248,0.029438926812037074,0.029505340350646607
1.5495582596742559,395052075.05498654,395941652.85488343,0.14846052748760177,0.14879483072951127,0.08646631956118524,0.08666137087731336,-0.061994207926416536,-0.06213345985219791,0.030361180080412147,0.030429669038470507
1.5690703687475351,395118429.24957156,396008016.8885441,0.14848546338681895,0.14881977032625202,0.08799889559736364,0.08819738874848836,-0.06048656778945531,-0.06062238157776366,0.031288403774365425,0.031358978908481334
1.5888281751981865,395186604.8300064,396076202.57433534,0.1485110837626434,0.1488453944996683,0.0894942168957506,0.08969606690516194,-0.05901686686689281,-0.05914932759450636,0.03222075181277983,0.03229342420751374
1.6088347728589183,395256655.8096771,396146263.9333384,0.14853740891329978,0.14887172355087666,0.09095322142485411,0.09115834541865923,-0.05758418748844567,-0.05771337813221743,0.03315837928238372,0.0332331603520364
1.6290932945201217,395328638.0323566,396218256.81727135,0.14856445982487199,0.14889877846894678,0.09237682448034404,0.09258514163556596,-0.05618763534452795,-0.05631363683338082,0.034101442478274895,0.034178343968729895
1.64960691242043,395402609.24746644,396292238.9837614,0.14859225819958644,0.14892658095918876,0.09376591926279336,0.09397735075675509,-0.054826338936793076,-0.05494923020243367,0.03505009894542355,0.035129132936044034
1.6703788387434515,395478629.1892072,396368270.1754849,0.14862082648554933,0.14895515347289398,0.09512137744185689,0.09533584640281888,-0.05349944904369244,-0.0536193070700751,0.036004507521203814,0.03608568642678413
1.691412326120758,395556759.65980405,396446412.2034236,0.14865018790803028,0.14898451923862274,0.09644404970725964,0.0966614811662799,-0.052206138200770635,-0.05232303807234284,0.03696482837900697,0.03704816495177924
1.7127106681412092,395637064.6171322,396526729.0345019,0.14868036650239191,0.1490147022951384,0.09773476630696086,0.09795508715094763,-0.050945600195431054,-0.05105961514419079,0.037931223072992265,0.03801673040468879
1.7342771998666864,395719610.26700413,396609286.8838855,0.1487113871487715,0.14904572752609316,0.09899433757285185,0.09921747649877932,-0.049717049575919645,-0.049828251027313836,0.03890385458403463,0.0389915461080062
1.7561152983543251,395804465.1604288,396694154.3122535,0.14874327560863082,0.1490776206965828,0.10022355443434146,0.10044944190460009,-0.04851972117428936,-0.048628178791982724,0.03988288736693279,0.03997277686032356
1.7782283831853187,395891700.296171,396781402.32837045,0.14877605856329806,0.14911040849169355,0.1014231889201753,0.10165175711902859,-0.04735286964312277,-0.04745865137266496,0.04086848739894391,0.0409605889849233
1.800619917000386,395981389.2289686,396871104.4973174,0.1488097636546359,0.14914411855717488,0.10259399464883136,0.10282517743995216,-0.046215769005804555,-0.04631894111722272,0.04186082222971697,0.04195515037976905
1.823293406041977,396073608.1837934,396963337.05476797,0.14884441952798058,0.14917877954238484,0.10373670730782791,0.10397044019288736,-0.04510771222015267,-0.04520833934949749,0.04286006103269964,0.04295663056897063
1.8462524007033074,396168436.176574,397058179.0277257,0.14888005587750952,0.14921442114566288,0.10485204512227644,0.10508826520055982,-0.04402801075523308,-0.044126155945103065,0.04386637465810002,0.04396520075580426
1.8695004960843093,396265955.14183015,397155712.362175,0.14891670349420652,0.14925107416230113,0.10594070931300714,0.10617935524203162,-0.04297599418119938,-0.04307171892026951,0.0448799356874887,0.044981033877373906
1.8930413325545787,396366250.06771016,397256022.0581356,0.14895439431660862,0.14928877053529793,0.10700338454459157,0.10724439650170083,-0.041951009772017045,-0.04204437403359711,0.04590091849013319,0.046004304661005274
1.916878596323413,396469409.1389617,397359196.3126513,0.1489931614845345,0.14932754340909288,0.10804073936358305,0.1082840590084951,-0.04095242212095146,-0.04104348440059778,0.046929499281162024,0.047035189682470425
1.941016020017027,396575523.88841164,397465326.6712889,0.14903303939601079,0.1493674271865002,0.10905342662729302,0.10929899706557772,-0.03997961276871777,-0.04006843012092248,0.04796585618166396,0.048073867426147734
1.9654573832630378,396684689.3575835,397574508.1887758,0.14907406376763174,0.1494084575890762,0.11004208392341963,0.11028984967088315,-0.03903197984421211,-0.03911860791819305,0.04901016928083321,0.04912051834722886
1.9902065132823068,396797004.26713264,397686839.59945613,0.1491162716986091,0.14945067172117693,0.11100733398084235,0.11125724092879626,-0.03810893771776676,-0.038193430792380675,0.05006262070028113,0.05017532493609262
2.0152672854882376,396912571.19784284,397802423.4983107,0.14915970173879045,0.14949410813798508,0.1119497850718955,0.11220178045328885,-0.03720991666689495,-0.03729232768469623,0.0511233946606424,0.051238471784974135
2.0406436240936183,397031496.78299403,397921366.53334796,0.14920439396095092,0.1495388069178109,0.11287003140643348,0.11312406376282694,-0.03633436255451744,-0.03641474315498397,0.05219267755061339,0.05231014565706693
