name,type_group,B_T,bt_law_ape,per_galaxy_ape,delta_ape,bt_law_eta,per_gal_eta,delta_eta,bt_law_ring_amp,per_gal_ring_amp,delta_ring_amp,bt_law_M_max,per_gal_M_max,delta_M_max,bt_law_lambda_ring,per_gal_lambda_ring
NGC2903,unknown,0.25,64.90421295166016,32.85041809082031,32.053794860839844,0.2745033384413297,0.044637319916398056,0.22986601852493163,0.901821186079241,1.2077815097421651e-08,0.9018211740014259,1.7915880710006915,1.3826253278126097,0.4089627431880818,16.443313232371896,
NGC2915,unknown,0.25,51.06359100341797,30.66606903076172,20.39752197265625,0.23931225978550322,1.999999501282263,-1.7606872414967596,0.720092987807671,0.35614463181958017,0.3639483559880908,1.7915880710006915,4.9999998767346545,-3.208411805733963,17.311568841319946,
NGC2955,unknown,0.25,27.747289657592773,16.61916732788086,11.128122329711914,0.18498671219546609,0.010000000006908406,0.17498671218855769,0.4395535937127038,7.761148012367783e-06,0.43954583256469143,1.7915880710006915,1.191906929628305,0.5996811413723866,13.306861791059573,
NGC2976,unknown,0.25,35.72880554199219,11.570036888122559,24.15876865386963,0.2796010094276113,0.010000029560968866,0.26960097986664244,0.928145771715801,1.0403998583077337e-05,0.9281353677172179,1.7915880710006915,4.882365817465795,-3.090777746465103,17.08718817833337,
NGC2998,unknown,0.25,26.73585319519043,10.462685585021973,16.273167610168457,0.2640780964418762,0.012318277853985718,0.2517598185878905,0.8479848014763467,0.4431251538630021,0.4048596476133446,1.7915880710006915,1.301956390491417,0.4896316805092744,14.555588958984854,
NGC3109,unknown,0.25,42.71165466308594,8.992546081542969,33.71910858154297,0.21526158283033014,1.9995794845204071,-1.784317901690077,0.5958942886708505,11.444905429832241,-10.849011141161391,1.7915880710006915,4.9999999653776905,-3.208411894376999,16.818906950849424,
NGC3198,unknown,0.25,25.698381423950195,11.826128005981445,13.87225341796875,0.2809710179943842,0.06268866482853769,0.2182823531658465,0.9352205531083013,4.944346304305732e-08,0.9352205036648383,1.7915880710006915,2.3537320034415625,-0.562143932440871,16.04820815189554,
NGC3521,unknown,0.25,56.80341339111328,24.625577926635742,32.17783546447754,0.28655514136881427,0.010000000515930028,0.27655514085288424,0.9640571991709626,6.580825914682857e-07,0.9640565410883711,1.7915880710006915,1.3685327524983493,0.42305531850234224,16.40916834887394,
NGC3726,unknown,0.25,53.30500793457031,17.335527420043945,35.96948051452637,0.28326059926616287,0.029402070365420613,0.25385852890074223,0.9470440463119626,9.609121876916406e-09,0.9470440367028408,1.7915880710006915,1.2501683608285115,0.54141971017218,15.92138429890313,
NGC3741,unknown,0.25,36.07377624511719,15.08642292022705,20.987353324890137,0.21582160625044702,1.9397896865010684,-1.7239680802506214,0.5987862729752554,1.7052929257172795,-1.106506652742024,1.7915880710006915,4.999999899596803,-3.2084118285961116,17.48229325880973,
NGC3769,unknown,0.25,23.55016326904297,9.093713760375977,14.456449508666992,0.21918032013169028,0.11831863292049061,0.10086168721119967,0.6161308115760065,1.2792182120319297e-07,0.6161306836541852,1.7915880710006915,3.012598181764082,-1.2210101107633906,15.931139979902545,
NGC3877,unknown,0.25,74.33332061767578,27.282901763916016,47.050418853759766,0.295140383406389,0.010000021826938071,0.2851403615794509,1.0083917472100428,5.2392629919214636e-08,1.0083916948174128,1.7915880710006915,1.6725166869772525,0.11907138402343898,16.345756422377736,
NGC3893,unknown,0.25,46.20553970336914,9.35173225402832,36.85380744934082,0.2860177295849581,0.06374006261016657,0.2222776669747915,0.9612819822995149,3.625129615849636e-07,0.9612816197865534,1.7915880710006915,0.7202635694333432,1.0713245015673483,16.41892402987336,
NGC3917,unknown,0.25,23.6603946685791,6.761587142944336,16.898807525634766,0.2751318928703143,0.03805981018447573,0.23707208268583857,0.905067067372399,2.5712606654175905,-1.6661935980451914,1.7915880710006915,1.6565321472819,0.1350559237187916,16.296978017380656,
NGC3949,unknown,0.25,32.08709716796875,19.342864990234375,12.744232177734375,0.22365079814618274,0.010000050896709575,0.21365074724947317,0.6392165465411627,8.359776704961229e-08,0.6392164629433956,1.7915880710006915,1.9460718182964505,-0.15448374729575898,15.828705329408676,
NGC3953,unknown,0.25,44.55669403076172,10.447746276855469,34.10894775390625,0.2854755818815106,0.010000000197062679,0.27547558168444797,0.9584823089417256,2.317329844360182e-08,0.9584822857684272,1.7915880710006915,0.6358525688030443,1.1557355021976472,15.194586064446618,
NGC3972,unknown,0.25,21.119230270385742,6.687363624572754,14.431866645812988,0.28077690042707387,0.20994855211553748,0.0708283483115364,0.9342181218925614,11.969827328198505,-11.035609206305944,1.7915880710006915,3.7803436957243104,-1.9887556247236189,16.51648083986752,
NGC3992,unknown,0.25,30.714839935302734,9.518623352050781,21.196216583251953,0.29437412386612183,1.9925207285865327,-1.698146604720411,1.0044347509774738,7.728375124782731,-6.723940373805257,1.7915880710006915,0.5296071675724436,1.2619809034282479,15.160441180948661,
NGC4010,unknown,0.25,29.706445693969727,9.499314308166504,20.207131385803223,0.2905218849787,0.18318822792201855,0.10733365705668146,0.9845416286560602,5.685047832185977e-07,0.984541060151277,1.7915880710006915,0.5397235294729672,1.2518645415277243,16.209176888385908,
NGC4013,unknown,0.25,40.20252227783203,8.555434226989746,31.647088050842285,0.30996402197709266,0.03918850979424332,0.27077551218284934,1.0849416351981147,0.0015165175409720985,1.0834251176571426,1.7915880710006915,4.914186402978453,-3.1225983319777617,15.857972372406923,
NGC4051,unknown,0.25,45.98573684692383,21.05459976196289,24.931137084960938,0.2767856509457888,0.010000000002080305,0.2667856509437085,0.9136071430652272,5.225880653599939e-07,0.9136066204771618,1.7915880710006915,3.4794490500692143,-1.6878609790685228,15.311654236439614,
NGC4068,unknown,0.25,44.61959457397461,17.33135223388672,27.28824234008789,0.23388294775070945,1.999999301132402,-1.7661163533816926,0.6920557939612736,0.2182495553120981,0.4738062386491755,1.7915880710006915,3.601436319866917,-1.8098482488662255,17.292057479321112,
NGC4085,unknown,0.25,94.2294921875,39.21160888671875,55.01788330078125,0.3010985154699981,0.010000023458126301,0.2910984920118718,1.0391597897464284,2.5191913072463374e-06,1.039157270555121,1.7915880710006915,1.8393435741466386,-0.04775550314594712,16.775006386352054,
NGC4088,unknown,0.25,95.06514739990234,30.729745864868164,64.33540153503418,0.2976539078703753,0.01000000000056545,0.2876539078698099,1.0213716924006724,1.5359575820116367e-07,1.0213715388049143,1.7915880710006915,0.5113854926651945,1.2802025783354969,16.321367219879196,
NGC4100,unknown,0.25,40.39693832397461,3.636977195739746,36.75996112823486,0.30853520974668924,0.05924623505269625,0.249288974693993,1.0775631892334694,8.512708966100493e-06,1.0775546765245032,1.7915880710006915,0.7743844733764789,1.0172035976242126,16.531114361366647,
NGC4138,unknown,0.25,46.632869720458984,6.240718364715576,40.39215135574341,0.2975099383037519,0.0622563150965203,0.2352536232072316,1.0206282275525411,14.881704928392118,-13.861076700839577,1.7915880710006915,2.7950227721998138,-1.0034347011991223,16.843296153347968,
NGC4157,unknown,0.25,65.68424224853516,17.29313850402832,48.391103744506836,0.3176199028993312,0.020749099324476716,0.29687080357485446,1.1244769236667371,3.4661866686637657e-09,1.1244769202005505,1.7915880710006915,0.82667273471916,0.9649153362815315,16.448191072871605,
NGC4183,unknown,0.25,13.301907539367676,6.474160671234131,6.827746868133545,0.2725907480665054,0.08282919111346201,0.1897615569530434,0.8919444895946677,1.9129907569471534,-1.0210462673524856,1.7915880710006915,2.843120877369757,-1.0515328063690657,16.218932569385327,
NGC4214,unknown,0.25,24.130826950073242,6.746250629425049,17.384576320648193,0.27658069383997896,1.9999972036262652,-1.7234165097862864,0.9125487360204745,0.4378366685819522,0.4747120674385223,1.7915880710006915,4.865152187765429,-3.0735641167647376,17.331080203318777,
NGC4217,unknown,0.25,83.36402893066406,38.62028121948242,44.74374771118164,0.29906717457493454,0.016609128963141734,0.2824580456117928,1.0286698606213334,10.265515086805088,-9.236845226183755,1.7915880710006915,1.1697137445937988,0.6218743264068927,16.145764961889704,
NGC4389,unknown,0.25,120.9197998046875,99.3134765625,21.6063232421875,0.24011786457199724,0.010000000310119514,0.23011786426187772,0.724253164533151,4.937967615227615e-07,0.7242526707363895,1.7915880710006915,0.5750411371652515,1.21654693383544,16.218932569385327,
NGC4559,unknown,0.25,39.13621139526367,7.6715569496154785,31.464654445648193,0.2809710179943842,0.08784836634383036,0.1931226516505538,0.9352205531083013,5.997864870894413e-07,0.9352199533218142,1.7915880710006915,1.019381643728207,0.7722064272724845,16.555503563865187,
NGC5005,unknown,0.25,24.745054244995117,22.344972610473633,2.4000816345214844,0.20383542086816173,0.010000003677622986,0.19383541719053873,0.5368891116243599,0.09434100544845345,0.44254810617590645,1.7915880710006915,3.9484205714332434,-2.156832500432552,12.970290796579715,
NGC5033,unknown,0.25,20.77069854736328,9.32780933380127,11.442889213562012,0.25811349360139074,0.033892603451108665,0.22422089015028207,0.8171833435782255,14.868520698707986,-14.05133735512976,1.7915880710006915,1.420992258957566,0.3705958120431254,15.0628843709545,
NGC5055,unknown,0.25,57.15975570678711,21.403766632080078,35.75598907470703,0.29483536291376455,0.013602765517067622,0.2812325973966969,1.0068166086613592,2.3833442560718797e-07,1.0068163703269337,1.7915880710006915,1.3496270164598136,0.44196105454087786,16.01894110889729,
NGC5371,unknown,0.25,56.996368408203125,22.52911376953125,34.467254638671875,0.27800451348780447,0.010000001063955702,0.26800451242384876,0.9199014000804082,9.629092397698478e-08,0.9199013037894842,1.7915880710006915,0.5000000447727986,1.291588026227893,13.950736737021046,
NGC5585,unknown,0.25,17.833375930786133,9.329136848449707,8.504239082336426,0.2376931033633149,0.8642154413086791,-0.6265223379453642,0.7117315964959156,2.8994469437112515e-07,0.7117313065512212,1.7915880710006915,2.3456018274463157,-0.5540137564456242,16.83354047234855,
NGC5907,unknown,0.25,31.7879638671875,3.5110979080200195,28.27686595916748,0.3081127538961483,0.01599120504095921,0.2921215488551891,1.075381609597365,7.914212145915375e-06,1.075373695385219,1.7915880710006915,2.1335127761431214,-0.3419247051424299,14.975083241959753,
NGC5985,unknown,0.25,17.53146743774414,5.032999038696289,12.498468399047852,0.27900629613015077,1.7747863691965635,-1.4957800730664128,0.9250746474376097,11.75827668842598,-10.83320204098837,1.7915880710006915,0.9057463154716784,0.8858417555290131,14.160483878508497,
NGC6015,unknown,0.25,18.169389724731445,5.065220832824707,13.104168891906738,0.28474550502612705,0.10709286883510113,0.17765263619102592,0.9547121616033558,4.594995745710404e-06,0.9547075666076101,1.7915880710006915,2.0283225299360126,-0.23673445893532108,16.457946753871024,
NGC6195,unknown,0.25,65.57820129394531,21.611635208129883,43.96656608581543,0.22169632728421867,0.010000001247839854,0.21169632603637883,0.6291235774738391,0.032363702799364985,0.5967598746744741,1.7915880710006915,4.794316137962851,-3.0027280669621597,15.65798091191889,
NGC6503,unknown,0.25,17.343637466430664,5.484678268432617,11.858959197998047,0.24621431380474246,0.1234049596311546,0.12280935417358786,0.7557354827012375,0.18055890096789368,0.5751765817333439,1.7915880710006915,3.4235337653784135,-1.631945694377722,16.526236520866938,
NGC6674,unknown,0.25,15.346146583557129,4.971883296966553,10.374263286590576,0.27760035873902117,0.02133695044500988,0.2562634082940113,0.9178143280972613,7.220603141502248e-08,0.9178142558912299,1.7915880710006915,2.8622022525783883,-1.0706141815776968,14.633634406980185,
NGC6789,unknown,0.25,32.88957595825195,37.408931732177734,-4.519355773925781,0.239849315842588,1.9999999674985434,-1.7601506516559553,0.722866367691231,14.999999979505427,-14.277133611814197,1.7915880710006915,4.769299262632561,-2.9777111916318697,17.42863701331294,
NGC6946,unknown,0.25,58.88274383544922,12.640979766845703,46.241764068603516,0.28761617737655554,0.021050604810394273,0.26656557256616126,0.9695364333789812,1.3314375404832767e-10,0.9695364332458375,1.7915880710006915,2.9695061264791507,-1.1779180554784592,16.38965698687511,
NGC7331,unknown,0.25,62.0775146484375,21.896190643310547,40.18132400512695,0.28344801122915014,0.010000010949856291,0.27344800027929383,0.9480118495072355,6.033493111693747e-08,0.9480117891723043,1.7915880710006915,1.0278696771199816,0.76371839388071,15.131174137950413,
NGC7793,unknown,0.25,36.868125915527344,13.822990417480469,23.045135498046875,0.271944182286946,0.4345695360488923,-0.1626253537619463,0.8886055969357481,0.00147412791841229,0.8871314690173359,1.7915880710006915,0.586771743086517,1.2048163279141746,16.98963136833921,
NGC7814,unknown,0.25,28.27007484436035,6.113504886627197,22.156569957733154,0.2906882039145602,0.10583797956639607,0.18485022434816412,0.9854005065792951,9.928959834996647,-8.943559328417352,1.7915880710006915,1.597518481035988,0.19406958996470358,16.34087858187803,
PGC51017,unknown,0.25,80.31735229492188,20.448741912841797,59.86861038208008,0.2030066383750289,0.010000055701968361,0.19300658267306056,0.5326092442548752,1.1304545784183784e-06,0.5326081138002968,1.7915880710006915,1.3172843681936797,0.47430370280701184,17.32132452231936,
UGC00128,unknown,0.25,28.484312057495117,7.236753940582275,21.247558116912842,0.20135227963490893,0.8050117764872905,-0.6036594968523816,0.5240660667047587,0.21545726686329428,0.3086087998414645,1.7915880710006915,3.1911365962998026,-1.3995485252991111,14.677534971477558,
UGC00191,unknown,0.25,17.26434898376465,5.022462844848633,12.241886138916016,0.22698941693055324,0.28730568835019143,-0.06031627141963819,0.6564573132233407,4.405995103068821,-3.7495377898454803,1.7915880710006915,1.6616180104413751,0.12997006055931637,16.80915126985001,
UGC00634,unknown,0.25,18.67947006225586,0.9346933960914612,17.744776666164398,0.21190473423216993,0.22759376261831638,-0.015689028386146442,0.5785593824697557,2.7975740682968726,-2.219014685827117,1.7915880710006915,4.4629943819955775,-2.671406310994886,16.3847791463754,
UGC00731,unknown,0.25,42.37055206298828,20.20046615600586,22.170085906982422,0.199153820419912,1.6330298709178184,-1.4338760504979065,0.5127131316037266,14.97930415176282,-14.466591020159093,1.7915880710006915,3.5720526455637587,-1.7804645745630672,16.457946753871024,
UGC00891,unknown,0.25,17.224056243896484,2.6980786323547363,14.525977611541748,0.20883473489891835,1.6080966426605847,-1.3992619077616664,0.5627057778393569,0.8178921658663845,-0.25518638802702753,1.7915880710006915,4.683688427134381,-2.8921003561336898,16.88231887734563,
UGC01230,unknown,0.25,22.956478118896484,6.647810459136963,16.30866765975952,0.19399254900695714,0.020220617656548895,0.17377193135040825,0.48606011071055905,8.595146032962564,-8.109085922252005,1.7915880710006915,2.4290962477720663,-0.6375081767713748,15.462867291930566,
UGC01281,unknown,0.25,43.445674896240234,17.848468780517578,25.597206115722656,0.2141433632781157,0.3717177017617251,-0.15757433848360938,0.5901197562536032,6.069188579886454,-5.479068823632851,1.7915880710006915,3.313299283462657,-1.5217112124619656,16.784762067351465,
UGC02023,unknown,0.25,15.17671012878418,11.747503280639648,3.4292068481445312,0.21078772416601957,1.2391769778637427,-1.028389253697723,0.5727910958890002,1.0492365262205836e-08,0.5727910853966349,1.7915880710006915,1.7633332409565416,0.02825483004414986,16.82378479134913,
UGC02259,unknown,0.25,25.718599319458008,5.0568976402282715,20.661701679229736,0.22141806094806243,1.1272756371639874,-0.9058575762159249,0.6276865985052806,10.314714577251907,-9.687027978746627,1.7915880710006915,2.6186705374775534,-0.8270824664768619,16.789639907851175,
UGC02455,unknown,0.25,198.18687438964844,108.11811065673828,90.06876373291016,0.2647750856927654,0.010000000130327374,0.25477508556243805,0.8515840830447671,1.9360706224021596e-05,0.8515647223385431,1.7915880710006915,4.932058042989634,-3.140469971988942,17.09694385933279,
