ell_eff,Cl_uK2,template_F,Cl_plus_1sigma,Cl_minus_1sigma
3.380000000000000000e+02,8.809730124280321919e-04,-3.151737603074648538e-04,8.800583701862231155e-04,8.818876546698412684e-04
3.470000000000000000e+02,8.440014086208538812e-04,-2.719191254109933542e-04,8.432122924259839031e-04,8.447905248157238593e-04
3.560000000000000000e+02,9.240080563230440277e-04,-3.476343686135309604e-04,9.229992125730808591e-04,9.250169000730071962e-04
3.650000000000000000e+02,8.703806167709408773e-04,-2.917968172125441455e-04,8.695338150105795571e-04,8.712274185313021975e-04
3.740000000000000000e+02,9.445027987373759946e-04,-3.658318930116890655e-04,9.434411453103169970e-04,9.455644521644349923e-04
3.830000000000000000e+02,9.153439028084976595e-04,-3.387014421350092227e-04,9.143609826376175630e-04,9.163268229793777560e-04
3.920000000000000000e+02,9.119247240306576317e-04,-3.393699871920198173e-04,9.109398637250750103e-04,9.129095843362402532e-04
4.010000000000000000e+02,8.253277462924597362e-04,-2.588167995593474791e-04,8.245766533793444852e-04,8.260788392055749873e-04
4.100000000000000000e+02,7.842744324711383884e-04,-2.256165272401503994e-04,7.836196875898931644e-04,7.849291773523836124e-04
4.190000000000000000e+02,6.888753378376131706e-04,-1.396939845781945602e-04,6.884699423532391000e-04,6.892807333219872412e-04
4.280000000000000000e+02,6.545856744095217804e-04,-1.162855423208602459e-04,6.542482108179633075e-04,6.549231380010802532e-04
4.370000000000000000e+02,6.346861106978031117e-04,-1.084266970963060350e-04,6.343714536743015782e-04,6.350007677213046452e-04
4.460000000000000000e+02,5.460283965029520507e-04,-3.270518509014509398e-05,5.459334852267707294e-04,5.461233077791333721e-04
4.550000000000000000e+02,4.675196163880755164e-04,3.224684977732927621e-05,4.676131975635605871e-04,4.674260352125904458e-04
4.640000000000000000e+02,4.246250354194780951e-04,6.124189368832464288e-05,4.248027609473934785e-04,4.244473098915627117e-04
4.730000000000000000e+02,3.247851948721799855e-04,1.471119646191581046e-04,3.252121175226726536e-04,3.243582722216873174e-04
4.820000000000000000e+02,3.091738116205670212e-04,1.489430401728293238e-04,3.096060480987327095e-04,3.087415751424013328e-04
4.910000000000000000e+02,2.680264316682005182e-04,1.767393280859543762e-04,2.685393336785032699e-04,2.675135296578977665e-04
5.000000000000000000e+02,2.082591856634244127e-04,2.237983523542952781e-04,2.089086541550616344e-04,2.076097171717871911e-04
5.090000000000000000e+02,1.991396657847507954e-04,2.210347042410130785e-04,1.997811140995070544e-04,1.984982174699945364e-04
5.180000000000000000e+02,1.718016152086783974e-04,2.374612751237969630e-04,1.724907338485366225e-04,1.711124965688201724e-04
5.270000000000000000e+02,1.468705977041535947e-04,2.525607752327168145e-04,1.476035354760878713e-04,1.461376599322193181e-04
5.360000000000000000e+02,1.465286767256039028e-04,2.442194283489262626e-04,1.472374076974350974e-04,1.458199457537727082e-04
5.450000000000000000e+02,1.813514579238689956e-04,2.018897147711765365e-04,1.819373469938739721e-04,1.807655688538640192e-04
5.540000000000000000e+02,1.740570993179280991e-04,2.028424104356181708e-04,1.746457531349013595e-04,1.734684455009548386e-04
5.630000000000000000e+02,2.106013775879400933e-04,1.610737322483112965e-04,2.110688176420119774e-04,2.101339375338682092e-04
5.720000000000000000e+02,2.279597651277145130e-04,1.395266236062098078e-04,2.283646749263054340e-04,2.275548553291235920e-04
5.810000000000000000e+02,2.879658972855250135e-04,7.625658628008271907e-05,2.881871958319518617e-04,2.877445987390981653e-04
5.900000000000000000e+02,2.753843951509042849e-04,8.636392861071696698e-05,2.756350254609874709e-04,2.751337648408210988e-04
5.990000000000000000e+02,3.186175356020684904e-04,4.129269992192945290e-05,3.187373680639780937e-04,3.184977031401588872e-04
6.080000000000000000e+02,3.750748746066238123e-04,-1.653280847776155511e-05,3.750268959773281753e-04,3.751228532359194494e-04
6.170000000000000000e+02,4.266725611687871220e-04,-6.920131373828233281e-05,4.264717372021219828e-04,4.268733851354522611e-04
6.260000000000000000e+02,4.159953775114264203e-04,-5.947034516751815514e-05,4.158227930622256899e-04,4.161679619606271506e-04
6.350000000000000000e+02,4.694087497841682808e-04,-1.138724293373660572e-04,4.690782891076583833e-04,4.697392104606781782e-04
6.440000000000000000e+02,4.979922035648487325e-04,-1.436430740670389537e-04,4.975753477226718289e-04,4.984090594070256361e-04
6.530000000000000000e+02,4.829222956314333914e-04,-1.300988822012266624e-04,4.825447453773852547e-04,4.832998458854815280e-04
6.620000000000000000e+02,4.972908548159757662e-04,-1.464516905020750849e-04,4.968658482977082085e-04,4.977158613342433239e-04
6.710000000000000000e+02,5.069446510548587369e-04,-1.586449950149397396e-04,5.064842592578046483e-04,5.074050428519128256e-04
6.800000000000000000e+02,4.966544207256520359e-04,-1.515206528738130489e-04,4.962147039500877047e-04,4.970941375012163672e-04
6.890000000000000000e+02,5.037590391888515989e-04,-1.624617284547168780e-04,5.032875711346041772e-04,5.042305072430990206e-04
6.980000000000000000e+02,5.014673181957332321e-04,-1.646938861161456190e-04,5.009893723633689500e-04,5.019452640280975143e-04
7.070000000000000000e+02,4.583268784967366757e-04,-1.267548663334112317e-04,4.579590326615049813e-04,4.586947243319683702e-04
7.160000000000000000e+02,4.458601721439045085e-04,-1.201319477352021580e-04,4.455115461863304272e-04,4.462087981014785897e-04
7.250000000000000000e+02,3.991739213889231746e-04,-7.987365192186409325e-05,3.989421260263142249e-04,3.994057167515321243e-04
7.340000000000000000e+02,3.757089945377084148e-04,-6.334256990802130576e-05,3.755251727941530436e-04,3.758928162812637860e-04
7.430000000000000000e+02,3.146790465571684941e-04,-9.657523306977875734e-06,3.146510201797213311e-04,3.147070729346156570e-04
7.520000000000000000e+02,3.030175686334259794e-04,-5.644537238421625577e-06,3.030011880432756746e-04,3.030339492235762842e-04
7.610000000000000000e+02,2.675548885093303260e-04,2.198196457119658883e-05,2.676186807277407351e-04,2.674910962909199169e-04
7.700000000000000000e+02,2.233514949629316129e-04,5.828150745521262278e-05,2.235206293749551483e-04,2.231823605509080776e-04
7.790000000000000000e+02,2.004459602085117108e-04,7.333539444359671051e-05,2.006587813821792451e-04,2.002331390348441765e-04
7.880000000000000000e+02,1.957101373574695908e-04,7.038740347875741920e-05,1.959144033866280234e-04,1.955058713283111581e-04
7.970000000000000000e+02,1.711182052456423919e-04,8.757097436960220430e-05,1.713723384331155013e-04,1.708640720581692824e-04
8.060000000000000000e+02,1.560474547928314925e-04,9.560504915343646525e-05,1.563249030689845042e-04,1.557700065166784807e-04
8.150000000000000000e+02,1.338171356162347098e-04,1.112524336327719407e-04,1.341399929987951403e-04,1.334942782336742792e-04
8.240000000000000000e+02,1.120478580890704002e-04,1.269581130246535874e-04,1.124162937513521976e-04,1.116794224267886028e-04
8.330000000000000000e+02,1.051676677053837994e-04,1.283416203235875509e-04,1.055401183409178850e-04,1.047952170698497138e-04
8.420000000000000000e+02,1.178062019161879966e-04,1.108019180352297161e-04,1.181277518910641696e-04,1.174846519413118236e-04
8.510000000000000000e+02,1.129238818823650965e-04,1.113879780343143665e-04,1.132471326182147583e-04,1.126006311465154347e-04
8.600000000000000000e+02,1.307539380814559931e-04,8.985711915404328469e-05,1.310147057190454471e-04,1.304931704438665391e-04
8.690000000000000000e+02,1.360064486800110985e-04,8.147195592605430310e-05,1.362428823613558973e-04,1.357700149986662997e-04
8.780000000000000000e+02,1.427011078851209906e-04,7.216921028561915151e-05,1.429105447628002711e-04,1.424916710074417101e-04
8.870000000000000000e+02,1.759873000626975971e-04,3.674159487719878998e-05,1.760939251024005775e-04,1.758806750229946166e-04
8.960000000000000000e+02,1.898974176732008093e-04,2.108694292968720614e-05,1.899586125161195030e-04,1.898362228302821156e-04
9.050000000000000000e+02,1.784174198948311951e-04,3.114028758250783255e-05,1.785077897987764320e-04,1.783270499908859582e-04
9.140000000000000000e+02,2.186818859027990112e-04,-1.031826566486816125e-05,2.186519420342799733e-04,2.187118297713180491e-04
9.230000000000000000e+02,2.319075685127172908e-04,-2.459417762652277252e-05,2.318361955858028373e-04,2.319789414396317443e-04
9.320000000000000000e+02,2.558750008343486210e-04,-4.955709490942774263e-05,2.557311848886896803e-04,2.560188167800075618e-04
9.410000000000000000e+02,2.657634548511704779e-04,-6.047297607174559092e-05,2.655879607416698307e-04,2.659389489606711252e-04
9.500000000000000000e+02,2.577255920692405212e-04,-5.357607510600328853e-05,2.575701129411732209e-04,2.578810711973078215e-04
9.590000000000000000e+02,2.685434949184127779e-04,-6.572257091973555151e-05,2.683527663515903358e-04,2.687342234852352200e-04
9.680000000000000000e+02,2.702164210203044921e-04,-6.897629692071444055e-05,2.700162500581478921e-04,2.704165919824610921e-04
9.770000000000000000e+02,2.659514866684913157e-04,-6.659772465208936478e-05,2.657582183833531210e-04,2.661447549536295103e-04
9.860000000000000000e+02,2.493945384515391115e-04,-5.227358378119472348e-05,2.492428391863135348e-04,2.495462377167646881e-04
9.950000000000000000e+02,2.680551281365332926e-04,-7.354104387444785002e-05,2.678417101630043567e-04,2.682685461100622285e-04
1.004000000000000000e+03,2.500478606672550076e-04,-5.852866270286054360e-05,2.498780090044375852e-04,2.502177123300724300e-04
1.013000000000000000e+03,2.821928965637052872e-04,-9.405701203989255861e-05,2.819199407304972399e-04,2.824658523969133346e-04
1.022000000000000000e+03,2.583146216583554833e-04,-7.393783437886530981e-05,2.581000521887244102e-04,2.585291911279865565e-04
1.031000000000000000e+03,2.317007241933314904e-04,-5.143401434129583330e-05,2.315514613799028764e-04,2.318499870067601044e-04
1.040000000000000000e+03,2.121357469007780026e-04,-3.629438485069544883e-05,2.120304196759083249e-04,2.122410741256476802e-04
1.049000000000000000e+03,2.047517729225218892e-04,-3.360594020881314966e-05,2.046542476321528434e-04,2.048492982128909351e-04
1.058000000000000000e+03,2.077394036386686022e-04,-4.150660382851455209e-05,2.076189504221998070e-04,2.078598568551373973e-04
1.067000000000000000e+03,1.579005342989403126e-04,3.260066231175701244e-06,1.579099950937831937e-04,1.578910735040974314e-04
1.076000000000000000e+03,1.365362039037062926e-04,1.945496822534499939e-05,1.365926627146637682e-04,1.364797450927488171e-04
1.085000000000000000e+03,1.116884924997721033e-04,3.909950056259137630e-05,1.118019602415450874e-04,1.115750247579991192e-04
1.094000000000000000e+03,1.363221329446314865e-04,9.291889749286241134e-06,1.363490982442257075e-04,1.362951676450372654e-04
1.103000000000000000e+03,8.490043737371525182e-05,5.562933450900177542e-05,8.506187511261846946e-05,8.473899963481203417e-05
1.112000000000000000e+03,7.993671288296626959e-05,5.565479649910097439e-05,8.009822451321020587e-05,7.977520125272233331e-05
1.121000000000000000e+03,7.675585762869286852e-05,5.409385663269481771e-05,7.691283937187594442e-05,7.659887588550979263e-05
1.130000000000000000e+03,7.665191127665821347e-05,4.969583599097149404e-05,7.679612985245277989e-05,7.650769270086364704e-05
1.139000000000000000e+03,6.601364305655988503e-05,5.610717472564172076e-05,6.617646749988465461e-05,6.585081861323511545e-05
1.148000000000000000e+03,6.478019999085765515e-05,5.341506350951866460e-05,6.493521185919041592e-05,6.462518812252489439e-05
1.157000000000000000e+03,6.800843320994445589e-05,4.657975955357451206e-05,6.814360885292771158e-05,6.787325756696120020e-05
1.166000000000000000e+03,4.239396463684213731e-05,6.891339728232557659e-05,4.259395306265366225e-05,4.219397621103061237e-05
1.175000000000000000e+03,4.808379887492415301e-05,6.026763145533636090e-05,4.825869706914266699e-05,4.790890068070563902e-05
1.184000000000000000e+03,5.733448159489565310e-05,4.837599948460477735e-05,5.747486997169196798e-05,5.719409321809933823e-05
1.193000000000000000e+03,5.626832569108464714e-05,4.709849132130435582e-05,5.640500670680727568e-05,5.613164467536201860e-05
1.202000000000000000e+03,1.005998246342569065e-04,6.960928330176485018e-07,1.006018447133037074e-04,1.005978045552101055e-04
1.211000000000000000e+03,9.114724657644910526e-05,8.320403435372879003e-06,9.117139259813397320e-05,9.112310055476423732e-05
1.220000000000000000e+03,7.592638001491128046e-05,2.192118356801370412e-05,7.598999584530971856e-05,7.586276418451284235e-05
1.229000000000000000e+03,1.002502495322223969e-04,-3.852023076563368376e-06,1.002390708636085741e-04,1.002614282008362198e-04
1.238000000000000000e+03,1.105481342187812979e-04,-1.546749127201860956e-05,1.105032471670216543e-04,1.105930212705409415e-04
1.247000000000000000e+03,1.168099812298024063e-04,-2.295433451708636468e-05,1.167433671691602324e-04,1.168765952904445802e-04
1.256000000000000000e+03,1.124607763909589057e-04,-1.977564547411880867e-05,1.124033869664965805e-04,1.125181658154212309e-04
1.265000000000000000e+03,1.260293839550432108e-04,-3.449610503831650806e-05,1.259292753837739916e-04,1.261294925263124300e-04
1.274000000000000000e+03,1.084569017287285986e-04,-1.808932209027604978e-05,1.084044060574731148e-04,1.085093973999840824e-04
1.283000000000000000e+03,9.590809556387284551e-05,-6.748418151255263474e-06,9.588851148333103194e-05,9.592767964441465908e-05
1.292000000000000000e+03,1.233457132018520876e-04,-3.545968488381524278e-05,1.232428082974452760e-04,1.234486181062588992e-04
1.301000000000000000e+03,1.217764750072565044e-04,-3.524812294247629352e-05,1.216741840609663662e-04,1.218787659535466427e-04
1.310000000000000000e+03,1.181995046589799945e-04,-3.312563298462256785e-05,1.181033732323509403e-04,1.182956360856090487e-04
1.319000000000000000e+03,1.336516001527270059e-04,-5.013626142430589109e-05,1.335061034511604854e-04,1.337970968542935265e-04
1.328000000000000000e+03,8.102007416865154691e-05,8.307996754446409860e-07,8.102248517036977893e-05,8.101766316693331490e-05
1.337000000000000000e+03,1.149521777603476944e-04,-3.486855373667290762e-05,1.148509883335145702e-04,1.150533671871808186e-04
1.346000000000000000e+03,8.897597153809237464e-05,-1.075470289918340990e-05,8.894476111765602317e-05,8.900718195852872611e-05
1.355000000000000000e+03,7.568914722018871711e-05,5.862533332057559684e-07,7.569084854222272194e-05,7.568744589815471228e-05
1.364000000000000000e+03,7.041248040979530809e-05,3.848332629807264490e-06,7.042364836863909184e-05,7.040131245095152435e-05
1.373000000000000000e+03,4.653205690804231221e-05,2.566265597295582407e-05,4.660653058620315477e-05,4.645758322988146965e-05
1.382000000000000000e+03,6.479302559686943319e-05,5.302888090486700340e-06,6.480841471253190051e-05,6.477763648120696586e-05
1.391000000000000000e+03,6.134127111665365771e-05,6.642745105564103170e-06,6.136054853133815815e-05,6.132199370196915727e-05
1.400000000000000000e+03,8.434344169926760411e-05,-1.846482167487125499e-05,8.428985631869900645e-05,8.439702707983620178e-05
1.409000000000000000e+03,1.644192500455190860e-05,4.735666887240682808e-05,1.657935525807242909e-05,1.630449475103138812e-05
1.418000000000000000e+03,6.249611372083027118e-05,-7.347015625653490530e-07,6.249398159827161843e-05,6.249824584338892393e-05
1.427000000000000000e+03,6.179464581388683633e-05,-2.012061884373649934e-06,6.178880675929425588e-05,6.180048486847941678e-05
1.436000000000000000e+03,4.016862137631879937e-05,1.770658762784072437e-05,4.022000634246229939e-05,4.011723641017529934e-05
1.445000000000000000e+03,3.136370413988113191e-05,2.468592403876629165e-05,3.143534331720960155e-05,3.129206496255266227e-05
1.454000000000000000e+03,6.519969353976116896e-06,4.779324324118046770e-05,6.658666557381621382e-06,6.381272150570612410e-06
1.463000000000000000e+03,5.383073158623734149e-05,-1.160463210560534536e-06,5.382736389258350378e-05,5.383409927989117919e-05
1.472000000000000000e+03,3.597735213610332158e-05,1.514470781622881537e-05,3.602130246209196576e-05,3.593340181011467739e-05
1.481000000000000000e+03,4.731895467030162983e-05,2.347998432709064447e-06,4.732576862127318729e-05,4.731214071933007237e-05
1.490000000000000000e+03,4.133691645836684906e-05,6.963732815883666330e-06,4.135712538752346791e-05,4.131670752921023020e-05
1.499000000000000000e+03,-3.715989299969775978e-06,5.073249883894273609e-05,-3.568762302311841825e-06,-3.863216297627709708e-06
1.512000000000000000e+03,6.038362927506048689e-05,-1.457768648374784410e-05,6.034132445935223204e-05,6.042593409076874175e-05
1.529000000000000000e+03,4.387692034294134782e-05,7.819375682494486535e-07,4.387918954558588298e-05,4.387465114029681266e-05
1.546000000000000000e+03,4.530226200981870188e-05,-1.738137756954948000e-06,4.529721788998765201e-05,4.530730612964975175e-05
1.563000000000000000e+03,4.319688504673706764e-05,-6.868121441005867927e-07,4.319489190048476229e-05,4.319887819298937298e-05
1.580000000000000000e+03,1.509294649353089054e-05,2.639201344739351888e-05,1.516953678557116545e-05,1.501635620149061563e-05
1.597000000000000000e+03,5.826593236869646891e-05,-1.778850888727936816e-05,5.821430966498144399e-05,5.831755507241149383e-05
1.614000000000000000e+03,6.907164947957488798e-05,-2.959475495962137718e-05,6.898576475047925598e-05,6.915753420867051999e-05
1.631000000000000000e+03,5.903641471493769265e-05,-2.056246222529398030e-05,5.897674192831830087e-05,5.909608750155708444e-05
1.648000000000000000e+03,3.630608276470200749e-05,1.154535683427692846e-06,3.630943325652184636e-05,3.630273227288216862e-05
1.665000000000000000e+03,5.828543925329676239e-05,-2.185488016051262666e-05,5.822201583706763202e-05,5.834886266952589277e-05
1.682000000000000000e+03,7.919374862645657401e-05,-4.381451302984980115e-05,7.906659779898191130e-05,7.932089945393123673e-05
1.699000000000000000e+03,4.325545048085761856e-05,-8.951493529759773629e-06,4.322947301972122029e-05,4.328142794199401684e-05
1.716000000000000000e+03,-4.914064952676969075e-06,3.811794407390020612e-05,-4.803445712715826960e-06,-5.024684192638111190e-06
1.733000000000000000e+03,2.246491818629708871e-05,9.614982146292360712e-06,2.249282110821755612e-05,2.243701526437662130e-05
1.750000000000000000e+03,7.623438911278968043e-05,-4.529985700679632009e-05,7.610292777944166281e-05,7.636585044613769806e-05
1.767000000000000000e+03,4.360710199526321229e-05,-1.383540249166205827e-05,4.356695130651627756e-05,4.364725268401014702e-05
1.784000000000000000e+03,-3.713035197394986913e-05,6.572686104103239268e-05,-3.693961095708665928e-05,-3.732109299081307898e-05
1.801000000000000000e+03,4.535102631718028042e-05,-1.793603898892737769e-05,4.529897547737050256e-05,4.540307715699005829e-05
1.818000000000000000e+03,3.560863319075190797e-05,-9.374821739743154298e-06,3.558142722041911319e-05,3.563583916108470275e-05
1.835000000000000000e+03,3.096248410814860766e-05,-5.902445562213638985e-06,3.094535506150489912e-05,3.097961315479231620e-05
1.852000000000000000e+03,-1.140808485654499985e-05,3.530892117821723047e-05,-1.130561747223356052e-05,-1.151055224085643918e-05
1.869000000000000000e+03,6.525388969361383231e-05,-4.249064067612895142e-05,6.513058077726874696e-05,6.537719860995891766e-05
1.886000000000000000e+03,9.804293166132582121e-07,2.067355171574598532e-05,1.040424487749968285e-06,9.204341454765481395e-07
1.903000000000000000e+03,-3.242164334454034714e-05,5.300085408772723305e-05,-3.226783352244949485e-05,-3.257545316663119944e-05
1.920000000000000000e+03,4.433617059048991223e-05,-2.479171201337575949e-05,4.426422441377748647e-05,4.440811676720233798e-05
1.937000000000000000e+03,3.445069030116843737e-05,-1.589622250610656231e-05,3.440455906049948452e-05,3.449682154183739022e-05
1.954000000000000000e+03,-7.028715220263532831e-05,8.790029046465087567e-05,-7.003206333150649855e-05,-7.054224107376415808e-05
1.971000000000000000e+03,8.394523738976592247e-05,-6.722173564873248127e-05,8.375015820889732034e-05,8.414031657063452459e-05
1.988000000000000000e+03,8.397712234607096669e-06,7.490002919523641243e-06,8.419448412944998322e-06,8.375976056269195016e-06
