gal_id,r_kpc,g_obs,g_bar,g_mod
NGC2366,5.59,447.22719141323796,161.59359570661894,1962.6890132531469
NGC2366,5.82,412.54295532646046,150.91553264604806,1923.5067638415169
NGC2366,6.06,402.6996699669967,142.5988943894389,1884.7012365232601
NGC2403,0.16,3751.5625,3366.900625,3887.483054162599
NGC2403,0.26,4792.653846153845,4800.80346153846,5357.178654847308
NGC2403,0.36,5184.000000000001,6138.520277777777,6732.608939453456
NGC2403,0.46,5878.260869565217,6995.361956521738,7629.0783275236945
NGC2403,0.56,6622.874999999999,7274.254464285715,7949.486268567147
NGC2403,0.66,6560.060606060605,6929.323636363638,7647.909704874038
NGC2403,0.76,6764.328947368422,6615.848026315791,7379.553811094639
NGC2403,0.86,6471.116279069766,6178.351627906975,6988.842937723936
NGC2403,0.96,5797.041666666666,5855.913854166668,6714.729270399674
NGC2403,1.06,5535.43396226415,5628.859716981132,6537.382277152564
NGC2403,1.16,5312.284482758621,5463.830517241379,6423.259375415119
NGC2403,1.27,5476.818897637796,5338.641653543309,6355.19933414724
NGC2403,1.36,5488.941176470588,5358.600147058823,6422.567469718591
NGC2403,1.47,5196.435374149661,5283.415782312924,6405.8471587331815
NGC2403,1.57,5193.6878980891715,5270.670891719745,6446.451119838084
NGC2403,1.67,5212.508982035928,5311.8589820359275,6540.871907658118
NGC2403,1.77,4918.016949152542,5323.771751412428,6605.594801614541
NGC2403,1.87,4846.545454545455,5286.800106951871,6620.700484653261
NGC2403,1.97,4795.8578680203045,5244.8692893401,6629.806308566478
NGC2403,2.08,4721.543269230769,5202.646250000002,6642.164762295115
NGC2403,2.18,4423.504587155963,5185.18247706422,6672.595609448924
NGC2403,2.28,4229.491228070176,5021.11600877193,6554.509688608316
NGC2403,2.37,4068.8776371308013,4783.676033755274,6356.619856995774
NGC2403,2.47,3825.0364372469635,4539.711497975708,6154.373027462612
NGC2403,2.57,3752.2334630350197,4326.349922178988,5980.214946342436
NGC2403,2.68,3598.2238805970146,4098.488134328359,5792.404601662383
NGC2403,2.78,3468.791366906475,3911.3102517985612,5638.7305902548305
NGC2403,2.88,3410.003472222222,3736.91892361111,5495.004651204249
NGC2403,2.98,3355.7046979865772,3585.9812080536913,5371.861037663482
NGC2403,3.08,3377.9220779220777,3463.8361038961034,5274.6383407052845
NGC2403,3.19,3197.8056426332287,3341.9836050156737,5176.919485220734
NGC2403,3.29,3100.607902735562,3262.8579331307,5116.812686795202
NGC2403,3.39,3129.4985250737464,3195.5088200589967,5065.783905370807
NGC2403,3.49,3280.515759312321,3127.6464469914044,5011.643401358628
NGC2403,3.59,3370.473537604457,3043.944874651812,4939.18068607128
NGC2403,3.69,3399.457994579946,2982.089972899729,4886.208906567687
NGC2403,3.79,3429.023746701847,2903.4940633245396,4814.276158863837
NGC2403,3.9,3570.25641025641,2807.310487179487,4723.026655998054
NGC2403,3.99,3489.7243107769423,2726.443358395989,4644.459542559736
NGC2403,4.47,3114.9888143176736,2362.366554809844,4270.648560244312
NGC2403,4.97,2945.8752515090546,2051.1146277666003,3921.0770579795917
NGC2403,5.47,2810.9689213893967,1787.2592504570382,3602.7808897002888
NGC2403,5.96,2621.6442953020132,1551.5380704697982,3306.4059906244192
NGC2403,6.46,2457.5851393188855,1351.5944272445822,3042.34207285725
NGC2403,6.96,2281.034482758621,1196.0814080459772,2823.4646732730557
NGC2403,7.45,2131.006711409396,1066.4457046979867,2634.008167491061
NGC2403,7.95,1996.9811320754716,955.533144654088,2465.1129339867875
NGC2403,8.45,1908.7573964497044,865.4486153846154,2320.3981060921315
NGC2403,8.94,1832.6621923937362,792.7213646532439,2197.387094496994
NGC2403,9.44,1735.5932203389832,727.5236652542374,2084.067707240167
NGC2403,9.94,1622.6358148893362,669.3743762575452,1980.821554239307
NGC2403,10.43,1546.4046021093002,623.5468552253117,1893.5224736276996
NGC2403,10.93,1498.9935956084173,581.2869258920402,1811.5070216886031
NGC2403,11.43,1478.565179352581,542.9004374453194,1735.7444212547048
NGC2403,11.92,1417.7852348993288,506.9064597315435,1665.2419264415248
NGC2403,12.42,1402.8985507246377,475.4062882447664,1600.516239553742
NGC2403,12.92,1369.1176470588236,446.19283281733755,1539.9230442448486
NGC2403,13.42,1318.107302533532,416.73766020864383,1480.7867870214693
NGC2403,13.91,1271.6750539180446,389.48742631200565,1425.9690885668178
NGC2403,14.41,1227.5503122831367,365.08375433726576,1374.8684055071683
NGC2403,14.91,1204.2924211938296,343.0810261569416,1327.5085261826284
NGC2403,15.4,1165.9740259740258,322.78903896103884,1283.571896962039
NGC2403,15.9,1112.5157232704403,303.4043836477986,1241.2025648909537
NGC2403,16.4,1094.878048780488,285.43982926829267,1201.3271692287994
NGC2403,16.89,1063.1142687981053,267.9179692125517,1163.303684477516
NGC2403,17.39,1063.5997699827487,251.98970672800462,1127.3803248870388
NGC2403,17.89,1033.8736724427054,236.84306875349358,1093.1120743383594
NGC2403,18.38,991.5669205658324,223.25628400435255,1061.579572781694
NGC2403,18.88,936.917372881356,210.277780720339,1031.0482616716688
NGC2403,19.38,926.5221878224975,199.82173890608874,1003.7593699600617
NGC2403,19.87,930.8505284348263,191.88421741318564,979.9823139170488
NGC2403,20.37,894.6980854197349,184.2772361315661,956.8432508659196
NGC2403,20.87,860.3737422137038,177.4249065644466,935.0592272037885
NGC2683,2.89,12360.207612456747,17185.167370242212,18946.16196875881
NGC2683,5.77,7789.254766031197,9884.20464471404,11663.068179222268
NGC2683,8.66,4900.230946882217,4867.639422632795,6300.649793069438
NGC2683,11.54,3466.2045060658584,3191.790961871751,4376.711792050135
NGC2683,14.43,2050.1732501732504,1921.128537768538,2929.8738626135823
NGC2683,17.31,2085.4997111496245,1302.1040439052572,2180.633654056926
NGC2683,20.2,1413.9108910891089,932.5181237623764,1710.2958918418467
NGC2683,23.08,974.8700173310226,698.9439731369151,1396.949670654038
NGC2683,28.85,887.3483535528595,438.0095979202773,1017.0347087018785
NGC2683,31.74,756.9313169502205,359.61163831127914,893.0901358615682
NGC2683,34.62,658.6077411900636,301.0011265164645,795.7007731595705
NGC2841,3.44,23611.918604651164,24435.99127906977,26313.44520895073
NGC2841,3.77,23397.61273209549,21708.498514588853,23618.118851286174
NGC2841,4.13,22229.782082324455,19560.230508474568,21478.980362052498
NGC2841,4.47,20947.65100671141,17889.54921700223,19797.8312224367
NGC2841,4.8,19635.208333333336,16523.59608333333,18408.947731535587
NGC2841,5.13,18014.814814814814,15397.672378167641,17251.475191757694
NGC2841,5.48,17310.948905109486,14410.124671532842,16224.458743655812
NGC2841,5.83,16804.288164665522,13500.78027444254,15272.112949868591
NGC2841,6.16,16005.844155844155,12748.474756493506,14477.757280769545
NGC2841,6.51,15241.935483870968,12248.964193548387,13933.306098297768
NGC2841,6.86,14648.542274052477,11788.88357142857,13428.787351590663
NGC2841,7.18,14261.838440111422,11352.19467966574,12952.384205051454
NGC2841,7.51,13296.404793608523,10940.490665778958,12500.923589323806
NGC2841,7.85,12882.03821656051,10611.22559235669,12132.137348663948
NGC2841,8.21,12550.669914738122,10238.015054811203,11718.764329067824
NGC2841,8.57,12173.745624270712,9802.439369894983,11244.780064921748
NGC2841,8.9,11577.640449438202,9392.984359550563,10801.63668271073
NGC2841,9.24,11291.017316017316,8944.218322510824,10319.636213464602
NGC2841,9.6,10867.604166666668,8486.31089583333,9828.10514640191
NGC2841,9.93,10441.490433031218,8127.071792547832,9439.392671485595
NGC2841,10.27,10033.203505355405,7808.738666017526,9091.97258961438
NGC2841,10.6,9842.358490566037,7514.396150943397,8770.57513752434
NGC2841,10.93,9486.184812442818,7239.423129002746,8469.643224799309
NGC2841,11.27,9142.945874001774,6962.0845164152615,8166.642210764807
NGC2841,12.31,8475.142160844842,6106.858887083673,7239.11465671404
NGC2841,14.35,7091.358885017422,4625.271505226481,5638.187016193067
NGC2841,16.4,5784.39024390244,3540.064274390244,4455.951614350752
NGC2841,18.48,4837.7164502164505,2805.3565097402598,3640.109432872974
NGC2841,20.57,4346.183762761303,2290.313490520174,3056.836753374549
NGC2841,22.51,3945.091070635273,1963.171808085295,2675.640000587687
NGC2841,24.59,3563.0744204961366,1667.036628710858,2329.422569804785
NGC2841,26.68,3217.728635682159,1396.7208583208399,2015.407726995876
NGC2841,28.77,2903.0587417448733,1180.2397288842537,1760.6365307780538
NGC2841,30.7,2720.5537459283387,1025.8331791530945,1574.8527869960428
NGC2841,32.79,2529.551692589204,899.6102256785605,1418.2659547073822
NGC2841,34.88,2328.6983944954127,804.636149655963,1296.11057292577
NGC2841,36.96,2166.910173160173,730.6515827922076,1197.76311758725
NGC2841,38.9,1944.0874035989718,671.827971722365,1118.2972200139368
NGC2841,40.99,1804.9280312271285,613.452088314223,1039.631692576019
NGC2841,43.08,1704.7585886722377,560.2544289693593,967.9083391191098
NGC2841,45.16,1662.444641275465,509.82228963684673,900.5718909127638
NGC2841,47.1,1629.0658174097664,464.1975265392782,840.3971426621189
NGC2841,49.19,1605.2246391542997,420.96993901199437,782.6602877848308
NGC2841,51.27,1595.3969182757946,385.61084844938557,733.9314455704092
NGC2841,53.36,1490.3298350824589,358.2723500749625,694.1188202600207
NGC2841,55.3,1448.264014466546,339.70945931283904,664.7509186826567
NGC2841,57.38,1445.5210874869292,323.16772917392814,637.3709994528637
NGC2841,59.47,1385.0512863628721,308.29526483941476,612.312637260696
NGC2841,61.56,1356.7413905133203,292.71247888239117,587.1836327285449
NGC2841,63.64,1358.2023884349467,276.5193290383407,562.0671145861262
NGC2903,0.32,6050.0,122289.85156250003,122868.62434260434
NGC2903,0.64,6400.0,65146.182812499974,65855.95407575676
NGC2903,0.96,17066.666666666668,45548.956770833334,46407.77218706635
NGC2903,1.28,17112.5,37507.185156250016,38528.9849118984
NGC2903,1.6,15405.625,31913.13699999999,33104.91303966604
NGC2903,1.92,18604.6875,28052.088177083337,29411.65594196059
NGC2903,2.24,16975.446428571428,28213.98236607143,29729.22926187764
NGC2903,2.56,15781.640625,30388.981445312485,32039.043586783213
NGC2903,2.88,15901.388888888889,29627.588090277783,31385.67381787092
NGC2903,3.2,14445.3125,28304.562812499997,30141.524490131796
NGC2903,3.52,13132.102272727272,25371.430823863644,27259.0545585604
NGC2903,3.84,12150.0,21941.772005208335,23855.09719361569
NGC2903,4.8,9540.833333333334,15843.056437499998,17728.408085702256
NGC2903,5.76,7656.25,11481.5190625,13261.63269708448
NGC2903,6.72,6253.7202380952385,8434.456101190479,10092.033451956013
NGC2903,7.68,5365.755208333334,6463.439192708334,8003.921989571332
NGC2903,8.64,4676.041666666666,5158.926863425924,6594.001328630534
NGC2903,9.6,4208.4375,4214.640333333333,5556.434583901911
NGC2903,10.56,3750.094696969697,3512.625946969697,4772.02472469326
NGC2903,11.52,3368.8368055555557,2982.6611545138894,4169.014790111946
NGC2903,12.48,3078.205128205128,2543.604935897436,3664.854901464163
NGC2903,13.44,2771.502976190476,2182.4840625000006,3245.3793539748995
NGC2903,14.4,2506.9444444444443,1891.001736111111,2901.3068534303793
NGC2903,15.36,2301.041666666667,1648.9754296874999,2611.645817274619
NGC2903,16.32,2142.7083333333335,1454.9917218137252,2374.315744574377
NGC2903,17.28,2045.3703703703702,1290.1880092592594,2169.9005527314066
NGC2903,18.24,1896.7105263157896,1153.3771929824566,1996.7506123001585
NGC2903,19.2,1782.5520833333335,1037.5476041666668,1847.4649320864658
NGC2903,20.16,1697.6686507936508,937.8571924603175,1716.8714907762403
NGC2903,21.12,1551.183712121212,852.6554214015151,1603.038266064724
NGC2903,22.08,1434.9637681159422,779.4781974637682,1503.2595845652224
NGC2903,23.04,1359.765625,714.8437022569443,1413.8451282812284
NGC2903,24.0,1380.1666666666667,659.9967041666666,1335.8587729436542
NGC2903,24.96,1298.076923076923,610.9505008012818,1265.1561082080439
NGC2915,0.34,536.0294117647059,5946.7494117647075,6533.141760097275
NGC2915,0.67,1462.2238805970148,3653.3983582089554,4376.4183861059655
NGC2915,1.0,1246.0899999999997,2299.442,3177.983976475317
NGC2915,1.34,1903.1716417910447,1542.940895522388,2596.3314927389256
NGC2915,1.68,2214.8809523809523,1078.438392857143,2312.7564554147043
NGC2915,2.01,2200.124378109453,795.7779601990051,2200.770769281851
NGC2915,2.34,2365.538461538462,610.6355555555558,2170.5993497699956
NGC2915,2.67,2580.1498127340824,482.30307116104854,2172.7153163211356
NGC2915,3.01,2480.05315614618,383.5762458471761,2177.2335398648547
NGC2915,3.35,2086.25671641791,310.89041791044775,2174.9551739225953
NGC2915,3.68,1730.445652173913,262.8323913043478,2166.1652034984872
NGC2915,4.02,1705.4328358208954,228.2283084577115,2146.6837163107825
NGC2915,4.35,1602.816091954023,203.636091954023,2117.380568977626
NGC2915,4.68,1381.2307692307695,183.73899572649572,2078.613791435028
NGC2915,5.02,1284.480079681275,164.84852589641434,2029.9186555881572
NGC2915,5.35,1259.889719626168,147.6223551401869,1977.154218181743
NGC2915,5.69,1193.279437609842,131.38469244288225,1920.203546644992
NGC2915,6.03,1085.3747927031511,117.91396351575452,1863.8529625011024
NGC2915,6.36,981.2893081761006,108.84355345911948,1812.4266213011058
NGC2915,6.69,990.4275037369208,102.81581464872943,1764.1999069942
NGC2915,7.02,904.8561253561254,99.03346153846155,1718.950317992146
NGC2915,7.36,816.0665760869565,95.33654891304346,1673.6774344039434
NGC2915,7.7,829.0922077922079,89.22848051948051,1627.3889353836305
NGC2915,8.03,827.1793275217933,85.07297633872975,1585.6842932476663
NGC2915,8.37,807.2688172043012,81.69789725209075,1545.160802125673
NGC2915,8.7,772.8735632183908,78.39809195402302,1507.296178598035
NGC2915,9.03,794.4728682170544,75.97439645625693,1471.7456489418644
NGC2915,9.37,791.1643543223053,72.89840981856989,1435.992519406588
NGC2915,9.7,750.1123711340206,70.54952577319588,1403.279362808875
NGC2915,10.04,745.2440239043825,67.18785856573707,1369.9594529825974
NGC2955,0.75,38081.333333333336,39291.93933333332,40051.05632828568
NGC2955,1.55,26586.451612903224,36017.856129032254,37182.966207596415
NGC2955,2.3,23401.739130434784,31210.04734782608,32752.38616008752
NGC2955,3.06,21416.993464052288,29149.93715686276,30955.983644199314
NGC2955,3.85,15975.064935064935,25693.739350649357,27607.512369702665
NGC2955,4.61,13884.815618221257,22391.60646420824,24291.444858277253
NGC2955,5.36,13500.186567164179,19409.697966417916,21238.08051696646
NGC2955,6.12,11735.947712418301,16977.99916666667,18712.41436203473
NGC2955,6.91,9782.923299565846,15081.020680173659,16714.652650140186
NGC2955,7.66,7836.1618798955615,13777.205078328981,15320.015469415679
NGC2955,8.42,7245.724465558194,12374.664964370546,13832.796875151254
NGC2955,8.86,8046.162528216705,11553.984672686232,12966.644328432672
NGC2955,9.21,7060.2605863192175,10915.484234527687,12293.77580527844
NGC2955,10.82,5915.804066543438,8588.406044362293,9827.161073435362
NGC2955,11.56,6353.027681660899,7774.781384083045,8958.272835685482
NGC2955,12.4,6143.225806451613,6985.821499999997,8112.22400238418
NGC2955,14.17,5336.979534227241,5904.638736767819,6927.0643184513465
NGC2955,16.88,4480.154028436019,4568.890817535546,5464.685755373108
NGC2955,19.49,3908.46587993843,3812.441031298102,4612.7676749444045
NGC2955,22.19,3212.6633618747182,3068.9853943217663,3789.8386479661954
NGC2955,24.8,2663.266129032258,2520.3345524193537,3178.052673142284
NGC2955,27.51,2345.18356961105,2074.9989894583787,2677.8904074785737
NGC2955,30.12,2041.965471447543,1748.451573705179,2306.538134069301
NGC2955,35.43,1454.3889359300028,1293.7398278295232,1778.5283512032543
NGC2976,0.11,420.3636363636363,1314.9454545454548,1818.348898967188
NGC2976,0.17,530.8823529411765,1420.536470588235,1944.6119356135507
NGC2976,0.24,816.6666666666667,1613.0470833333331,2162.110186407207
NGC2976,0.31,1264.6451612903227,1750.5064516129037,2325.498253199617
NGC2976,0.38,1792.657894736842,1844.5710526315793,2446.43266150445
NGC2976,0.45,1830.422222222222,1927.538888888889,2557.206935864152
NGC2976,0.52,1584.0192307692305,2030.9378846153843,2689.339590800611
NGC2976,0.59,1703.2033898305085,2143.6496610169497,2831.6975151796105
NGC2976,0.66,1909.4696969696968,2241.415909090909,2960.0019776013073
NGC2976,0.73,2126.520547945205,2330.493835616438,3080.4837380461554
NGC2976,0.8,2300.5125,2420.8,3203.0265936929754
NGC2976,0.87,2432.183908045977,2505.8033333333333,3321.060160887333
NGC2976,0.94,2564.691489361702,2620.910638297872,3469.9452026189765
NGC2976,1.01,2396.673267326733,2803.1977227722773,3686.7046648610617
NGC2976,1.08,2446.259259259259,3002.474259259259,3921.0885237758043
NGC2976,1.14,2870.0350877192986,3155.239649122808,4104.401078250376
NGC2976,1.21,3363.9999999999995,3369.7792561983474,4355.045910075372
NGC2976,1.29,3563.4418604651155,3624.580852713177,4651.629702911297
NGC2976,1.35,3608.9185185185183,3800.718518518517,4859.394885699529
NGC2976,1.42,3620.3450704225356,3967.121478873238,5062.928151122083
NGC2976,1.49,3685.1073825503354,4110.932416107382,5244.028425416902
NGC2976,1.56,3771.0833333333335,4227.387179487179,5397.832758354301
NGC2976,1.63,3916.57055214724,4273.777300613497,5481.530546875565
NGC2976,1.74,4016.643678160919,4216.236436781609,5482.279267740158
NGC2976,1.93,3647.2590673575137,3643.577202072538,5008.243867258507
NGC2976,2.1,3746.519047619048,3140.1790952380957,4589.417415602493
NGC2976,2.27,3205.325991189427,2782.7392511013218,4311.6279632502765
NGC2998,0.33,24545.454545454544,6016.950303030303,6599.523268388864
NGC2998,0.99,15782.828282828283,8780.069191919194,9653.659354676856
NGC2998,1.98,11062.626262626263,8820.915404040401,10210.887218730373
NGC2998,2.64,12272.727272727272,9064.307007575755,10744.041016461077
NGC2998,3.63,11129.752066115703,10668.221625344351,12567.285926621544
NGC2998,7.59,5591.040843214756,6506.097760210806,8057.095843203584
NGC2998,12.5,3663.68,3718.225576,4838.194736025951
NGC2998,17.48,2571.1670480549196,2378.2965675057208,3250.1825234652442
NGC2998,22.46,2019.9910952804985,1498.1083392698133,2211.8738153986196
NGC2998,27.44,1668.9504373177842,1088.7424562682215,1692.9348113799565
NGC2998,32.32,1403.743811881188,833.5754579207921,1358.7630249089666
NGC2998,37.3,1216.3270777479893,639.9942091152817,1103.3511831105534
NGC2998,42.28,974.6688741721854,498.4234744560076,912.9750819010161
NGC3109,0.26,143.11538461538458,33.57076923076923,589.9459625396169
NGC3109,0.52,241.2307692307692,51.66788461538463,710.0695908006116
NGC3109,0.77,288.32467532467535,90.28688311688309,858.5981386313903
NGC3109,1.03,354.1844660194175,113.16475728155335,1006.640353188596
NGC3109,1.29,457.74418604651163,139.97310077519384,1167.021950973314
NGC3109,1.55,572.9290322580646,153.9109677419355,1319.0210463060957
NGC3109,1.81,649.9944751381214,163.17486187845302,1465.9341400569338
NGC3109,2.06,708.368932038835,168.0672330097088,1597.7997870805918
NGC3109,2.32,778.5560344827587,162.39383620689654,1713.5899211953508
NGC3109,2.58,693.5232558139534,153.8862403100775,1811.5275548433776
NGC3109,2.84,787.7781690140844,146.12295774647887,1892.2859977528258
NGC3109,3.1,784.0290322580644,142.35461290322573,1957.7988190346214
NGC3109,3.35,764.2865671641791,141.93101492537312,2005.9957709375212
NGC3109,3.61,778.1163434903048,138.6924376731302,2035.8890896964735
NGC3109,3.87,773.1498708010336,125.61493540051681,2040.2239814376117
NGC3109,4.13,737.7820823244554,113.83099273607752,2032.580846314014
NGC3109,4.38,754.851598173516,108.97518264840181,2021.5202691811928
NGC3109,4.64,752.760775862069,105.9073275862069,2003.6752220600888
NGC3109,4.9,764.3755102040817,103.70524489795913,1980.249705874021
NGC3109,5.16,761.8779069767443,101.45895348837209,1952.0788895119208
NGC3109,5.42,765.1955719557196,100.68164206642065,1922.0967978985218
NGC3109,5.67,782.2857142857142,100.21342151675485,1891.5036309672075
NGC3109,5.93,741.2630691399662,95.92824620573354,1854.6109031518274
NGC3109,6.19,707.9870759289176,88.92526655896609,1814.3553079594162
NGC3109,6.45,702.2155038759689,83.10271317829458,1775.1326215900963
NGC3198,0.32,1860.4999999999995,12513.62,13092.3927801043
NGC3198,0.64,2929.5156249999995,8477.805624999999,9187.576888256772
NGC3198,0.96,2156.510416666667,6497.750416666668,7356.565832899674
NGC3198,1.28,2673.6328125,5343.291015625,6365.090771273391
NGC3198,1.61,2940.0248447204963,4405.609254658384,5602.713504852477
NGC3198,1.93,3064.0466321243525,3584.0667875647673,4948.7334527507355
NGC3198,2.24,3001.785714285714,3382.125714285715,4897.3726100919275
NGC3198,2.57,2938.369649805448,3075.8708560311284,4729.735880194577
NGC3198,2.89,3296.110726643598,2739.5987543252595,4500.593352841856
NGC3198,3.21,3115.264797507788,2741.5314953271027,4580.491227521182
NGC3198,3.54,3234.1807909604518,2894.2057627118643,4784.124804202416
NGC3198,3.85,3316.6233766233768,3059.4520779220784,4973.225096975384
NGC3198,4.17,3282.73381294964,3200.2087529976016,5118.578452506402
NGC3198,4.5,3146.8888888888887,3229.352222222223,5136.002713967868
NGC3198,4.82,3346.265560165975,3267.9695643153523,5151.619513599051
NGC3198,5.15,3383.3009708737864,3258.3690097087374,5110.054817321633
NGC3198,5.46,3288.644688644689,3256.4447069597068,5073.151030861521
NGC3198,5.78,3247.2318339100343,3233.1589273356403,5010.770856973763
NGC3198,6.1,3213.1147540983607,3200.7606065573773,4937.739977036635
NGC3198,6.43,3135.9253499222395,3146.8109797822704,4841.406392036931
NGC3198,6.74,3076.5578635014836,3025.744109792284,4680.787236011845
NGC3198,7.06,3019.2634560906517,2837.0708923512752,4452.030367738358
NGC3198,8.04,2687.6865671641795,2323.096330845772,3822.592676620134
NGC3198,9.04,2423.0088495575224,1936.6399336283187,3331.4293176116516
NGC3198,10.04,2301.1952191235064,1690.2741434262946,2993.045737843155
NGC3198,11.04,2176.177536231884,1519.8021105072462,2741.6023777846817
NGC3198,12.05,2019.5850622406638,1371.5031120331953,2521.0135868643397
NGC3198,14.05,1754.377224199288,1077.665822064057,2106.5311998792863
NGC3198,16.07,1456.6894835096452,811.3698382078408,1741.6016751272475
NGC3198,18.13,1291.1748483177055,642.4174076116934,1489.801673205917
NGC3198,20.05,1182.8428927680798,542.6129127182046,1325.0480311234255
NGC3198,22.12,1058.2730560578661,454.68716094032567,1177.4010239259321
NGC3198,24.03,936.3295880149813,387.8049854348732,1062.9686090895138
NGC3198,26.1,850.6130268199233,335.0533716475095,965.2784520118338
NGC3198,28.16,777.8409090909091,295.19004616477275,886.2636287918738
NGC3198,30.08,708.6436170212767,260.56612367021273,819.2890427120453
NGC3198,32.14,672.3397635345364,228.8141412570006,756.5470437879217
NGC3198,34.06,643.1004110393422,206.5814503816794,708.3735650770138
NGC3198,36.12,606.4230343300111,188.69087486157252,665.3445713596263
NGC3198,38.19,581.3301911495156,173.33832416863058,627.1470761945623
NGC3198,40.1,561.0972568578553,161.06174563591023,595.6515460793693
NGC3198,42.17,533.5546597106948,151.19172160303532,566.7100595296837
NGC3198,44.08,503.65245009074414,138.08807849364794,537.4360817536317
NGC3521,0.51,40096.078431372545,75064.38352941176,75718.62415689311
NGC3521,0.69,37101.44927536232,65974.62260869567,66706.56323168369
NGC3521,0.86,36841.86046511628,60781.01965116279,61591.51096097976
NGC3521,1.03,34314.563106796115,57004.01563106796,57897.491226975
NGC3521,1.2,29140.833333333336,50016.75008333334,50996.83075589767
NGC3521,1.38,27554.34782608696,44596.87420289856,45671.43790947427
NGC3521,1.55,25549.032258064515,40889.07258064516,42054.18265920932
NGC3521,1.71,24098.830409356724,39032.001461988315,40282.20649843275
NGC3521,1.89,22452.910052910054,36575.09333333334,37919.29403505264
NGC3521,2.06,21612.135922330097,35453.913834951454,36883.64638902233
NGC3521,2.23,21507.174887892375,33937.22421524664,35447.88229963554
NGC3521,2.41,19359.33609958506,31798.692489626552,33388.614544340184
NGC3521,2.58,17750.387596899225,29216.16375968992,30873.805074223215
NGC3521,2.75,16497.81818181818,27312.32130909091,29029.98614829577
NGC3521,2.92,15102.739726027397,25662.187534246576,27431.73617966821
NGC3521,3.09,14820.711974110032,24515.065663430425,26328.2030853709
NGC3521,3.26,13916.871165644172,23422.781871165644,25271.318398100793
NGC3521,3.43,13103.206997084548,22606.40571428571,24482.47520290124
NGC3521,3.61,12804.70914127424,21559.56257617729,23456.75922820063
NGC3521,3.78,12457.407407407409,20886.215291005297,22796.4269734456
NGC3521,3.95,12142.025316455696,20126.369037974688,22043.548275910627
NGC3521,4.12,11747.57281553398,19445.467669902908,21364.273132453785
NGC3521,4.29,11077.855477855477,18525.936456876454,20441.726642167338
NGC3521,4.46,10852.01793721973,17623.207017937224,19532.010124856624
NGC3521,4.64,10431.034482758621,16514.113728448276,18411.881622922163
NGC3521,4.81,9699.792099792101,15499.902141372138,17384.40681580106
NGC3521,4.98,9718.875502008032,14516.8066064257,16385.802846615068
NGC3521,5.15,9227.961165048542,13666.82557281553,15518.511380428426
NGC3521,5.32,8528.007518796992,12866.217781954887,14699.175959549651
NGC3521,5.49,8419.854280510019,12147.551129326052,13960.694805025658
NGC3521,5.67,8228.57142857143,11458.201199294534,13249.491408744985
NGC3521,5.84,7408.219178082192,10873.266797945209,12643.339639125912
NGC3521,6.01,7478.20299500832,10334.040232945094,12082.53392412091
NGC3521,6.19,7329.402261712439,9827.883231017768,11553.313272418216
NGC3521,6.35,7347.40157480315,9404.124251968506,11108.992089017265
NGC3521,6.64,6641.566265060242,8673.700195783134,10341.44244269267
NGC3521,8.82,5000.0,5121.998117913833,6538.685933022209
NGC3521,11.07,3983.7398373983738,3364.9355103884373,4584.459154154631
NGC3521,13.32,3185.8858858858857,2380.0512687687688,3449.9072892695062
NGC3521,15.49,2739.573918657198,1771.460826339574,2728.023679398797
NGC3521,17.74,2392.108229988726,1324.9288218714769,2186.8460223717157
NGC3726,3.5,2972.5714285714284,5459.295114285714,7344.525671155762
NGC3726,5.24,2981.8702290076335,5132.198492366412,6974.124014439783
NGC3726,6.98,3012.177650429799,4547.699154727793,6172.58965594032
NGC3726,8.72,3084.40366972477,3893.8062844036695,5320.656164069698
NGC3726,10.47,2506.590257879656,2973.6811843361984,4240.38392701992
NGC3726,12.19,2100.082034454471,2385.794273995078,3525.9492575581207
NGC3726,13.94,1745.767575322812,1977.7009038737451,3012.5410373219725
NGC3726,16.03,1329.75670617592,1542.7172177167809,2474.718367680046
NGC3726,22.3,1119.4618834080718,795.8956502242153,1513.8443670766685
NGC3726,27.52,1025.5813953488373,501.8524309593024,1104.5584580145965
NGC3726,30.08,949.5013297872341,413.8813829787233,972.604302020556
NGC3726,32.52,857.5953259532595,351.41454489544896,873.8026045969123
NGC3741,0.23,746.1304347826086,611.141304347826,1156.5771833467784
NGC3741,0.47,636.7872340425532,457.9082978723404,1095.6918886237904
NGC3741,0.7,795.657142857143,306.49214285714294,1042.9192187108008
NGC3741,0.93,738.1075268817203,218.4568817204301,1062.622218951707
NGC3741,1.17,641.6752136752136,159.48760683760682,1124.0651393259132
NGC3741,1.4,516.8642857142856,123.30285714285715,1208.4804193263583
NGC3741,1.64,457.780487804878,100.13719512195125,1313.2106126596266
NGC3741,1.87,513.903743315508,83.74898395721927,1417.64936165861
NGC3741,2.1,502.9761904761905,71.88352380952382,1521.1218441739218
NGC3741,2.33,467.381974248927,66.21995708154508,1621.811196658624
NGC3741,2.57,518.3852140077821,62.76610894941636,1716.631133112864
NGC3741,2.8,540.4321428571428,61.09385714285713,1794.8758866430114
NGC3741,3.26,528.29754601227,55.6233435582822,1904.1598704934295
NGC3741,3.73,488.81769436997325,49.999490616621976,1957.0422669031573
NGC3741,4.21,474.6057007125891,47.835914489311165,1965.5797761296892
NGC3741,4.67,467.00000000000006,44.863083511777305,1940.4750189106403
NGC3741,5.14,457.636186770428,41.93097276264591,1894.6777638560147
