gal_id,_norm,join_method,match_name,M_bary_Msun
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO064,ddo0064,exact_raw,DDO064,2500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO154,ddo0154,exact_raw,DDO154,1500000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO161,ddo0161,exact_raw,DDO161,5000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO168,ddo0168,exact_raw,DDO168,3000000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
DDO170,ddo0170,exact_raw,DDO170,3500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO079-G014,eso0079g014,exact_raw,ESO079-G014,2500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO116-G012,eso0116g012,exact_raw,ESO116-G012,1500000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO444-G084,eso0444g084,exact_raw,ESO444-G084,3000000000.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
ESO563-G021,eso0563g021,exact_raw,ESO563-G021,0.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F561-1,f5611,exact_raw,F561-1,5000000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-1,f5631,exact_raw,F563-1,2500000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V1,f563v1,exact_raw,F563-V1,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F563-V2,f563v2,exact_raw,F563-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F565-V2,f565v2,exact_raw,F565-V2,5000000000.0
F567-2,f5672,exact_raw,F567-2,5000000000.0
F567-2,f5672,exact_raw,F567-2,5000000000.0
F567-2,f5672,exact_raw,F567-2,5000000000.0
F567-2,f5672,exact_raw,F567-2,5000000000.0
F567-2,f5672,exact_raw,F567-2,5000000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-1,f5681,exact_raw,F568-1,2500000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-3,f5683,exact_raw,F568-3,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F568-V1,f568v1,exact_raw,F568-V1,5000000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-8,f5718,exact_raw,F571-8,2500000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F571-V1,f571v1,exact_raw,F571-V1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-1,f5741,exact_raw,F574-1,5000000000.0
F574-2,f5742,exact_raw,F574-2,5000000000.0
F574-2,f5742,exact_raw,F574-2,5000000000.0
F574-2,f5742,exact_raw,F574-2,5000000000.0
F574-2,f5742,exact_raw,F574-2,5000000000.0
F574-2,f5742,exact_raw,F574-2,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F579-V1,f579v1,exact_raw,F579-V1,5000000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-1,f5831,exact_raw,F583-1,2500000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
F583-4,f5834,exact_raw,F583-4,5000000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC2574,ic2574,exact_raw,IC2574,3500000000.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
IC4202,ic4202,exact_raw,IC4202,0.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
KK98-251,kk98251,exact_raw,KK98-251,2500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0024,ngc0024,exact_raw,NGC0024,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
NGC0055,ngc0055,exact_raw,NGC0055,1500000000.0
