r_kpc,rho_star_Msun_per_kpc3
664.600821871862,9.484557237332707
678.5605283708974,8.775834330077258
692.8134535948063,8.119496668331358
707.3657564997685,7.511717185487245
722.2237254086737,6.948944999968859
737.39378072842,6.427885733652638
752.8824777242943,5.94548321491687
768.6965093526272,5.498902470196302
784.84270915294,5.0855139144973025
801.3280542008509,4.702878657463736
818.1596681229953,4.348734847306458
835.3448241752801,4.020984980243428
852.890948385797,3.7176841080726475
870.805622763742,3.437028881137696
889.0965885757514,3.1773473682684084
907.7717496910414,2.9370895993099553
926.8391759968207,2.714818779608741
946.3071068854437,2.50920312932455
966.1839548147989,2.3190083037002447
986.4783089434977,2.143090353459449
1007.1989388424043,1.980389187335138
1028.3547982841342,1.8299225013697444
1049.95502911215,1.6907801420854218
1072.008965191117,1.5621188729122484
1094.5261364402493,1.443157515394036
1117.5162729513577,1.3331724386774322
1140.9893091934102,1.2314933726386703
1164.955388305404,1.137499521724328
1189.4248664793988,1.0506159581854226
1214.4083174356304,0.9703102748764573
1239.9165369916052,0.896089479180567
1265.9605477271796,0.8274971109148866
1292.5516037476261,0.764110568274092
1319.7011955467353,0.7055386269902916
1347.421054972083,0.6514191389298718
1375.723160294573,0.6014168973181777
1404.6197413844766,0.5552216566854364
1434.1232849961918,0.5125462964672938
1464.2465401639959,0.4731251179746743
1495.002523711152,0.43671226517449285
1526.4045258747135,0.4030802603990067
1558.4661160484877,0.3720186467304069
1591.2011486466315,0.3433327293922591
1624.6237690903927,0.3168424090234052
1658.7484199206172,0.2923811002157914
1693.589847038646,0.2697947291681634
1729.1631060782847,0.24894080474497476
1765.4835689116385,0.22968755763650772
1802.5669302915733,0.2119131426943635
1840.4292146337193,0.19550489986790837
1879.0867829409256,0.1803586694940385
1918.5563398731442,0.16637815799631606
1958.854940965841,0.15347435033177986
2000.0,0.14156496578610514
