ell_eff,Cl_uK2,template_F,Cl_plus_1sigma,Cl_minus_1sigma
3.470000000000000000e+02,8.440014086208538812e-04,3.099357393053092820e-10,8.440014145304490685e-04,8.440014027112586938e-04
3.560000000000000000e+02,9.240080563230440277e-04,2.108877996221536718e-10,9.240080603440760159e-04,9.240080523020120394e-04
3.650000000000000000e+02,8.703806167709408773e-04,1.235405939405141216e-10,8.703806191265094170e-04,8.703806144153723376e-04
3.740000000000000000e+02,9.445027987373759946e-04,8.342429988668684975e-11,9.445028003280406606e-04,9.445027971467113287e-04
3.830000000000000000e+02,9.153439028084976595e-04,5.034009036487268118e-11,9.153439037683403249e-04,9.153439018486549941e-04
3.920000000000000000e+02,9.119247240306576317e-04,3.124416479854699300e-11,9.119247246263951752e-04,9.119247234349200882e-04
4.010000000000000000e+02,8.253277462924597362e-04,1.762566774760323112e-11,8.253277466285311847e-04,8.253277459563882878e-04
4.100000000000000000e+02,7.842744324711383884e-04,1.044516263224674860e-11,7.842744326702979791e-04,7.842744322719787976e-04
4.190000000000000000e+02,6.888753378376131706e-04,5.724335952294086380e-12,6.888753379467600201e-04,6.888753377284663210e-04
4.280000000000000000e+02,6.545856744095217804e-04,3.395382593647966484e-12,6.545856744742620942e-04,6.545856743447814666e-04
4.370000000000000000e+02,6.346861106978031117e-04,2.055942836828909181e-12,6.346861107370040675e-04,6.346861106586021558e-04
4.460000000000000000e+02,5.460283965029520507e-04,1.105048485598931912e-12,5.460283965240222189e-04,5.460283964818818826e-04
4.550000000000000000e+02,4.675196163880755164e-04,5.913667350852470073e-13,4.675196163993512190e-04,4.675196163767998138e-04
4.640000000000000000e+02,4.246250354194780951e-04,3.358331398595578273e-13,4.246250354258815016e-04,4.246250354130746887e-04
4.730000000000000000e+02,3.247851948721799855e-04,1.606713734333191091e-13,3.247851948752435072e-04,3.247851948691164638e-04
4.820000000000000000e+02,3.091738116205670212e-04,9.570322291636497211e-14,3.091738116223917876e-04,3.091738116187422547e-04
4.910000000000000000e+02,2.680264316682005182e-04,5.193193660412606848e-14,2.680264316691907201e-04,2.680264316672103164e-04
5.000000000000000000e+02,2.082591856634244127e-04,2.526620663416741867e-14,2.082591856639061780e-04,2.082591856629426475e-04
5.090000000000000000e+02,1.991396657847507954e-04,1.513259326138329071e-14,1.991396657850393287e-04,1.991396657844622621e-04
5.180000000000000000e+02,1.718016152086783974e-04,8.179717635448461855e-15,1.718016152088343599e-04,1.718016152085224350e-04
5.270000000000000000e+02,1.468705977041535947e-04,4.382608326681077518e-15,1.468705977042371596e-04,1.468705977040700298e-04
5.360000000000000000e+02,1.465286767256039028e-04,2.741155824897271493e-15,1.465286767256561613e-04,1.465286767255516442e-04
5.450000000000000000e+02,1.813514579238689956e-04,2.127492224216219535e-15,1.813514579239095719e-04,1.813514579238284193e-04
5.540000000000000000e+02,1.740570993179280991e-04,1.280834411219721096e-15,1.740570993179525207e-04,1.740570993179036774e-04
5.630000000000000000e+02,2.106013775879400933e-04,9.723692966448832489e-16,2.106013775879586331e-04,2.106013775879215534e-04
5.720000000000000000e+02,2.279597651277145130e-04,6.605531597915249460e-16,2.279597651277271168e-04,2.279597651277019091e-04
5.810000000000000000e+02,2.879658972855250135e-04,5.238166004817822244e-16,2.879658972855349882e-04,2.879658972855150389e-04
5.900000000000000000e+02,2.753843951509042849e-04,3.145350620846269970e-16,2.753843951509103022e-04,2.753843951508982675e-04
5.990000000000000000e+02,3.186175356020684904e-04,2.285551327103554788e-16,3.186175356020728273e-04,3.186175356020641536e-04
6.080000000000000000e+02,3.750748746066238123e-04,1.690158927578873894e-16,3.750748746066270107e-04,3.750748746066206139e-04
6.170000000000000000e+02,4.266725611687871220e-04,1.208069856019306357e-16,4.266725611687893988e-04,4.266725611687848451e-04
6.260000000000000000e+02,4.159953775114264203e-04,7.402252083648121621e-17,4.159953775114278297e-04,4.159953775114250108e-04
6.350000000000000000e+02,4.694087497841682808e-04,5.250549632203122118e-17,4.694087497841692566e-04,4.694087497841673050e-04
6.440000000000000000e+02,4.979922035648487325e-04,3.502046473348117645e-17,4.979922035648493830e-04,4.979922035648480820e-04
6.530000000000000000e+02,4.829222956314333914e-04,2.135738370904560810e-17,4.829222956314338250e-04,4.829222956314329577e-04
6.620000000000000000e+02,4.972908548159757662e-04,1.383094970588467266e-17,4.972908548159759830e-04,4.972908548159755493e-04
6.710000000000000000e+02,5.069446510548587369e-04,8.870941122849807521e-18,5.069446510548589538e-04,5.069446510548585201e-04
6.800000000000000000e+02,4.966544207256520359e-04,5.468562552747820887e-18,4.966544207256521444e-04,4.966544207256519275e-04
6.890000000000000000e+02,5.037590391888515989e-04,3.490457187130900954e-18,5.037590391888517073e-04,5.037590391888514905e-04
6.980000000000000000e+02,5.014673181957332321e-04,2.185485876728847804e-18,5.014673181957332321e-04,5.014673181957332321e-04
7.070000000000000000e+02,4.583268784967366757e-04,1.258078010167992040e-18,4.583268784967366757e-04,4.583268784967366757e-04
7.160000000000000000e+02,4.458601721439045085e-04,7.715429042280565689e-19,4.458601721439045085e-04,4.458601721439045085e-04
7.250000000000000000e+02,3.991739213889231746e-04,4.352255445370994145e-19,3.991739213889231746e-04,3.991739213889231746e-04
7.340000000000000000e+02,3.757089945377084148e-04,2.568645652385940168e-19,3.757089945377084148e-04,3.757089945377084148e-04
7.430000000000000000e+02,3.146790465571684941e-04,1.354196632331086322e-19,3.146790465571684941e-04,3.146790465571684941e-04
7.520000000000000000e+02,3.030175686334259794e-04,8.231481782918672948e-20,3.030175686334259794e-04,3.030175686334259794e-04
7.610000000000000000e+02,2.675548885093303260e-04,4.527896099683670656e-20,2.675548885093303260e-04,2.675548885093303260e-04
7.700000000000000000e+02,2.233514949629316129e-04,2.447495830417470912e-20,2.233514949629316129e-04,2.233514949629316129e-04
7.790000000000000000e+02,2.004459602085117108e-04,1.371233192605417930e-20,2.004459602085117108e-04,2.004459602085117108e-04
7.880000000000000000e+02,1.957101373574695908e-04,8.823630483119379665e-21,1.957101373574695908e-04,1.957101373574695908e-04
7.970000000000000000e+02,1.711182052456423919e-04,4.767361892001140090e-21,1.711182052456423919e-04,1.711182052456423919e-04
8.060000000000000000e+02,1.560474547928314925e-04,2.579366906875753450e-21,1.560474547928314925e-04,1.560474547928314925e-04
8.150000000000000000e+02,1.338171356162347098e-04,1.458325055710732316e-21,1.338171356162347098e-04,1.338171356162347098e-04
8.240000000000000000e+02,1.120478580890704002e-04,6.038743296622235626e-22,1.120478580890704002e-04,1.120478580890704002e-04
8.330000000000000000e+02,1.051676677053837994e-04,5.606701855108984309e-22,1.051676677053837994e-04,1.051676677053837994e-04
8.420000000000000000e+02,1.178062019161879966e-04,0.000000000000000000e+00,1.178062019161879966e-04,1.178062019161879966e-04
8.510000000000000000e+02,1.129238818823650965e-04,0.000000000000000000e+00,1.129238818823650965e-04,1.129238818823650965e-04
8.600000000000000000e+02,1.307539380814559931e-04,0.000000000000000000e+00,1.307539380814559931e-04,1.307539380814559931e-04
8.690000000000000000e+02,1.360064486800110985e-04,0.000000000000000000e+00,1.360064486800110985e-04,1.360064486800110985e-04
8.780000000000000000e+02,1.427011078851209906e-04,0.000000000000000000e+00,1.427011078851209906e-04,1.427011078851209906e-04
8.870000000000000000e+02,1.759873000626975971e-04,0.000000000000000000e+00,1.759873000626975971e-04,1.759873000626975971e-04
8.960000000000000000e+02,1.898974176732008093e-04,0.000000000000000000e+00,1.898974176732008093e-04,1.898974176732008093e-04
9.050000000000000000e+02,1.784174198948311951e-04,0.000000000000000000e+00,1.784174198948311951e-04,1.784174198948311951e-04
9.140000000000000000e+02,2.186818859027990112e-04,0.000000000000000000e+00,2.186818859027990112e-04,2.186818859027990112e-04
9.230000000000000000e+02,2.319075685127172908e-04,0.000000000000000000e+00,2.319075685127172908e-04,2.319075685127172908e-04
9.320000000000000000e+02,2.558750008343486210e-04,0.000000000000000000e+00,2.558750008343486210e-04,2.558750008343486210e-04
9.410000000000000000e+02,2.657634548511704779e-04,0.000000000000000000e+00,2.657634548511704779e-04,2.657634548511704779e-04
9.500000000000000000e+02,2.577255920692405212e-04,0.000000000000000000e+00,2.577255920692405212e-04,2.577255920692405212e-04
9.590000000000000000e+02,2.685434949184127779e-04,0.000000000000000000e+00,2.685434949184127779e-04,2.685434949184127779e-04
9.680000000000000000e+02,2.702164210203044921e-04,0.000000000000000000e+00,2.702164210203044921e-04,2.702164210203044921e-04
9.770000000000000000e+02,2.659514866684913157e-04,0.000000000000000000e+00,2.659514866684913157e-04,2.659514866684913157e-04
9.860000000000000000e+02,2.493945384515391115e-04,0.000000000000000000e+00,2.493945384515391115e-04,2.493945384515391115e-04
9.950000000000000000e+02,2.680551281365332926e-04,0.000000000000000000e+00,2.680551281365332926e-04,2.680551281365332926e-04
1.004000000000000000e+03,2.500478606672550076e-04,0.000000000000000000e+00,2.500478606672550076e-04,2.500478606672550076e-04
1.013000000000000000e+03,2.821928965637052872e-04,0.000000000000000000e+00,2.821928965637052872e-04,2.821928965637052872e-04
1.022000000000000000e+03,2.583146216583554833e-04,0.000000000000000000e+00,2.583146216583554833e-04,2.583146216583554833e-04
1.031000000000000000e+03,2.317007241933314904e-04,0.000000000000000000e+00,2.317007241933314904e-04,2.317007241933314904e-04
1.040000000000000000e+03,2.121357469007780026e-04,0.000000000000000000e+00,2.121357469007780026e-04,2.121357469007780026e-04
1.049000000000000000e+03,2.047517729225218892e-04,0.000000000000000000e+00,2.047517729225218892e-04,2.047517729225218892e-04
1.058000000000000000e+03,2.077394036386686022e-04,0.000000000000000000e+00,2.077394036386686022e-04,2.077394036386686022e-04
1.067000000000000000e+03,1.579005342989403126e-04,0.000000000000000000e+00,1.579005342989403126e-04,1.579005342989403126e-04
1.076000000000000000e+03,1.365362039037062926e-04,0.000000000000000000e+00,1.365362039037062926e-04,1.365362039037062926e-04
1.085000000000000000e+03,1.116884924997721033e-04,0.000000000000000000e+00,1.116884924997721033e-04,1.116884924997721033e-04
1.094000000000000000e+03,1.363221329446314865e-04,0.000000000000000000e+00,1.363221329446314865e-04,1.363221329446314865e-04
1.103000000000000000e+03,8.490043737371525182e-05,0.000000000000000000e+00,8.490043737371525182e-05,8.490043737371525182e-05
1.112000000000000000e+03,7.993671288296626959e-05,0.000000000000000000e+00,7.993671288296626959e-05,7.993671288296626959e-05
1.121000000000000000e+03,7.675585762869286852e-05,0.000000000000000000e+00,7.675585762869286852e-05,7.675585762869286852e-05
1.130000000000000000e+03,7.665191127665821347e-05,0.000000000000000000e+00,7.665191127665821347e-05,7.665191127665821347e-05
1.139000000000000000e+03,6.601364305655988503e-05,0.000000000000000000e+00,6.601364305655988503e-05,6.601364305655988503e-05
1.148000000000000000e+03,6.478019999085765515e-05,0.000000000000000000e+00,6.478019999085765515e-05,6.478019999085765515e-05
1.157000000000000000e+03,6.800843320994445589e-05,0.000000000000000000e+00,6.800843320994445589e-05,6.800843320994445589e-05
1.166000000000000000e+03,4.239396463684213731e-05,0.000000000000000000e+00,4.239396463684213731e-05,4.239396463684213731e-05
1.175000000000000000e+03,4.808379887492415301e-05,0.000000000000000000e+00,4.808379887492415301e-05,4.808379887492415301e-05
1.184000000000000000e+03,5.733448159489565310e-05,0.000000000000000000e+00,5.733448159489565310e-05,5.733448159489565310e-05
1.193000000000000000e+03,5.626832569108464714e-05,0.000000000000000000e+00,5.626832569108464714e-05,5.626832569108464714e-05
1.202000000000000000e+03,1.005998246342569065e-04,0.000000000000000000e+00,1.005998246342569065e-04,1.005998246342569065e-04
1.211000000000000000e+03,9.114724657644910526e-05,0.000000000000000000e+00,9.114724657644910526e-05,9.114724657644910526e-05
1.220000000000000000e+03,7.592638001491128046e-05,0.000000000000000000e+00,7.592638001491128046e-05,7.592638001491128046e-05
1.229000000000000000e+03,1.002502495322223969e-04,0.000000000000000000e+00,1.002502495322223969e-04,1.002502495322223969e-04
1.238000000000000000e+03,1.105481342187812979e-04,0.000000000000000000e+00,1.105481342187812979e-04,1.105481342187812979e-04
1.247000000000000000e+03,1.168099812298024063e-04,0.000000000000000000e+00,1.168099812298024063e-04,1.168099812298024063e-04
1.256000000000000000e+03,1.124607763909589057e-04,0.000000000000000000e+00,1.124607763909589057e-04,1.124607763909589057e-04
1.265000000000000000e+03,1.260293839550432108e-04,0.000000000000000000e+00,1.260293839550432108e-04,1.260293839550432108e-04
1.274000000000000000e+03,1.084569017287285986e-04,0.000000000000000000e+00,1.084569017287285986e-04,1.084569017287285986e-04
1.283000000000000000e+03,9.590809556387284551e-05,0.000000000000000000e+00,9.590809556387284551e-05,9.590809556387284551e-05
1.292000000000000000e+03,1.233457132018520876e-04,0.000000000000000000e+00,1.233457132018520876e-04,1.233457132018520876e-04
1.301000000000000000e+03,1.217764750072565044e-04,0.000000000000000000e+00,1.217764750072565044e-04,1.217764750072565044e-04
1.310000000000000000e+03,1.181995046589799945e-04,0.000000000000000000e+00,1.181995046589799945e-04,1.181995046589799945e-04
1.319000000000000000e+03,1.336516001527270059e-04,0.000000000000000000e+00,1.336516001527270059e-04,1.336516001527270059e-04
1.328000000000000000e+03,8.102007416865154691e-05,0.000000000000000000e+00,8.102007416865154691e-05,8.102007416865154691e-05
1.337000000000000000e+03,1.149521777603476944e-04,0.000000000000000000e+00,1.149521777603476944e-04,1.149521777603476944e-04
1.346000000000000000e+03,8.897597153809237464e-05,0.000000000000000000e+00,8.897597153809237464e-05,8.897597153809237464e-05
1.355000000000000000e+03,7.568914722018871711e-05,0.000000000000000000e+00,7.568914722018871711e-05,7.568914722018871711e-05
1.364000000000000000e+03,7.041248040979530809e-05,0.000000000000000000e+00,7.041248040979530809e-05,7.041248040979530809e-05
1.373000000000000000e+03,4.653205690804231221e-05,0.000000000000000000e+00,4.653205690804231221e-05,4.653205690804231221e-05
1.382000000000000000e+03,6.479302559686943319e-05,0.000000000000000000e+00,6.479302559686943319e-05,6.479302559686943319e-05
1.391000000000000000e+03,6.134127111665365771e-05,0.000000000000000000e+00,6.134127111665365771e-05,6.134127111665365771e-05
1.400000000000000000e+03,8.434344169926760411e-05,0.000000000000000000e+00,8.434344169926760411e-05,8.434344169926760411e-05
1.409000000000000000e+03,1.644192500455190860e-05,0.000000000000000000e+00,1.644192500455190860e-05,1.644192500455190860e-05
1.418000000000000000e+03,6.249611372083027118e-05,0.000000000000000000e+00,6.249611372083027118e-05,6.249611372083027118e-05
1.427000000000000000e+03,6.179464581388683633e-05,0.000000000000000000e+00,6.179464581388683633e-05,6.179464581388683633e-05
1.436000000000000000e+03,4.016862137631879937e-05,0.000000000000000000e+00,4.016862137631879937e-05,4.016862137631879937e-05
1.445000000000000000e+03,3.136370413988113191e-05,0.000000000000000000e+00,3.136370413988113191e-05,3.136370413988113191e-05
1.454000000000000000e+03,6.519969353976116896e-06,0.000000000000000000e+00,6.519969353976116896e-06,6.519969353976116896e-06
1.463000000000000000e+03,5.383073158623734149e-05,0.000000000000000000e+00,5.383073158623734149e-05,5.383073158623734149e-05
1.472000000000000000e+03,3.597735213610332158e-05,0.000000000000000000e+00,3.597735213610332158e-05,3.597735213610332158e-05
1.481000000000000000e+03,4.731895467030162983e-05,0.000000000000000000e+00,4.731895467030162983e-05,4.731895467030162983e-05
1.490000000000000000e+03,4.133691645836684906e-05,0.000000000000000000e+00,4.133691645836684906e-05,4.133691645836684906e-05
1.499000000000000000e+03,-3.715989299969775978e-06,-0.000000000000000000e+00,-3.715989299969775978e-06,-3.715989299969775978e-06
1.512000000000000000e+03,6.038362927506048689e-05,0.000000000000000000e+00,6.038362927506048689e-05,6.038362927506048689e-05
1.529000000000000000e+03,4.387692034294134782e-05,0.000000000000000000e+00,4.387692034294134782e-05,4.387692034294134782e-05
1.546000000000000000e+03,4.530226200981870188e-05,0.000000000000000000e+00,4.530226200981870188e-05,4.530226200981870188e-05
1.563000000000000000e+03,4.319688504673706764e-05,0.000000000000000000e+00,4.319688504673706764e-05,4.319688504673706764e-05
1.580000000000000000e+03,1.509294649353089054e-05,0.000000000000000000e+00,1.509294649353089054e-05,1.509294649353089054e-05
1.597000000000000000e+03,5.826593236869646891e-05,0.000000000000000000e+00,5.826593236869646891e-05,5.826593236869646891e-05
1.614000000000000000e+03,6.907164947957488798e-05,0.000000000000000000e+00,6.907164947957488798e-05,6.907164947957488798e-05
1.631000000000000000e+03,5.903641471493769265e-05,0.000000000000000000e+00,5.903641471493769265e-05,5.903641471493769265e-05
1.648000000000000000e+03,3.630608276470200749e-05,0.000000000000000000e+00,3.630608276470200749e-05,3.630608276470200749e-05
1.665000000000000000e+03,5.828543925329676239e-05,0.000000000000000000e+00,5.828543925329676239e-05,5.828543925329676239e-05
1.682000000000000000e+03,7.919374862645657401e-05,0.000000000000000000e+00,7.919374862645657401e-05,7.919374862645657401e-05
1.699000000000000000e+03,4.325545048085761856e-05,0.000000000000000000e+00,4.325545048085761856e-05,4.325545048085761856e-05
1.716000000000000000e+03,-4.914064952676969075e-06,-0.000000000000000000e+00,-4.914064952676969075e-06,-4.914064952676969075e-06
1.733000000000000000e+03,2.246491818629708871e-05,0.000000000000000000e+00,2.246491818629708871e-05,2.246491818629708871e-05
1.750000000000000000e+03,7.623438911278968043e-05,0.000000000000000000e+00,7.623438911278968043e-05,7.623438911278968043e-05
1.767000000000000000e+03,4.360710199526321229e-05,0.000000000000000000e+00,4.360710199526321229e-05,4.360710199526321229e-05
1.784000000000000000e+03,-3.713035197394986913e-05,-0.000000000000000000e+00,-3.713035197394986913e-05,-3.713035197394986913e-05
1.801000000000000000e+03,4.535102631718028042e-05,0.000000000000000000e+00,4.535102631718028042e-05,4.535102631718028042e-05
1.818000000000000000e+03,3.560863319075190797e-05,0.000000000000000000e+00,3.560863319075190797e-05,3.560863319075190797e-05
1.835000000000000000e+03,3.096248410814860766e-05,0.000000000000000000e+00,3.096248410814860766e-05,3.096248410814860766e-05
1.852000000000000000e+03,-1.140808485654499985e-05,-0.000000000000000000e+00,-1.140808485654499985e-05,-1.140808485654499985e-05
1.869000000000000000e+03,6.525388969361383231e-05,0.000000000000000000e+00,6.525388969361383231e-05,6.525388969361383231e-05
1.886000000000000000e+03,9.804293166132582121e-07,0.000000000000000000e+00,9.804293166132582121e-07,9.804293166132582121e-07
1.903000000000000000e+03,-3.242164334454034714e-05,-0.000000000000000000e+00,-3.242164334454034714e-05,-3.242164334454034714e-05
1.920000000000000000e+03,4.433617059048991223e-05,0.000000000000000000e+00,4.433617059048991223e-05,4.433617059048991223e-05
1.937000000000000000e+03,3.445069030116843737e-05,0.000000000000000000e+00,3.445069030116843737e-05,3.445069030116843737e-05
1.954000000000000000e+03,-7.028715220263532831e-05,-0.000000000000000000e+00,-7.028715220263532831e-05,-7.028715220263532831e-05
1.971000000000000000e+03,8.394523738976592247e-05,0.000000000000000000e+00,8.394523738976592247e-05,8.394523738976592247e-05
1.988000000000000000e+03,8.397712234607096669e-06,0.000000000000000000e+00,8.397712234607096669e-06,8.397712234607096669e-06
