ell_eff,Cl_uK2,template_F,Cl_plus_1sigma,Cl_minus_1sigma
1.220000000000000000e+02,-1.494840171518736077e-02,-1.336631306316475753e-06,-1.494840379591731369e-02,-1.494839963445740785e-02
1.310000000000000000e+02,-1.510160995925777065e-02,-1.538812164358359379e-06,-1.510161235472205939e-02,-1.510160756379348192e-02
1.400000000000000000e+02,-1.389766023779659930e-02,-1.612651404041184372e-06,-1.389766274820621213e-02,-1.389765772738698647e-02
1.490000000000000000e+02,-1.266098005585000047e-02,-1.671983015455056115e-06,-1.266098265862095409e-02,-1.266097745307904684e-02
1.580000000000000000e+02,-1.231550218813120927e-02,-1.849878540522765167e-06,-1.231550506783159367e-02,-1.231549930843082487e-02
1.670000000000000000e+02,-1.029382232485804953e-02,-1.757848302800914984e-06,-1.029382506129523922e-02,-1.029381958842085984e-02
1.760000000000000000e+02,-8.751541192500851898e-03,-1.698290868782844600e-06,-8.751543836225162548e-03,-8.751538548776541249e-03
1.850000000000000000e+02,-5.549254269585944706e-03,-1.223243369314352223e-06,-5.549256173805234768e-03,-5.549252365366654643e-03
1.940000000000000000e+02,-3.013468022313202117e-03,-7.542919404412082485e-07,-3.013469196517207412e-03,-3.013466848109196822e-03
2.030000000000000000e+02,-1.094632274544605913e-03,-3.110236915908402988e-07,-1.094632758714255381e-03,-1.094631790374956445e-03
2.120000000000000000e+02,3.532125833331829106e-04,1.138894184699773185e-07,3.532127606244996293e-04,3.532124060418661920e-04
2.210000000000000000e+02,2.292984736362589041e-03,8.387844740541525377e-07,2.292986042095868354e-03,2.292983430629309729e-03
2.300000000000000000e+02,3.146354530251352019e-03,1.305413149851913103e-06,3.146356562384093614e-03,3.146352498118610425e-03
2.390000000000000000e+02,5.071579837115015865e-03,2.386007169181423198e-06,5.071583551405231538e-03,5.071576122824800192e-03
2.480000000000000000e+02,5.154968635560478601e-03,2.749455435901366632e-06,5.154972915629523443e-03,5.154964355491433760e-03
2.570000000000000000e+02,6.778759932012296853e-03,4.098012345142521528e-06,6.778766311375844685e-03,6.778753552648749021e-03
2.660000000000000000e+02,7.646355225353501997e-03,5.238360771094801411e-06,7.646363379894030067e-03,7.646347070812973927e-03
2.750000000000000000e+02,8.854631558276713013e-03,6.873052839361402721e-06,8.854642257537488972e-03,8.854620859015937054e-03
2.840000000000000000e+02,7.972877573015168043e-03,7.010629644381467022e-06,7.972888486441344694e-03,7.972866659588991392e-03
2.930000000000000000e+02,8.539264459130354798e-03,8.504587540753096966e-06,8.539277698196314631e-03,8.539251220064394965e-03
3.020000000000000000e+02,8.039854094141162671e-03,9.067824096080487591e-06,8.039868209995781542e-03,8.039839978286543801e-03
3.110000000000000000e+02,7.708699743252247355e-03,9.844465313968035202e-06,7.708715068101925673e-03,7.708684418402569037e-03
3.200000000000000000e+02,6.897444077664986392e-03,9.972211853185246645e-06,6.897459601377319352e-03,6.897428553952653432e-03
3.290000000000000000e+02,6.779670921078883097e-03,1.109538325182471873e-05,6.779688193228769651e-03,6.779653648928996544e-03
3.380000000000000000e+02,5.807130424146541431e-03,1.075635695560873279e-05,5.807147168535207842e-03,5.807113679757875020e-03
3.470000000000000000e+02,4.485498296321835214e-03,9.402100309752953322e-06,4.485512932543235867e-03,4.485483660100434561e-03
3.560000000000000000e+02,3.947566778092179672e-03,9.362580168678996009e-06,3.947581352792694717e-03,3.947552203391664627e-03
3.650000000000000000e+02,2.870496861190534842e-03,7.702232940495141772e-06,2.870508851233491161e-03,2.870484871147578523e-03
3.740000000000000000e+02,2.082633417517877877e-03,6.321315296297005694e-06,2.082643257890472339e-03,2.082623577145283414e-03
3.830000000000000000e+02,1.348172649497166031e-03,4.628243682746469662e-06,1.348179854270249072e-03,1.348165444724082991e-03
3.920000000000000000e+02,8.052911901326006072e-04,3.126366166194898176e-06,8.052960569374505726e-04,8.052863233277506418e-04
4.010000000000000000e+02,-2.123007400910510015e-05,-9.319514915033338567e-08,-2.123021908571473754e-05,-2.122992893249546275e-05
4.100000000000000000e+02,-8.162648945060209339e-04,-4.051022582682826945e-06,-8.162712007207458291e-04,-8.162585882912960387e-04
4.190000000000000000e+02,-1.252017874032374922e-03,-7.023769653292780664e-06,-1.252028807913563606e-03,-1.252006940151186238e-03
4.280000000000000000e+02,-1.657828041825908918e-03,-1.051131067635977537e-05,-1.657844404751765855e-03,-1.657811678900051981e-03
4.370000000000000000e+02,-2.033155936039053157e-03,-1.456711769670882562e-05,-2.033178612627554657e-03,-2.033133259450551657e-03
4.460000000000000000e+02,-1.958546414435840925e-03,-1.585426045267285087e-05,-1.958571094715616957e-03,-1.958521734156064894e-03
4.550000000000000000e+02,-2.256049375594361157e-03,-2.062949195696241964e-05,-2.256081489462721714e-03,-2.256017261726000599e-03
4.640000000000000000e+02,-2.331409028702182990e-03,-2.407681512950516850e-05,-2.331446509008204548e-03,-2.331371548396161432e-03
4.730000000000000000e+02,-2.112101579926675167e-03,-2.462873514024328499e-05,-2.112139919404924879e-03,-2.112063240448425454e-03
4.820000000000000000e+02,-1.942918309907662108e-03,-2.557566911695069789e-05,-1.942958123475197786e-03,-1.942878496340126430e-03
4.910000000000000000e+02,-1.849797421530122036e-03,-2.748092935753745114e-05,-1.849840201010569682e-03,-1.849754642049674389e-03
5.000000000000000000e+02,-1.495524005685467100e-03,-2.506773240604877868e-05,-1.495563028549445894e-03,-1.495484982821488305e-03
5.090000000000000000e+02,-1.141837201749091105e-03,-2.158780949797241272e-05,-1.141870807427498467e-03,-1.141803596070683742e-03
5.180000000000000000e+02,-9.913387540302937440e-04,-2.113317380380065906e-05,-9.913716519786772152e-04,-9.913058560819102728e-04
5.270000000000000000e+02,-5.202819897599401727e-04,-1.250146215576941986e-05,-5.203014507486462305e-04,-5.202625287712341149e-04
5.360000000000000000e+02,-4.066522668863036070e-04,-1.100904244365817243e-05,-4.066694046297124050e-04,-4.066351291428948089e-04
5.450000000000000000e+02,-3.027778645166125926e-05,-9.231273895720191765e-07,-3.027922348130458085e-05,-3.027634942201793767e-05
5.540000000000000000e+02,7.263280336846167167e-05,2.492688917026894783e-06,7.263668372983520080e-05,7.262892300708814254e-05
5.630000000000000000e+02,2.291261670451865090e-04,8.846505693232019400e-06,2.291399383741109751e-04,2.291123957162620429e-04
5.720000000000000000e+02,3.570538896709839899e-04,1.549999631385647430e-05,3.570780184688357125e-04,3.570297608731322673e-04
5.810000000000000000e+02,4.931049921426747251e-04,2.405188660736566695e-05,4.931424336425402951e-04,4.930675506428091551e-04
5.900000000000000000e+02,4.842248741061485240e-04,2.651851610210766429e-05,4.842661554007630193e-04,4.841835928115340287e-04
5.990000000000000000e+02,4.946595007514406877e-04,3.039117376890854808e-05,4.947068106006495677e-04,4.946121909022318077e-04
6.080000000000000000e+02,5.472795655315276569e-04,3.768762994795304093e-05,5.473382337522234931e-04,5.472208973108318207e-04
6.170000000000000000e+02,3.942752971735899101e-04,3.040230442256680016e-05,3.943226243498540538e-04,3.942279699973257664e-04
6.260000000000000000e+02,1.736106373561186877e-04,1.497356619274446685e-05,1.736339466617771215e-04,1.735873280504602538e-04
6.350000000000000000e+02,1.173236993273419948e-04,1.130455166093827335e-05,1.173412970890645311e-04,1.173061015656194585e-04
6.440000000000000000e+02,-7.613088815049663346e-05,-8.184123517711417670e-06,-7.614362835107178241e-05,-7.611814794992148451e-05
6.530000000000000000e+02,-2.262107564763694107e-04,-2.709179584993768754e-05,-2.262529301938508478e-04,-2.261685827588879737e-04
6.620000000000000000e+02,-4.285498537310050184e-04,-5.708863873001768154e-05,-4.286387234439814359e-04,-4.284609840180286008e-04
6.710000000000000000e+02,-7.940183807032880807e-04,-1.174493875808855375e-04,-7.942012138132686526e-04,-7.938355475933075089e-04
6.800000000000000000e+02,-9.062012932089855534e-04,-1.485591029888894826e-04,-9.064325547197931961e-04,-9.059700316981779107e-04
6.890000000000000000e+02,-1.067959872734267068e-03,-1.936414268880116865e-04,-1.068261313763702990e-03,-1.067658431704831146e-03
6.980000000000000000e+02,-1.213199789660400962e-03,-2.427664045129133725e-04,-1.213577703395415886e-03,-1.212821875925386038e-03
7.070000000000000000e+02,-1.254663919394369926e-03,-2.764199062879036349e-04,-1.255094221434832711e-03,-1.254233617353907142e-03
7.160000000000000000e+02,-1.394589527929435092e-03,-3.374231550446281217e-04,-1.395114793544581641e-03,-1.394064262314288543e-03
7.250000000000000000e+02,-1.462177898926195034e-03,-3.874762731580774712e-04,-1.462781082080439905e-03,-1.461574715771950164e-03
7.340000000000000000e+02,-1.487066199921537003e-03,-4.303801809056172103e-04,-1.487736171460509772e-03,-1.486396228382564234e-03
7.430000000000000000e+02,-1.484589260828215931e-03,-4.678428241550556675e-04,-1.485317550351764699e-03,-1.483860971304667162e-03
7.520000000000000000e+02,-1.455985348694258932e-03,-4.980300144636247428e-04,-1.456760630526574615e-03,-1.455210066861943249e-03
7.610000000000000000e+02,-1.372873266520910091e-03,-5.080557815793121075e-04,-1.373664155434875609e-03,-1.372082377606944573e-03
7.700000000000000000e+02,-1.238601936691208086e-03,-4.942246237520243456e-04,-1.239371294683197077e-03,-1.237832578699219095e-03
7.790000000000000000e+02,-1.127680209335754939e-03,-4.834812109644512725e-04,-1.128432843089225346e-03,-1.126927575582284532e-03
7.880000000000000000e+02,-1.053903302244609029e-03,-4.837872106274575409e-04,-1.054656412346838702e-03,-1.053150192142379357e-03
7.970000000000000000e+02,-8.804122362410417161e-04,-4.311601175275358655e-04,-8.810834219050185786e-04,-8.797410505770648535e-04
8.060000000000000000e+02,-7.439582238685107192e-04,-3.872841717325271253e-04,-7.445611079790417529e-04,-7.433553397579796855e-04
8.150000000000000000e+02,-6.115981803977046764e-04,-3.372158019757290196e-04,-6.121231232269498104e-04,-6.110732375684595425e-04
8.240000000000000000e+02,-4.619819724800182056e-04,-2.688266512878929784e-04,-4.624004541231581497e-04,-4.615634908368782614e-04
8.330000000000000000e+02,-2.524095934821962098e-04,-1.544641415433612504e-04,-2.526500473488407111e-04,-2.521691396155517086e-04
8.420000000000000000e+02,-1.581509173892687128e-04,-1.014310813249194533e-04,-1.583088148498625958e-04,-1.579930199286748297e-04
8.510000000000000000e+02,2.613763661796204859e-05,1.751013080912318710e-05,2.616489458616383273e-05,2.611037864976026445e-05
8.600000000000000000e+02,1.165648237245246971e-04,8.130398069285596084e-05,1.166913893878291481e-04,1.164382580612202461e-04
8.690000000000000000e+02,2.313795170491430111e-04,1.675120273975412989e-04,2.316402825206287971e-04,2.311187515776572251e-04
8.780000000000000000e+02,3.365823071689809896e-04,2.521786082868399353e-04,3.369748728534287252e-04,3.361897414845332541e-04
8.870000000000000000e+02,3.924770321578253019e-04,3.034686158255460908e-04,3.929494408434361591e-04,3.920046234722144446e-04
8.960000000000000000e+02,4.301828617919237208e-04,3.423673005424676457e-04,4.307158239435630886e-04,4.296498996402843529e-04
9.050000000000000000e+02,4.430869751173887238e-04,3.620734730125077711e-04,4.436506138087080399e-04,4.425233364260694078e-04
9.140000000000000000e+02,5.074834604304051533e-04,4.248144460554099228e-04,5.081447678066015883e-04,5.068221530542087183e-04
9.230000000000000000e+02,4.177210276121040848e-04,3.574423669652613167e-04,4.182774570745061127e-04,4.171645981497020569e-04
9.320000000000000000e+02,3.932060487528797198e-04,3.432612999157833218e-04,3.937404025906667037e-04,3.926716949150927359e-04
9.410000000000000000e+02,3.554874993801640992e-04,3.160271479791663301e-04,3.559794578951757976e-04,3.549955408651524007e-04
9.500000000000000000e+02,2.872534623722022211e-04,2.596188250151026554e-04,2.876576102197533902e-04,2.868493145246510520e-04
9.590000000000000000e+02,2.304769732907151875e-04,2.114494443109708288e-04,2.308061360075528345e-04,2.301478105738775405e-04
9.680000000000000000e+02,1.400171205229945094e-04,1.302158398760286818e-04,1.402198271310376733e-04,1.398144139149513454e-04
9.770000000000000000e+02,6.455479733225580807e-05,6.078061624045860234e-05,6.464941433556819876e-05,6.446018032894341738e-05
9.860000000000000000e+02,-1.914238260861424998e-06,-1.822584346219888160e-06,-1.917075472456009290e-06,-1.911401049266840706e-06
9.950000000000000000e+02,-9.357417719556972255e-05,-9.000177750705153361e-05,-9.371428269313191492e-05,-9.343407169800753019e-05
1.004000000000000000e+03,-2.326078583739291095e-04,-2.257952313640483241e-04,-2.329593531345181586e-04,-2.322563636133400603e-04
1.013000000000000000e+03,-2.766132585564045742e-04,-2.707637678329932415e-04,-2.770347557030701665e-04,-2.761917614097389819e-04
1.022000000000000000e+03,-2.925333103812880939e-04,-2.885283450216248493e-04,-2.929824615920726240e-04,-2.920841591705035638e-04
1.031000000000000000e+03,-3.227128263754129871e-04,-3.204990606515401822e-04,-3.232117463034919931e-04,-3.222139064473339811e-04
1.040000000000000000e+03,-3.433559537093678758e-04,-3.431504502572653025e-04,-3.438901349878233983e-04,-3.428217724309123534e-04
1.049000000000000000e+03,-4.193855289054918153e-04,-4.215435492295164935e-04,-4.200417444863930650e-04,-4.187293133245905655e-04
1.058000000000000000e+03,-4.617059186616098081e-04,-4.665174317791069948e-04,-4.624321449508153278e-04,-4.609796923724042883e-04
1.067000000000000000e+03,-4.464203043658636198e-04,-4.532383404724772647e-04,-4.471258591333923432e-04,-4.457147495983348963e-04
1.076000000000000000e+03,-4.269757260614424248e-04,-4.354047858480596068e-04,-4.276535193878844873e-04,-4.262979327350003623e-04
1.085000000000000000e+03,-3.911276890998706011e-04,-4.004618041513759272e-04,-3.917510867913315785e-04,-3.905042914084096237e-04
1.094000000000000000e+03,-3.999770335002104005e-04,-4.110471556324853571e-04,-4.006169093766274005e-04,-3.993371576237934005e-04
1.103000000000000000e+03,-2.906620804216363267e-04,-2.997334323306652436e-04,-2.911286745582845913e-04,-2.901954862849880621e-04
1.112000000000000000e+03,-2.841994516791018972e-04,-2.940014901124900410e-04,-2.846571229184616594e-04,-2.837417804397421349e-04
1.121000000000000000e+03,-2.426511198516236934e-04,-2.517613632717112461e-04,-2.430430360120056847e-04,-2.422592036912417021e-04
1.130000000000000000e+03,-2.113279927132970953e-04,-2.198648385616036810e-04,-2.116702556491673471e-04,-2.109857297774268435e-04
1.139000000000000000e+03,-2.307412801506725090e-04,-2.406782679240592154e-04,-2.311159432897117751e-04,-2.303666170116332429e-04
1.148000000000000000e+03,-1.127641203420552972e-04,-1.179029199546936650e-04,-1.129476594645242225e-04,-1.125805812195863719e-04
1.157000000000000000e+03,-7.350686764686506437e-05,-7.703006548138947515e-05,-7.362678011915676287e-05,-7.338695517457336588e-05
1.166000000000000000e+03,-9.836538701301538248e-05,-1.032991428096300220e-04,-9.852619247932917212e-05,-9.820458154670159284e-05
1.175000000000000000e+03,-6.185401326500351046e-05,-6.508690586171110213e-05,-6.195533385647542305e-05,-6.175269267353159788e-05
1.184000000000000000e+03,-2.594293825834574944e-05,-2.735084761180488878e-05,-2.598551524092922635e-05,-2.590036127576227253e-05
1.193000000000000000e+03,-9.874675891233220763e-06,-1.042940722099963184e-05,-9.890911318226453631e-06,-9.858440464239987894e-06
1.202000000000000000e+03,3.463234403800644877e-06,3.664099556451022040e-06,3.468938296609136913e-06,3.457530510992152841e-06
1.211000000000000000e+03,2.704008867424288065e-05,2.865558522116334457e-05,2.708469673795620234e-05,2.699548061052955896e-05
1.220000000000000000e+03,4.760148017240747826e-05,5.052518752919859905e-05,4.768013258055182701e-05,4.752282776426312952e-05
1.229000000000000000e+03,3.304674126952373190e-06,3.512981760719497294e-06,3.310142775140726611e-06,3.299205478764019769e-06
1.238000000000000000e+03,-6.991039196039846071e-06,-7.442603369273829181e-06,-7.002625074420175554e-06,-6.979453317659516589e-06
1.247000000000000000e+03,2.627584461554168923e-05,2.801264749529946185e-05,2.631945182002224255e-05,2.623223741106113591e-05
1.256000000000000000e+03,-2.019126476716096157e-05,-2.155538897537324236e-05,-2.022481997663784666e-05,-2.015770955768407649e-05
1.265000000000000000e+03,-4.168611379727465689e-05,-4.456162433807188552e-05,-4.175548274445546268e-05,-4.161674485009385111e-05
1.274000000000000000e+03,-2.393992197721120989e-05,-2.562439639201948967e-05,-2.397981139835017993e-05,-2.390003255607223986e-05
1.283000000000000000e+03,-9.700722562369174179e-05,-1.039637237772687980e-04,-9.716906564120796823e-05,-9.684538560617551536e-05
1.292000000000000000e+03,-1.046427874369146966e-04,-1.122847308402843660e-04,-1.048175807412111792e-04,-1.044679941326182140e-04
1.301000000000000000e+03,-1.161134622937607042e-04,-1.247428425655250329e-04,-1.163076491032778378e-04,-1.159192754842435706e-04
1.310000000000000000e+03,-1.670560738463827927e-04,-1.796826025977306309e-04,-1.673357852158416034e-04,-1.667763624769239819e-04
1.319000000000000000e+03,-1.635769124993820928e-04,-1.761434225374823494e-04,-1.638511144378381260e-04,-1.633027105609260597e-04
1.328000000000000000e+03,-1.880393946295225887e-04,-2.027144592465300165e-04,-1.883549596212646731e-04,-1.877238296377805042e-04
1.337000000000000000e+03,-1.776156289761711134e-04,-1.916902623165507265e-04,-1.779140326335609107e-04,-1.773172253187813160e-04
1.346000000000000000e+03,-1.980144858679996065e-04,-2.139395199803743636e-04,-1.983475248781760281e-04,-1.976814468578231849e-04
1.355000000000000000e+03,-2.241521900070656958e-04,-2.424404045284304096e-04,-2.245295962588808158e-04,-2.237747837552505757e-04
1.364000000000000000e+03,-2.098682877889369045e-04,-2.272323162810634145e-04,-2.102220196553133546e-04,-2.095145559225604544e-04
1.373000000000000000e+03,-1.878509867331449928e-04,-2.036065720952647722e-04,-1.881679404742875479e-04,-1.875340329920024377e-04
1.382000000000000000e+03,-1.564775355692836099e-04,-1.697772668193315193e-04,-1.567418273321947054e-04,-1.562132438063725144e-04
1.391000000000000000e+03,-2.155804118794331131e-04,-2.341427071324912702e-04,-2.159449011305569245e-04,-2.152159226283093018e-04
1.400000000000000000e+03,-1.965248668452986979e-04,-2.136621296524340136e-04,-1.968574740427821764e-04,-1.961922596478152194e-04
1.409000000000000000e+03,-1.727892937941505900e-04,-1.880445645970045153e-04,-1.730820222048163215e-04,-1.724965653834848584e-04
1.418000000000000000e+03,-1.639354381546290966e-04,-1.785854999760825201e-04,-1.642134416677217316e-04,-1.636574346415364616e-04
1.427000000000000000e+03,-1.179809289642943967e-04,-1.286501441203942854e-04,-1.181811982584427565e-04,-1.177806596701460370e-04
1.436000000000000000e+03,-1.225303885880931073e-04,-1.337406217361468365e-04,-1.227385822135040275e-04,-1.223221949626821870e-04
1.445000000000000000e+03,-1.136714004864588997e-04,-1.241903757225385190e-04,-1.138647272724957455e-04,-1.134780737004220538e-04
1.454000000000000000e+03,-7.725088264564109949e-05,-8.447996091035119589e-05,-7.738239234784061659e-05,-7.711937294344158240e-05
1.463000000000000000e+03,-6.376766506645117156e-05,-6.980086020018055177e-05,-6.387632385652728523e-05,-6.365900627637505790e-05
1.472000000000000000e+03,-2.736669724443611929e-05,-2.998398011485249891e-05,-2.741337321650297347e-05,-2.732002127236926511e-05
1.481000000000000000e+03,7.929120982459274936e-06,8.695515476293735600e-06,7.942657265365136082e-06,7.915584699553413790e-06
1.490000000000000000e+03,-1.387306979478483925e-05,-1.522800934906090047e-05,-1.389677519134286452e-05,-1.384936439822681397e-05
1.499000000000000000e+03,-5.484190111948345884e-06,-6.025322973055132470e-06,-5.493569714179497556e-06,-5.474810509717194212e-06
1.512000000000000000e+03,2.054204342879482903e-05,2.259852999238871367e-05,2.057722249276953532e-05,2.050686436482012273e-05
1.529000000000000000e+03,2.518863541806885961e-05,2.775723344379698289e-05,2.523184502026019901e-05,2.514542581587752020e-05
1.546000000000000000e+03,2.630771997893283058e-05,2.903891191631720743e-05,2.635292476616474535e-05,2.626251519170091580e-05
1.563000000000000000e+03,-1.064528676379956936e-06,-1.176985560436273472e-06,-1.066360886277761650e-06,-1.062696466482152222e-06
1.580000000000000000e+03,-4.700731881474811598e-06,-5.205798204859471664e-06,-4.708835731953132125e-06,-4.692628030996491071e-06
1.597000000000000000e+03,-2.440193260367196044e-05,-2.706736171360392746e-05,-2.444406828460652051e-05,-2.435979692273740037e-05
1.614000000000000000e+03,-2.288022572185279059e-05,-2.541990580623699857e-05,-2.291979681310915852e-05,-2.284065463059642266e-05
1.631000000000000000e+03,-5.988300784590047259e-05,-6.663486261439455953e-05,-5.998673813701440639e-05,-5.977927755478653878e-05
1.648000000000000000e+03,-5.257834465251016878e-05,-5.859784628748941545e-05,-5.266956374437241866e-05,-5.248712556064791891e-05
1.665000000000000000e+03,-5.775238744558010029e-05,-6.446356579888907329e-05,-5.785273768544262583e-05,-5.765203720571757476e-05
1.682000000000000000e+03,-6.642625816889085114e-05,-7.425860689905196179e-05,-6.654185631990571653e-05,-6.631066001787598574e-05
1.699000000000000000e+03,-5.679376398279236960e-05,-6.358628567804472127e-05,-5.689274856331752981e-05,-5.669477940226720939e-05
1.716000000000000000e+03,-4.728456649331061787e-05,-5.301897781883202086e-05,-4.736710097733194002e-05,-4.720203200928929573e-05
1.733000000000000000e+03,-5.899785421655406338e-05,-6.625074772725963676e-05,-5.910098655717330960e-05,-5.889472187593481717e-05
1.750000000000000000e+03,-4.558710290328751706e-05,-5.126640127996884836e-05,-4.566690915665834997e-05,-4.550729664991668414e-05
1.767000000000000000e+03,-2.646523534004674116e-05,-2.980551652635109297e-05,-2.651163349837972800e-05,-2.641883718171375431e-05
1.784000000000000000e+03,-2.331096777943471107e-05,-2.629088242061791678e-05,-2.335189471737880943e-05,-2.327004084149061271e-05
1.801000000000000000e+03,-1.565742714912192989e-05,-1.768411231402569327e-05,-1.568495595381146218e-05,-1.562989834443239759e-05
1.818000000000000000e+03,-1.854449943873452955e-06,-2.097442895406647693e-06,-1.857715026948575572e-06,-1.851184860798330337e-06
1.835000000000000000e+03,-9.168411610466574272e-06,-1.038426048304721674e-05,-9.184576757668014632e-06,-9.152246463265133913e-06
1.852000000000000000e+03,3.323568793182387810e-06,3.769527970230533676e-06,3.329436806086937074e-06,3.317700780277838546e-06
1.869000000000000000e+03,-8.609086432888224364e-06,-9.777654449886520605e-06,-8.624307278294140758e-06,-8.593865587482307970e-06
1.886000000000000000e+03,2.931518401306771992e-06,3.333958245120679554e-06,2.936708364124424096e-06,2.926328438489119888e-06
1.903000000000000000e+03,-1.926067898940946166e-05,-2.193429777881758880e-05,-1.929482404508614345e-05,-1.922653393373277987e-05
1.920000000000000000e+03,-1.493138879926152017e-05,-1.702674957064492580e-05,-1.495789428933670354e-05,-1.490488330918633679e-05
1.937000000000000000e+03,-2.213392154726814891e-05,-2.527343067780754462e-05,-2.217326462113066780e-05,-2.209457847340563002e-05
1.954000000000000000e+03,-9.641928467427440770e-06,-1.102399482718640803e-05,-9.659089487166912146e-06,-9.624767447687969393e-06
1.971000000000000000e+03,-4.534707168976479284e-05,-5.191449947147919555e-05,-4.542788683564981470e-05,-4.526625654387977097e-05
1.988000000000000000e+03,-4.423697659227720163e-05,-5.070891739870972951e-05,-4.431591501215929489e-05,-4.415803817239510838e-05
3.200000000000000000e+01,3.829155930080919068e-04,8.437641058825388226e-09,3.829156061429424816e-04,3.829155798732413320e-04
3.700000000000000000e+01,2.902169839867694938e-04,6.986352220116267614e-09,2.902169948624030581e-04,2.902169731111359295e-04
4.200000000000000000e+01,2.432009649547352053e-04,6.378255376251732748e-09,2.432009748837462421e-04,2.432009550257241686e-04
4.700000000000000000e+01,3.934804659080199892e-04,1.121860393610275001e-08,3.934804833719871648e-04,3.934804484440528136e-04
5.200000000000000000e+01,3.350515432223938805e-04,1.036727798970542004e-08,3.350515593611044741e-04,3.350515270836832869e-04
5.700000000000000000e+01,3.668128725600420127e-04,1.230070450138113242e-08,3.668128917085118775e-04,3.668128534115721478e-04
6.200000000000000000e+01,4.768025867478864087e-04,1.730824439583131778e-08,4.768026136915786404e-04,4.768025598041941769e-04
6.700000000000000000e+01,4.570177185227802742e-04,1.794119189648338881e-08,4.570177464517799905e-04,4.570176905937805580e-04
7.200000000000000000e+01,4.267250359402387184e-04,1.810115518203244357e-08,4.267250641182527855e-04,4.267250077622246514e-04
7.700000000000000000e+01,4.690897353540641069e-04,2.148517893787654328e-08,4.690897687999778429e-04,4.690897019081503709e-04
8.200000000000000000e+01,4.822373749365797195e-04,2.383380590026896228e-08,4.822374120385939972e-04,4.822373378345654418e-04
8.700000000000000000e+01,4.018019458040798819e-04,2.141663623853165348e-08,4.018019791432933790e-04,4.018019124648663848e-04
9.200000000000000000e+01,5.795031253482447889e-04,3.329553770270179261e-08,5.795031771793086438e-04,5.795030735171809340e-04
9.700000000000000000e+01,3.798730290083039782e-04,2.351618576120796222e-08,3.798730656158799440e-04,3.798729924007280124e-04
1.040000000000000000e+02,4.780246302254382044e-04,3.282830651626687862e-08,4.780246813291646525e-04,4.780245791217117564e-04
1.130000000000000000e+02,4.508629803586519050e-04,3.534758296691373770e-08,4.508630353841284848e-04,4.508629253331753253e-04
1.220000000000000000e+02,4.655725232699186949e-04,4.162978904501091900e-08,4.655725880748866731e-04,4.655724584649507166e-04
1.310000000000000000e+02,4.021128328379708849e-04,4.097418224183041969e-08,4.021128966223576741e-04,4.021127690535840956e-04
1.400000000000000000e+02,3.490710354709880775e-04,4.050537182736944817e-08,3.490710985255791399e-04,3.490709724163970152e-04
1.490000000000000000e+02,2.827521695864853093e-04,3.733967062946553634e-08,2.827522277130387930e-04,2.827521114599318257e-04
1.580000000000000000e+02,2.699727054468822212e-04,4.055187573385052014e-08,2.699727685738657337e-04,2.699726423198987087e-04
1.670000000000000000e+02,1.915773606985458053e-04,3.271514970156252618e-08,1.915774116261213843e-04,1.915773097709702263e-04
1.760000000000000000e+02,1.947540498599992123e-04,3.779323175889665167e-08,1.947541086926099247e-04,1.947539910273884999e-04
1.850000000000000000e+02,1.525148769999868975e-04,3.361943838733997982e-08,1.525149293352659659e-04,1.525148246647078292e-04
1.940000000000000000e+02,1.317992050745814920e-04,3.299025488513453518e-08,1.317992564304124839e-04,1.317991537187505001e-04
2.030000000000000000e+02,1.053045178405046011e-04,2.992073287220858722e-08,1.053045644180198697e-04,1.053044712629893324e-04
2.120000000000000000e+02,1.221186648069779129e-04,3.937578777049815003e-08,1.221187261031488243e-04,1.221186035108070016e-04
2.210000000000000000e+02,1.119553641286111012e-04,4.095379255211439593e-08,1.119554278812573433e-04,1.119553003759648591e-04
2.300000000000000000e+02,1.464281519115903098e-04,6.075260533295121917e-08,1.464282464849891183e-04,1.464280573381915014e-04
2.390000000000000000e+02,1.950583271470968897e-04,9.176836053640019769e-08,1.950584700026289538e-04,1.950581842915648256e-04
2.480000000000000000e+02,2.146727560017316016e-04,1.144979179615736135e-07,2.146729342402976522e-04,2.146725777631655510e-04
2.570000000000000000e+02,2.969663380366983126e-04,1.795271895703341113e-07,2.969666175061367892e-04,2.969660585672598361e-04
2.660000000000000000e+02,3.415455759097240002e-04,2.339858525607231659e-07,3.415459401548001043e-04,3.415452116646478962e-04
2.750000000000000000e+02,4.397937555618119097e-04,3.413722751199157111e-07,4.397942869750104573e-04,4.397932241486133620e-04
2.840000000000000000e+02,4.521679231913294903e-04,3.975957008662204993e-07,4.521685421273665697e-04,4.521673042552924108e-04
2.930000000000000000e+02,5.991173197891912520e-04,5.966843769407568372e-07,5.991182486459742992e-04,5.991163909324082049e-04
3.020000000000000000e+02,6.393367840258870789e-04,7.210819285794312590e-07,6.393379065319662689e-04,6.393356615198078890e-04
3.110000000000000000e+02,7.096635815355693995e-04,9.062823492546338111e-07,7.096649923425888936e-04,7.096621707285499054e-04
3.200000000000000000e+02,7.730695218374021007e-04,1.117691272621816846e-06,7.730712617440596525e-04,7.730677819307445490e-04
3.290000000000000000e+02,8.785897904450539614e-04,1.437870740277309251e-06,8.785920287741300853e-04,8.785875521159778375e-04
3.380000000000000000e+02,8.809730124280321919e-04,1.631797376296488846e-06,8.809755526421219392e-04,8.809704722139424446e-04
