r_kpc,n_e_cm3
22.199999999999996,0.0074923
18.160000000000004,0.0084774
14.125,0.0085949
10.09,0.010506
6.055000000000001,0.012283
2.02,0.013816
87.07000000000001,0.010248
79.495,0.010591
71.925,0.012271
64.35499999999999,0.01408
56.785000000000004,0.016118
49.214999999999996,0.022143
41.645,0.026009
34.075,0.032752
26.500000000000004,0.035399
18.925,0.04305
11.355,0.065628
3.785,0.084861
204.62,0.0026434
199.69500000000002,0.0014713
194.225,0.0017026
188.755,0.0015472
183.28499999999997,0.0015103
177.815,0.0015359
172.34,0.0016858
166.86499999999998,0.0017126
161.395,0.0018747
155.92499999999998,0.0017646
150.455,0.0018064
144.98499999999999,0.0018072
139.515,0.0019934
134.04500000000002,0.0020809
128.575,0.0021208
123.1,0.0020992
117.62500000000001,0.0021875
112.155,0.0022203
106.685,0.0024725
101.215,0.0027282
95.74499999999999,0.0031163
90.27499999999999,0.0030807
84.805,0.0031601
79.33500000000001,0.0031348
73.86000000000001,0.0033147
68.385,0.0034455
62.915,0.0041503
57.44499999999999,0.0045622
51.975,0.0052065
46.505,0.0057839
41.035000000000004,0.0068084
35.565,0.0081506
30.094999999999995,0.0099574
24.62,0.011532
19.145000000000003,0.013444
13.674999999999999,0.015638
8.205,0.022263
2.735,0.032222
992.6300000000001,0.00034106
971.71,0.00034713
950.8149999999999,0.00035922
929.9200000000001,0.00037146
909.02,0.00038555
888.125,0.00040085
867.2299999999999,0.00041757
846.33,0.00043569
825.435,0.0004553
804.5400000000001,0.00047649
783.64,0.00049938
762.74,0.00052408
741.8450000000001,0.00055077
720.9499999999999,0.00057961
700.0500000000001,0.00061079
679.155,0.00064454
658.2600000000001,0.0006811
637.3599999999999,0.00072076
616.46,0.00076381
595.565,0.00081094
574.67,0.0008642
553.7700000000001,0.00092235
532.875,0.00098592
511.98,0.0010555
491.08000000000004,0.0011317
470.18499999999995,0.0012154
449.28999999999996,0.0013072
428.39,0.0014082
407.49,0.0015192
386.595,0.0016412
365.70000000000005,0.0017755
344.8,0.0019229
323.905,0.0020847
303.01,0.0022619
282.10999999999996,0.0024552
261.21,0.0026652
240.315,0.0028919
219.42000000000002,0.0031346
198.51999999999998,0.0033916
177.62499999999997,0.0036599
156.73,0.0039351
135.83,0.0042106
114.935,0.0044782
94.03999999999999,0.0047278
73.14,0.0049482
52.239999999999995,0.005128
31.345,0.0052568
10.45,0.0053283
350.435,0.0015475
346.52,0.0010345
342.6,0.0011573
338.685,0.00089623
334.77000000000004,0.00085938
330.855,0.00077728
326.94,0.00099101
323.02500000000003,0.00085829
319.11,0.00096415
315.195,0.00072382
311.28,0.00098609
307.365,0.00080695
303.45,0.00097901
299.53,0.00089213
295.61499999999995,0.00087322
291.69999999999993,0.00072591
287.78499999999997,0.00054204
283.86999999999995,0.00082227
279.955,0.00090133
276.04,0.00088394
272.125,0.00078124
268.21,0.00075237
264.295,0.0009677
260.38,0.0010186
256.46000000000004,0.0010047
252.54500000000002,0.00094041
248.63,0.00095364
244.715,0.0011287
240.8,0.00099354
236.88500000000002,0.0010104
232.97,0.0010298
229.055,0.00096406
225.14000000000001,0.00082548
221.225,0.00088919
217.31,0.0010895
213.39000000000001,0.0013056
209.47500000000002,0.0011416
205.56000000000003,0.0012147
201.645,0.001218
197.73000000000002,0.0011168
193.81500000000003,0.001119
189.9,0.0013567
185.985,0.00126
182.07000000000002,0.0012757
178.155,0.0010106
174.24,0.0011309
170.32,0.0013595
166.40500000000003,0.0012615
162.49,0.0014965
158.57500000000002,0.0015456
154.66000000000003,0.0015417
150.745,0.0016762
146.83,0.0016487
142.91500000000002,0.0019954
139.0,0.0019134
135.085,0.0017401
131.17000000000002,0.0018342
127.25,0.0017317
123.335,0.0020146
119.42,0.0018603
115.505,0.0022658
111.58999999999999,0.0022054
107.675,0.0019933
103.75999999999999,0.0021521
99.845,0.0022587
95.93,0.0027407
92.015,0.0024441
88.1,0.002385
84.18,0.0025908
80.265,0.0024927
76.35,0.0030366
72.435,0.0026851
68.52,0.0030156
64.60499999999999,0.0027308
60.68999999999999,0.0032657
56.775,0.0036896
52.86000000000001,0.0046664
48.945,0.004654
45.03,0.005358
41.10999999999999,0.0053193
37.195,0.0063927
33.28,0.006096
29.365000000000002,0.0067747
25.45,0.0064199
21.535,0.007005
17.62,0.0069654
13.705,0.0086192
9.790000000000001,0.010251
5.875,0.012395
1.96,0.015027
392.025,0.0017526
374.59999999999997,0.0018915
357.18,0.0021368
339.75500000000005,0.0023213
322.33,0.0021793
304.91,0.0029136
287.485,0.002922
270.06,0.0033957
252.64000000000004,0.003362
235.215,0.0043747
217.79,0.0039953
200.37,0.005591
182.945,0.0050728
165.52,0.006443
148.10000000000002,0.0081731
130.67499999999998,0.0080696
113.24999999999999,0.011868
95.83,0.012915
78.405,0.016761
60.98,0.019187
43.56,0.025077
26.134999999999998,0.041077
8.71,0.071004
330.51,0.0011077
327.98499999999996,0.00069538
323.40000000000003,0.00057273
318.815,0.00052065
314.22499999999997,0.00044353
309.635,0.00040125
305.05,0.00046571
300.465,0.00054509
295.875,0.00044467
291.29,0.00048809
286.705,0.00034547
282.115,0.00050957
277.52500000000003,0.00039896
272.93999999999994,0.00049256
268.355,0.00056138
263.76500000000004,0.00029422
259.17999999999995,0.00049606
254.59500000000003,0.00023296
250.00500000000002,0.00058041
245.415,0.00052933
240.82999999999998,0.00062333
236.24499999999998,0.00062394
231.655,0.00065261
227.06500000000003,0.00058781
222.48000000000002,0.00068289
217.895,0.00058235
213.30500000000004,0.00053589
208.72000000000003,0.00045823
204.13500000000002,0.00068277
199.545,0.00079764
194.95499999999998,0.00076559
190.36999999999998,0.00074352
185.78499999999997,0.00073377
181.195,0.00069844
176.60500000000002,0.00059354
172.02,0.00075813
167.435,0.00091215
162.84500000000003,0.0010295
158.26000000000002,0.0010157
153.675,0.00097959
149.085,0.0010329
144.49499999999998,0.00091538
139.90999999999997,0.001119
135.325,0.0012827
130.73499999999999,0.001296
126.14999999999998,0.0013213
121.56500000000001,0.0012362
116.975,0.0015169
112.385,0.0015782
107.80000000000001,0.0016266
103.215,0.0015085
98.62499999999999,0.0016623
94.03500000000001,0.001655
89.45,0.00186
84.865,0.0020009
80.275,0.0020483
75.69000000000001,0.0022617
71.105,0.0020835
66.51499999999999,0.0022806
61.925000000000004,0.0019915
57.34,0.0026823
52.754999999999995,0.0025556
48.165,0.0030375
43.58,0.0029509
38.995000000000005,0.0036944
34.40500000000001,0.0037415
29.815,0.0048106
25.23,0.0053895
20.645,0.006825
16.055,0.0072445
11.465,0.0085119
6.88,0.011784
2.2950000000000004,0.017554
1314.35,0.00028027
1291.85,0.00017319
1269.4,0.00027525
1246.95,0.00011071
1224.45,0.0002897
1202.0,0.00033287
1179.55,0.00022242
1157.05,0.00029162
1134.6,0.00028577
1112.1499999999999,0.00040071
1089.65,0.00015576
1067.2,0.00049364
1044.75,0.00043131
1022.2500000000001,0.00042241
999.7799999999999,0.00045153
977.325,0.00060245
954.86,0.00048138
932.395,0.00067418
909.925,0.00042526
887.455,0.0007574
864.9899999999999,0.00067446
842.525,0.0008043
820.055,0.0007186
797.585,0.00077276
775.12,0.000588
752.655,0.00064358
730.185,0.0007378
707.72,0.00072679
685.255,0.00078121
662.785,0.00074004
640.3149999999999,0.00065755
617.85,0.00075876
595.3850000000001,0.00067041
572.915,0.00093511
550.4449999999999,0.0010961
527.98,0.001027
505.51500000000004,0.0013999
483.045,0.00085595
460.58,0.001623
438.115,0.0013193
415.645,0.0014277
393.175,0.0016623
370.71,0.0014901
348.245,0.0020966
325.775,0.0012647
303.305,0.0023385
280.84,0.0020839
258.375,0.0023375
235.905,0.0026756
213.44000000000003,0.0027612
190.975,0.0029927
168.50500000000002,0.0025905
146.035,0.0036182
123.57,0.0034366
101.105,0.0037833
78.635,0.0037225
56.165,0.0043132
33.7,0.0041016
11.235,0.0034972
660.835,0.00034738
639.165,0.00029698
617.5,0.00038723
595.835,0.00015766
574.1650000000001,0.00052066
552.5,0.00017623
530.8349999999999,0.00030463
509.16499999999996,0.00041261
487.5,0.00038759
465.835,0.00063014
444.165,0.00039759
422.5,0.00071501
400.835,0.00070444
379.16499999999996,0.00066913
357.5,0.00055958
335.835,0.00109
314.165,0.00071268
292.5,0.00095466
270.835,0.0014509
249.165,0.0010487
227.49999999999997,0.0018139
205.83499999999998,0.0011668
184.16500000000002,0.0016744
162.5,0.0018505
140.83499999999998,0.0028642
119.16499999999999,0.0022079
97.5,0.0030547
75.835,0.0033858
54.165000000000006,0.0047021
32.5,0.0032713
10.834999999999999,0.0052768
485.495,0.00018284
476.58500000000004,0.00022202
467.675,0.00029085
458.77000000000004,0.00025674
449.86499999999995,0.00013689
440.955,0.00014851
432.045,0.00025171
423.13500000000005,0.00031928
414.225,0.00032012
405.32,0.00024882
396.41499999999996,0.00033723
387.505,0.00032776
378.595,0.00027011
369.685,0.00015251
360.78,0.00028355
351.875,0.00041515
342.965,0.00036138
334.055,0.00016355
325.14500000000004,0.00033605
316.23999999999995,0.0003803
307.33500000000004,0.00047431
298.425,0.00031809
289.515,0.00043781
280.605,0.00049483
271.695,0.00048633
262.78999999999996,0.00051925
253.88500000000002,0.0005317
244.975,0.00068532
236.06500000000003,0.00054905
227.155,0.00066768
218.25,0.00065226
209.345,0.00087024
200.43499999999997,0.00087247
191.525,0.00064344
182.615,0.00075002
173.70499999999998,0.00088677
164.8,0.00098064
155.895,0.001206
146.98499999999999,0.00094678
138.07500000000002,0.0013227
129.165,0.0012864
120.26,0.0016163
111.35499999999999,0.0019985
102.445,0.0020351
93.53500000000001,0.0020861
84.625,0.0020917
75.72000000000001,0.002542
66.815,0.0027718
57.905,0.0034581
48.995,0.0034822
40.085,0.0040722
31.175,0.0038413
22.27,0.0051227
13.364999999999998,0.006674
4.455,0.0097619
771.7799999999999,8.3777e-05
752.24,0.00019599
732.7049999999999,0.00028194
713.1700000000001,0.00032996
693.63,0.00027538
674.09,0.00028283
654.55,0.00022606
635.0100000000001,0.00026494
615.4699999999999,0.00028574
595.9300000000001,0.00032477
576.395,0.00033263
556.8599999999999,0.00032513
537.32,0.0003616
517.7799999999999,0.00045884
498.24,0.00050009
478.7,0.00044314
459.16,0.00051368
439.62,0.00053291
420.08,0.00065541
400.545,0.00059764
381.01,0.00064682
361.47,0.00060292
341.93,0.00088228
322.39,0.00085514
302.85,0.0010572
283.31,0.0010136
263.77,0.0011593
244.235,0.0012573
224.70000000000002,0.0014247
205.16,0.0015869
185.62,0.0018917
166.08,0.0021023
146.54,0.002848
127.0,0.0030445
107.46,0.0035915
87.925,0.0042309
68.38999999999999,0.0059035
48.849999999999994,0.0079691
29.309999999999995,0.012133
9.77,0.018016
245.365,0.0036301
239.96,0.0019703
233.20000000000002,0.0021231
226.44,0.0018811
219.67999999999998,0.0018981
212.92,0.0019425
206.16,0.0020589
199.4,0.0021075
192.64000000000001,0.0022519
185.88,0.0021867
179.12,0.0023385
172.36,0.0024729
165.6,0.0027925
158.84500000000003,0.0028398
152.09,0.0029354
145.33,0.0030348
138.57,0.0032019
131.80999999999997,0.0037198
125.05,0.0038216
118.29,0.004183
111.52999999999999,0.0039255
104.77,0.0044021
98.01,0.0049873
91.25,0.0058054
84.49000000000001,0.006393
77.72999999999999,0.0070009
70.97,0.0076486
64.21000000000001,0.0085551
57.45,0.0095505
50.69500000000001,0.011037
43.94,0.012979
37.18,0.015776
30.419999999999998,0.018963
23.66,0.024797
16.9,0.033525
10.14,0.050549
3.3800000000000003,0.076078
185.25,0.00068186
178.75,0.00049312
172.25,0.00061143
165.75,8.0255e-05
159.25,0.00076351
152.75,0.00073284
146.25,0.00070077
139.74999999999997,0.00089809
133.25,0.00084968
126.75,0.0010659
120.25,0.00013478
113.75,0.0011829
107.25,0.0011753
100.75,0.0009174
94.25,0.0014364
87.75,0.001411
81.25,0.0014808
74.75,0.0012547
68.25,0.001689
61.75,0.0020867
55.25,0.00201
48.75,0.002811
42.24999999999999,0.0034291
35.75000000000001,0.0029919
29.25,0.0056146
22.75,0.0053453
16.25,0.0083183
9.75,0.014587
3.25,0.028683
476.71000000000004,0.0026248
473.11,0.0012759
467.575,0.0011664
462.045,0.0011044
456.51,0.0010223
450.975,0.00090506
445.445,0.00084563
439.91,0.00090746
434.37499999999994,0.0010113
428.845,0.00097359
423.31,0.0010025
417.77500000000003,0.00090885
412.24499999999995,0.00097064
406.71000000000004,0.00091588
401.175,0.00098311
395.64500000000004,0.00099641
390.11,0.0010508
384.575,0.0010968
379.03999999999996,0.0010767
373.505,0.0010971
367.975,0.0010979
362.44,0.0010162
356.90500000000003,0.0010922
351.375,0.0011177
345.84,0.0012557
340.30499999999995,0.0012378
334.77500000000003,0.0012826
329.23999999999995,0.0011724
323.70500000000004,0.0013002
318.175,0.0012902
312.64000000000004,0.001418
307.10499999999996,0.0012594
301.57500000000005,0.0012958
296.03999999999996,0.001349
290.505,0.0015243
284.97499999999997,0.0015061
279.44,0.0014811
273.90500000000003,0.0014633
268.37500000000006,0.001518
262.84000000000003,0.0016116
257.305,0.0015774
251.77499999999998,0.0016029
246.24,0.0016761
240.705,0.0016695
235.175,0.0018002
229.64000000000001,0.0017892
224.105,0.0019498
218.57,0.0018925
213.035,0.0018207
207.505,0.0018911
201.96999999999997,0.0018572
196.435,0.0020563
190.905,0.0020837
185.37,0.0023028
179.83500000000004,0.002276
174.30499999999998,0.0023398
168.77,0.0023704
163.235,0.0023846
157.70499999999998,0.0023746
152.17,0.0023564
146.63500000000002,0.0023794
141.105,0.0026096
135.57,0.0026515
130.03500000000003,0.0030121
124.50500000000001,0.0028289
118.97,0.0029158
113.435,0.0031215
107.905,0.0032195
102.36999999999999,0.0035177
96.83500000000001,0.0034487
91.30499999999999,0.0037893
85.77,0.0038602
80.235,0.0038271
74.69999999999999,0.0040843
69.165,0.0040758
63.635,0.0043795
58.1,0.0044149
52.565,0.0044365
47.035,0.004516
41.49999999999999,0.0048497
35.964999999999996,0.0054334
30.435,0.0058253
24.9,0.0062843
19.365000000000002,0.0064814
13.835,0.006598
8.3,0.0061839
2.765,0.0063774
196.785,0.0022322
191.395,0.0022656
186.0,0.0022723
180.60500000000002,0.0022722
175.215,0.0022773
169.82500000000002,0.0022965
164.435,0.0023204
159.045,0.00235
153.65499999999997,0.0023881
148.26500000000001,0.0024313
142.87,0.0024774
137.47500000000002,0.0025237
132.085,0.002576
126.69500000000001,0.0026461
121.30499999999999,0.0027311
115.91499999999999,0.0028259
110.52499999999999,0.0029286
105.13,0.0030416
99.73499999999999,0.0031697
94.345,0.0033167
88.95500000000001,0.0034773
83.565,0.0035394
78.175,0.003637
72.785,0.0037659
67.395,0.0039151
62.0,0.0040903
56.605000000000004,0.0043072
51.214999999999996,0.0045639
45.825,0.0048605
40.435,0.0052061
35.045,0.0056142
29.655,0.0061076
24.265,0.0067298
18.869999999999997,0.0075747
13.475000000000001,0.0088828
8.085,0.011468
2.695,0.020931
960.6850000000001,0.0011674
952.375,0.00026117
939.59,0.00040136
926.8100000000001,0.00038463
914.0250000000001,0.00031614
901.24,0.00021576
888.455,0.00030057
875.67,0.00037297
862.8900000000001,0.00029609
850.105,0.00021179
837.3199999999999,0.00030319
824.5400000000001,0.00028464
811.755,0.0003933
798.9699999999999,0.0003549
786.1899999999999,0.00031865
773.405,0.00036358
760.62,0.00016114
747.84,0.00044745
735.0550000000001,0.00032324
722.27,0.0004284
709.4849999999999,0.00039707
696.6999999999999,0.00029297
683.92,0.00044475
671.135,0.00039191
658.35,0.00051488
645.5699999999999,0.00043598
632.785,0.00039159
620.0,0.00057917
607.22,0.00053925
594.4350000000001,0.00058562
581.65,0.00037018
568.87,0.00057044
556.0849999999999,0.00046954
543.3,0.00079132
530.52,0.00058217
517.735,0.00081371
504.95,0.00066161
492.16499999999996,0.00073098
479.38000000000005,0.00057537
466.6,0.00067707
453.81499999999994,0.0007203
441.03000000000003,0.0011244
428.25,0.00086141
415.465,0.0010907
402.68,0.00079549
389.90000000000003,0.0010682
377.11499999999995,0.00097232
364.33,0.0010131
351.55,0.0013235
338.765,0.001363
325.98,0.0014567
313.20000000000005,0.0014267
300.41499999999996,0.0014967
287.63,0.0016541
274.845,0.0016385
262.06,0.0017413
249.28,0.0019467
236.495,0.0021366
223.71,0.0025029
210.93,0.0025605
198.145,0.0029138
185.35999999999999,0.0030552
172.58,0.0031843
159.79500000000002,0.0033093
147.01,0.003415
134.23000000000002,0.0037169
121.445,0.0038382
108.66000000000001,0.0037865
95.875,0.0045811
83.09,0.0046061
70.31000000000002,0.0053837
57.525000000000006,0.0050674
44.74,0.0050147
31.96,0.0061691
19.174999999999997,0.0064308
6.39,0.008501
447.96999999999997,0.0014434
443.555,0.00061377
439.145,0.000825
434.73,0.00067553
430.315,0.00067332
425.905,0.00063386
421.49,0.0006216
417.075,0.00060816
412.665,0.0005995
408.25,0.00059243
403.835,0.00058733
399.425,0.00058358
395.01,0.00058103
390.595,0.00057919
386.17999999999995,0.00057795
381.76500000000004,0.00057747
377.355,0.00057765
372.94,0.00057843
368.525,0.00057976
364.11499999999995,0.00058158
359.70000000000005,0.00058386
355.28499999999997,0.00058588
350.875,0.0005875
346.46,0.00058948
342.045,0.00059182
337.635,0.00059448
333.22,0.00059746
328.805,0.00060076
324.395,0.00060435
319.97999999999996,0.00060823
315.565,0.00061271
311.15500000000003,0.00061786
306.74,0.00062332
302.325,0.00062907
297.91,0.00063511
293.495,0.00064145
289.08500000000004,0.00064809
284.66999999999996,0.00065504
280.25500000000005,0.00066299
275.845,0.00067194
271.43,0.00068125
267.015,0.00069092
262.60499999999996,0.00070096
258.19000000000005,0.00071137
253.77499999999998,0.00072218
249.365,0.00073338
244.95,0.000745
240.535,0.00075752
236.12499999999997,0.0007705
231.71,0.00078395
227.29500000000002,0.00079788
222.885,0.00081231
218.47,0.00082725
214.055,0.00084272
209.64,0.00085874
205.225,0.00087533
200.81500000000003,0.0008897
196.4,0.00090443
191.985,0.00091967
187.575,0.00093544
183.16,0.00095175
178.74499999999998,0.00096862
174.335,0.00098607
169.92000000000002,0.0010041
165.50500000000002,0.0010226
161.095,0.0010384
156.67999999999998,0.0010548
152.265,0.0010715
147.85500000000002,0.0010888
143.44,0.0011065
139.025,0.0011247
134.61499999999998,0.0011433
130.2,0.0011624
125.78499999999998,0.0011822
121.37,0.0012131
116.955,0.001245
112.545,0.0012778
108.13000000000001,0.0013114
103.715,0.0013459
99.305,0.0013812
94.89,0.0014172
90.475,0.001454
86.065,0.0014914
81.65,0.0015293
77.235,0.0015676
72.825,0.0016061
68.41,0.0016448
63.995,0.0016833
59.585,0.0017216
55.169999999999995,0.0017593
50.755,0.0017963
46.345,0.0018322
41.92999999999999,0.0018667
37.515,0.0018997
33.1,0.0019306
28.685000000000002,0.0019593
24.275,0.0019855
19.86,0.0020088
15.445,0.002029
11.035,0.0020459
6.619999999999999,0.0020594
461.87,0.0024346
457.855,0.0011776
452.5,0.0012238
447.14500000000004,0.0010535
441.79,0.0010315
436.435,0.00098717
431.08000000000004,0.00096775
425.725,0.00095075
420.37,0.00094054
415.01500000000004,0.00093364
409.66,0.00092995
404.305,0.00092864
398.95000000000005,0.00092858
393.595,0.00093021
388.24,0.00093334
382.88500000000005,0.00093781
377.53000000000003,0.00094346
372.175,0.00095021
366.82000000000005,0.00095798
361.46500000000003,0.00096669
356.11,0.0009763
350.75500000000005,0.00098678
345.40000000000003,0.00099809
340.045,0.0010102
334.69000000000005,0.0010232
329.33500000000004,0.0010369
323.98,0.0010514
318.625,0.0010665
313.27,0.0010823
307.915,0.001099
302.56,0.0011164
297.205,0.0011347
291.85,0.0011538
286.495,0.0011737
281.14,0.0011944
275.785,0.0012161
270.43,0.0012386
265.075,0.0012621
259.72,0.0012865
254.365,0.0013103
249.01000000000002,0.0013349
243.655,0.0013604
238.3,0.0013869
232.94500000000002,0.0014144
227.59,0.0014429
222.235,0.0014725
216.88000000000002,0.0015031
211.525,0.0015349
206.17000000000002,0.0015679
200.81500000000003,0.0016028
195.46000000000004,0.0016402
190.10500000000002,0.001679
184.75000000000003,0.0017191
179.395,0.0017605
174.04,0.0018034
168.685,0.0018478
163.32999999999998,0.0018935
157.97499999999997,0.0019407
152.61999999999998,0.0019893
147.265,0.0020366
141.90999999999997,0.0020782
136.55499999999998,0.0021206
131.2,0.0021636
125.84499999999998,0.0022072
120.49,0.0022513
115.135,0.0022956
109.78,0.0023401
104.42499999999998,0.0023846
99.07,0.0024288
93.71499999999999,0.0024724
88.36,0.0025153
83.005,0.0025571
77.64999999999999,0.0025974
72.295,0.002636
66.94,0.0026724
61.585,0.0027062
56.230000000000004,0.0027371
50.875,0.0027645
45.52,0.0027882
40.165000000000006,0.0028075
34.81,0.0028223
29.455000000000002,0.0028322
24.100000000000005,0.0028367
18.745,0.0028358
13.39,0.0028292
8.035,0.0028168
2.68,0.0027988
198.66,0.0024785
193.75500000000002,0.0011321
188.85000000000002,0.0015109
183.94500000000002,0.001299
179.04,0.0013286
174.135,0.0012991
169.23,0.0013061
164.325,0.0013126
159.42000000000002,0.0013283
154.51500000000001,0.0013482
149.61,0.0013731
144.705,0.0014019
139.79999999999998,0.0014345
134.89499999999998,0.0014707
129.98999999999998,0.0015104
125.08500000000001,0.0015535
120.18,0.0015999
115.275,0.0016497
110.36999999999999,0.0017028
105.465,0.0017592
100.555,0.0018189
95.65,0.0018819
90.74499999999999,0.001948
85.84,0.0020172
80.935,0.0020893
76.03,0.0021639
71.125,0.0022409
66.22,0.0023197
61.315,0.0023997
56.410000000000004,0.0024803
51.505,0.0025606
46.6,0.0026395
41.69499999999999,0.0027159
36.790000000000006,0.0027885
31.885000000000005,0.0028559
26.98,0.0029166
22.074999999999996,0.0029692
17.169999999999998,0.0030122
12.265,0.0030444
7.36,0.0030649
2.455,0.0030734
119.51500000000001,0.0022474
114.43,0.0020224
109.345,0.0010761
104.26,0.0023983
99.175,0.0030466
94.08500000000001,0.0026258
89.0,0.0022885
83.91499999999999,0.00379
78.83,0.0028056
73.745,0.0022651
68.66,0.0031884
63.574999999999996,0.0041637
58.48499999999999,0.0041295
53.400000000000006,0.0035398
48.315,0.00598
43.23,0.0062916
38.144999999999996,0.0049933
33.055,0.0088857
27.970000000000002,0.0085584
22.885,0.0089066
17.8,0.014462
12.715,0.020422
7.63,0.028106
2.545,0.037282
169.095,0.0061044
164.465,0.0028657
159.835,0.0040475
155.20000000000002,0.0028884
150.565,0.0037193
145.93499999999997,0.0027586
141.29999999999998,0.0028663
136.665,0.0033298
132.03500000000003,0.0029286
127.40499999999999,0.0029263
122.77000000000001,0.0029562
118.135,0.0035134
113.505,0.0033675
108.86999999999999,0.0035488
104.235,0.00353
99.605,0.0039395
94.97500000000001,0.0029474
90.34,0.0041158
85.705,0.0048038
81.075,0.0048612
76.445,0.0038153
71.81,0.0048381
67.175,0.0050693
62.545,0.0048607
57.910000000000004,0.0051756
53.275000000000006,0.0066514
48.645,0.0073997
44.015,0.0049902
39.379999999999995,0.0065252
34.745,0.0071991
30.115,0.0079562
25.48,0.0081059
20.845000000000002,0.0088161
16.215,0.0085451
11.584999999999999,0.0099509
6.949999999999999,0.010754
147.21499999999997,0.0013306
142.685,0.0021239
138.155,0.0019488
133.625,0.0016612
129.09500000000003,0.0028727
124.56500000000001,0.0021321
120.035,0.0012466
115.505,0.0025455
110.975,0.0026047
106.445,0.0026237
101.915,0.0027139
97.385,0.00303
92.85499999999999,0.0013026
88.325,0.0032377
83.795,0.0029138
79.27000000000001,0.0027986
74.745,0.0037463
70.215,0.0036894
65.68499999999999,0.0044176
61.155,0.0032255
56.62499999999999,0.0035878
52.095,0.0049693
47.565,0.0041201
43.035000000000004,0.0044252
38.504999999999995,0.0040548
33.97500000000001,0.0058888
29.445,0.0070353
24.915,0.0046591
20.385,0.0092274
15.855,0.0065386
11.325,0.0085607
6.795000000000001,0.0064593
2.265,0.013831
284.08500000000004,0.0047276
280.275,0.0030074
276.46000000000004,0.003556
272.64500000000004,0.0037668
268.835,0.0031043
265.02000000000004,0.0033299
261.20500000000004,0.0032165
257.395,0.003166
253.58000000000004,0.0031552
249.76500000000001,0.0038388
245.95499999999998,0.0033377
242.14,0.0037749
238.32500000000002,0.0028404
234.51500000000001,0.0033779
230.70000000000002,0.0032774
226.885,0.0029669
223.07500000000002,0.0031116
219.26000000000002,0.0027767
215.445,0.0023959
211.63500000000002,0.0031206
207.82,0.0027717
204.005,0.0034921
200.19500000000002,0.0033297
196.38,0.0034969
192.565,0.0033172
188.755,0.0039513
184.94,0.0030695
181.12499999999997,0.003627
177.315,0.0034889
173.5,0.0038665
169.685,0.0044021
165.875,0.0041265
162.06500000000003,0.0028577
158.25,0.0038137
154.435,0.0040194
150.625,0.0042755
146.81,0.0043041
142.99499999999998,0.0041041
139.185,0.0037341
135.37,0.0041511
131.55499999999998,0.0039896
127.745,0.0042978
123.93,0.0041336
120.115,0.0039311
116.30499999999999,0.0038973
112.49000000000001,0.0046577
108.675,0.003184
104.865,0.0045502
101.05,0.0044463
97.235,0.0050475
93.42500000000001,0.0051695
89.61,0.0043889
85.79500000000002,0.0061427
81.985,0.0060444
78.16999999999999,0.0062175
74.355,0.0049377
70.545,0.007246
66.73000000000002,0.0065816
62.915,0.0064079
59.105000000000004,0.0065685
55.294999999999995,0.0076018
51.48,0.0089345
47.665,0.0068021
43.855000000000004,0.0092012
40.04,0.008082
36.225,0.010305
32.415,0.0097701
28.6,0.012379
24.785,0.01218
20.975,0.014234
17.16,0.01311
13.344999999999999,0.015356
9.535,0.017514
5.72,0.021101
1.905,0.019929
107.405,0.0037452
105.235,0.0022299
103.065,0.002611
100.895,0.0019467
98.72500000000001,0.002074
96.555,0.0028096
94.38499999999999,0.0017625
92.21499999999999,0.0020574
90.045,0.0027859
87.87500000000001,0.0023655
85.705,0.0019326
83.535,0.0029249
81.365,0.0026612
79.19500000000001,0.0011453
77.02499999999999,0.0020153
74.855,0.002575
72.685,0.0026812
70.515,0.0028468
68.345,0.0012519
66.175,0.0037424
64.00500000000001,0.0026883
61.835,0.0036743
59.665,0.0034617
57.495000000000005,0.0030543
55.324999999999996,0.002464
53.154999999999994,0.004738
50.99,0.0047135
48.825,0.0038582
46.655,0.0057189
44.485,0.0027747
42.315000000000005,0.0050615
40.145,0.0046747
37.974999999999994,0.0062151
35.80500000000001,0.0071582
33.635,0.0071952
31.465,0.0085692
29.295,0.0077503
27.125,0.0091627
24.955,0.01058
22.785,0.0093361
20.615000000000002,0.012562
18.445,0.011609
16.275000000000002,0.015877
14.104999999999999,0.016961
11.935,0.019664
9.764999999999999,0.021685
7.595,0.026992
5.425,0.034286
3.255,0.041739
1.085,0.037899
295.21999999999997,0.0014128
289.9,0.0014609
284.58,0.0014478
279.26,0.0014584
273.94,0.0014964
268.61999999999995,0.0015364
263.29999999999995,0.0015525
257.97999999999996,0.0015596
252.66,0.0015385
247.34,0.0015543
242.02499999999998,0.0015403
236.71,0.0015951
231.39,0.0016326
226.07,0.0017264
220.75,0.0017935
215.43,0.0018708
210.10999999999999,0.0019391
204.79,0.0020137
199.47,0.0020263
194.14999999999998,0.0020568
188.82999999999998,0.0020772
183.51000000000002,0.002077
178.19000000000003,0.0021563
172.875,0.0021413
167.55999999999997,0.00229
162.24,0.0022935
156.92000000000002,0.0023962
151.60000000000002,0.0023988
146.28,0.0024356
140.96,0.0024761
135.64,0.0025428
130.32,0.0027214
125.0,0.0027531
119.68,0.0028938
114.35999999999999,0.0028638
109.03999999999999,0.0030283
103.725,0.0029933
98.41,0.0030781
93.09,0.0031342
87.77,0.0034
82.44999999999999,0.0035242
77.13000000000001,0.0034853
71.81,0.0035389
66.49,0.0035397
61.17,0.0038131
55.849999999999994,0.0037633
