gal_id,r_kpc,g_obs,g_bar,g_mod
NGC2903,1.6,15405.625,31913.13699999999,32186.445086952957
NGC2903,1.92,18604.6875,28052.088177083337,28354.60235443255
NGC2903,2.24,16975.446428571428,28213.98236607143,28547.293530025374
NGC2903,2.56,15781.640625,30388.981445312485,30754.408692776724
NGC2903,2.88,15901.388888888889,29627.588090277783,30026.107676993743
NGC2903,3.2,14445.3125,28304.562812499997,28736.74533237889
NGC2903,3.52,13132.102272727272,25371.430823863644,25837.39262053552
NGC2903,3.84,12150.0,21941.772005208335,22441.14615239255
NGC2903,4.8,9540.833333333334,15843.056437499998,16435.6967475103
NGC2903,5.76,7656.25,11481.5190625,12148.846400334005
NGC2903,6.72,6253.7202380952385,8434.456101190479,9152.544962849403
NGC2903,7.68,5365.755208333334,6463.439192708334,7209.197334927072
NGC2903,8.64,4676.041666666666,5158.926863425924,5913.8418734539355
NGC2903,9.6,4208.4375,4214.640333333333,4965.715380178137
NGC2903,10.56,3750.094696969697,3512.625946969697,4251.641250532172
NGC2903,11.52,3368.8368055555557,2982.6611545138894,3704.9093712608365
NGC2903,12.48,3078.205128205128,2543.604935897436,3246.7207276403487
NGC2903,13.44,2771.502976190476,2182.4840625000006,2865.564461619976
NGC2903,14.4,2506.9444444444443,1891.001736111111,2554.010870178144
NGC2903,15.36,2301.041666666667,1648.9754296874999,2292.365477916183
NGC2903,16.32,2142.7083333333335,1454.9917218137252,2079.470875682944
NGC2903,17.28,2045.3703703703702,1290.1880092592594,1896.5825478401412
NGC2903,18.24,1896.7105263157896,1153.3771929824566,1742.5517110856247
NGC2903,19.2,1782.5520833333335,1037.5476041666668,1610.360354409393
NGC2903,20.16,1697.6686507936508,937.8571924603175,1495.136268873528
NGC2903,21.12,1551.183712121212,852.6554214015151,1395.187120775232
NGC2903,22.08,1434.9637681159422,779.4781974637682,1308.0023691770925
NGC2903,23.04,1359.765625,714.8437022569443,1230.0530098300228
NGC2903,24.0,1380.1666666666667,659.9967041666666,1162.5379913916265
NGC2903,24.96,1298.076923076923,610.9505008012818,1101.4272124656059
NGC2915,0.34,536.0294117647059,5946.7494117647075,6123.377192350164
NGC2915,0.67,1462.2238805970148,3653.3983582089554,3852.390200914758
NGC2915,1.0,1246.0899999999997,2299.442,2522.9132666627866
NGC2915,1.34,1903.1716417910447,1542.940895522388,1793.8297301720847
NGC2915,1.68,2214.8809523809523,1078.438392857143,1358.8867615069605
NGC2915,2.01,2200.124378109453,795.7779601990051,1106.8033613730245
NGC2915,2.34,2365.538461538462,610.6355555555558,953.8560501030097
NGC2915,2.67,2580.1498127340824,482.30307116104854,859.0149900997789
NGC2915,3.01,2480.05315614618,383.5762458471761,795.7273582433488
NGC2915,3.35,2086.25671641791,310.89041791044775,758.9215255679449
NGC2915,3.68,1730.445652173913,262.8323913043478,745.5769449826623
NGC2915,4.02,1705.4328358208954,228.2283084577115,746.0516308378769
NGC2915,4.35,1602.816091954023,203.636091954023,754.2985348401596
NGC2915,4.68,1381.2307692307695,183.73899572649572,765.5547604385883
NGC2915,5.02,1284.480079681275,164.84852589641434,776.5471722291422
NGC2915,5.35,1259.889719626168,147.6223551401869,785.8232400804136
NGC2915,5.69,1193.279437609842,131.38469244288225,794.049635032712
NGC2915,6.03,1085.3747927031511,117.91396351575452,802.0010450099421
NGC2915,6.36,981.2893081761006,108.84355345911948,810.761950171188
NGC2915,6.69,990.4275037369208,102.81581464872943,819.6851253166014
NGC2915,7.02,904.8561253561254,99.03346153846155,828.07976736126
NGC2915,7.36,816.0665760869565,95.33654891304346,834.1974080295519
NGC2915,7.7,829.0922077922079,89.22848051948051,835.3470364059013
NGC2915,8.03,827.1793275217933,85.07297633872975,836.020217083345
NGC2915,8.37,807.2688172043012,81.69789725209075,835.5845105835024
NGC2915,8.7,772.8735632183908,78.39809195402302,833.3985501890728
NGC2915,9.03,794.4728682170544,75.97439645625693,830.6002593390008
NGC2915,9.37,791.1643543223053,72.89840981856989,825.8019719086155
NGC2915,9.7,750.1123711340206,70.54952577319588,820.6809501686437
NGC2915,10.04,745.2440239043825,67.18785856573707,813.5138449679441
NGC2955,0.75,38081.333333333336,39291.93933333332,39496.6709316046
NGC2955,1.55,26586.451612903224,36017.856129032254,36286.75834751104
NGC2955,2.3,23401.739130434784,31210.04734782608,31549.289197971175
NGC2955,3.06,21416.993464052288,29149.93715686276,29567.35013442271
NGC2955,3.85,15975.064935064935,25693.739350649357,26194.146362255764
NGC2955,4.61,13884.815618221257,22391.60646420824,22966.97725872297
NGC2955,5.36,13500.186567164179,19409.697966417916,20048.660563133308
NGC2955,6.12,11735.947712418301,16977.99916666667,17667.238498481664
NGC2955,6.91,9782.923299565846,15081.020680173659,15806.307226438648
NGC2955,7.66,7836.1618798955615,13777.205078328981,14522.594744958245
NGC2955,8.42,7245.724465558194,12374.664964370546,13128.824698175324
NGC2955,8.86,8046.162528216705,11553.984672686232,12308.976124596413
NGC2955,9.21,7060.2605863192175,10915.484234527687,11669.353730737965
NGC2955,10.82,5915.804066543438,8588.406044362293,9323.22811288302
NGC2955,11.56,6353.027681660899,7774.781384083045,8496.26694889852
NGC2955,12.4,6143.225806451613,6985.821499999997,7690.58168170846
NGC2955,14.17,5336.979534227241,5904.638736767819,6572.429066592675
NGC2955,16.88,4480.154028436019,4568.890817535546,5182.716422940983
NGC2955,19.49,3908.46587993843,3812.441031298102,4380.4757891773
NGC2955,22.19,3212.6633618747182,3068.9853943217663,3595.9496488613327
NGC2955,24.8,2663.266129032258,2520.3345524193537,3012.781877582287
NGC2955,27.51,2345.18356961105,2074.9989894583787,2536.0633541176426
NGC2955,30.12,2041.965471447543,1748.451573705179,2182.8478121273124
NGC2955,35.43,1454.3889359300028,1293.7398278295232,1682.3973147809093
NGC2976,0.11,420.3636363636363,1314.9454545454548,1477.2189024648976
NGC2976,0.17,530.8823529411765,1420.536470588235,1586.458377094807
NGC2976,0.24,816.6666666666667,1613.0470833333331,1783.3109889386142
NGC2976,0.31,1264.6451612903227,1750.5064516129037,1925.2050843189252
NGC2976,0.38,1792.657894736842,1844.5710526315793,2023.7977928389282
NGC2976,0.45,1830.422222222222,1927.538888888889,2111.387689999655
NGC2976,0.52,1584.0192307692305,2030.9378846153843,2219.503188533203
NGC2976,0.59,1703.2033898305085,2143.6496610169497,2337.0263084827902
NGC2976,0.66,1909.4696969696968,2241.415909090909,2439.699044810011
NGC2976,0.73,2126.520547945205,2330.493835616438,2533.7788081501417
NGC2976,0.8,2300.5125,2420.8,2629.182256416144
NGC2976,0.87,2432.183908045977,2505.8033333333333,2719.3783086303915
NGC2976,0.94,2564.691489361702,2620.910638297872,2839.773639641061
NGC2976,1.01,2396.673267326733,2803.1977227722773,3027.44380860447
NGC2976,1.08,2446.259259259259,3002.474259259259,3232.198113375606
NGC2976,1.14,2870.0350877192986,3155.239649122808,3389.7337142387337
NGC2976,1.21,3363.9999999999995,3369.7792561983474,3609.9254871517514
NGC2976,1.29,3563.4418604651155,3624.580852713177,3871.3003768231565
NGC2976,1.35,3608.9185185185183,3800.718518518517,4052.446804808585
NGC2976,1.42,3620.3450704225356,3967.121478873238,4224.77769642021
NGC2976,1.49,3685.1073825503354,4110.932416107382,4374.606277567411
NGC2976,1.56,3771.0833333333335,4227.387179487179,4497.167036445817
NGC2976,1.63,3916.57055214724,4273.777300613497,4549.749984554084
NGC2976,1.74,4016.643678160919,4216.236436781609,4502.112038797258
NGC2976,1.93,3647.2590673575137,3643.577202072538,3947.030930167279
NGC2976,2.1,3746.519047619048,3140.1790952380957,3459.836552007212
NGC2976,2.27,3205.325991189427,2782.7392511013218,3119.0100637941127
NGC2998,0.33,24545.454545454544,6016.950303030303,6192.9331255345
NGC2998,0.99,15782.828282828283,8780.069191919194,9002.767573205223
NGC2998,1.98,11062.626262626263,8820.915404040401,9129.09002564926
NGC2998,2.64,12272.727272727272,9064.307007575755,9437.930677126475
NGC2998,3.63,11129.752066115703,10668.221625344351,11145.735130202256
NGC2998,7.59,5591.040843214756,6506.097760210806,7250.133540493074
NGC2998,12.5,3663.68,3718.225576,4420.929318180087
NGC2998,17.48,2571.1670480549196,2378.2965675057208,2981.0320199987073
NGC2998,22.46,2019.9910952804985,1498.1083392698133,2021.2818135088544
NGC2998,27.44,1668.9504373177842,1088.7424562682215,1550.5671655359126
NGC2998,32.32,1403.743811881188,833.5754579207921,1247.776347857436
NGC2998,37.3,1216.3270777479893,639.9942091152817,1014.7551813624943
NGC2998,42.28,974.6688741721854,498.4234744560076,840.6022437390315
NGC3109,0.26,143.11538461538458,33.57076923076923,205.0922477137944
NGC3109,0.52,241.2307692307692,51.66788461538463,240.2331885332028
NGC3109,0.77,288.32467532467535,90.28688311688309,296.47290008142755
NGC3109,1.03,354.1844660194175,113.16475728155335,338.9662777668668
NGC3109,1.29,457.74418604651163,139.97310077519384,386.6926248851725
NGC3109,1.55,572.9290322580646,153.9109677419355,422.81318622072246
NGC3109,1.81,649.9944751381214,163.17486187845302,455.45845174510833
NGC3109,2.06,708.368932038835,168.0672330097088,483.8736716568053
NGC3109,2.32,778.5560344827587,162.39383620689654,503.6225756035616
NGC3109,2.58,693.5232558139534,153.8862403100775,521.3570746528635
NGC3109,2.84,787.7781690140844,146.12295774647887,540.4659418180923
NGC3109,3.1,784.0290322580644,142.35461290322573,563.982845753792
NGC3109,3.35,764.2865671641791,141.93101492537312,589.9621225828703
NGC3109,3.61,778.1163434903048,138.6924376731302,614.1097548021238
NGC3109,3.87,773.1498708010336,125.61493540051681,628.0851045146334
NGC3109,4.13,737.7820823244554,113.83099273607752,642.7587454185983
NGC3109,4.38,754.851598173516,108.97518264840181,662.5463547642196
NGC3109,4.64,752.760775862069,105.9073275862069,684.0516932743681
NGC3109,4.9,764.3755102040817,103.70524489795913,705.1388622549819
NGC3109,5.16,761.8779069767443,101.45895348837209,724.7189318694442
NGC3109,5.42,765.1955719557196,100.68164206642065,744.1616975146982
NGC3109,5.67,782.2857142857142,100.21342151675485,761.522460808448
NGC3109,5.93,741.2630691399662,95.92824620573354,774.0355900713832
NGC3109,6.19,707.9870759289176,88.92526655896609,782.021673087589
NGC3109,6.45,702.2155038759689,83.10271317829458,789.3809548648248
NGC3198,0.32,1860.4999999999995,12513.62,12688.959773791057
NGC3198,0.64,2929.5156249999995,8477.805624999999,8674.677184472817
NGC3198,0.96,2156.510416666667,6497.750416666668,6718.141756289701
NGC3198,1.28,2673.6328125,5343.291015625,5589.18228864516
NGC3198,1.61,2940.0248447204963,4405.609254658384,4679.80379412233
NGC3198,1.93,3064.0466321243525,3584.0667875647673,3887.5205156595084
NGC3198,2.24,3001.785714285714,3382.125714285715,3715.436878239663
NGC3198,2.57,2938.369649805448,3075.8708560311284,3442.3194234290813
NGC3198,2.89,3296.110726643598,2739.5987543252595,3139.163927789373
NGC3198,3.21,3115.264797507788,2741.5314953271027,3174.7703195879753
NGC3198,3.54,3234.1807909604518,2894.2057627118643,3362.2716769442436
NGC3198,3.85,3316.6233766233768,3059.4520779220784,3559.859089528482
NGC3198,4.17,3282.73381294964,3200.2087529976016,3733.1377782109025
NGC3198,4.5,3146.8888888888887,3229.352222222223,3794.4116795228206
NGC3198,4.82,3346.265560165975,3267.9695643153523,3862.385428363184
NGC3198,5.15,3383.3009708737864,3258.3690097087374,3880.818413979685
NGC3198,5.46,3288.644688644689,3256.4447069597068,3902.8857305478477
NGC3198,5.78,3247.2318339100343,3233.1589273356403,3901.7945087743296
NGC3198,6.1,3213.1147540983607,3200.7606065573773,3888.873783048857
NGC3198,6.43,3135.9253499222395,3146.8109797822704,3852.1388347936563
NGC3198,6.74,3076.5578635014836,3025.744109792284,3744.63330068234
NGC3198,7.06,3019.2634560906517,2837.0708923512752,3567.4119512175293
NGC3198,8.04,2687.6865671641795,2323.096330845772,3074.15830041325
NGC3198,9.04,2423.0088495575224,1936.6399336283187,2691.233455872322
NGC3198,10.04,2301.1952191235064,1690.2741434262946,2436.6001298285014
NGC3198,11.04,2176.177536231884,1519.8021105072462,2250.851629702324
NGC3198,12.05,2019.5850622406638,1371.5031120331953,2083.3708207238215
NGC3198,14.05,1754.377224199288,1077.665822064057,1747.9597228984233
NGC3198,16.07,1456.6894835096452,811.3698382078408,1440.6971470245207
NGC3198,18.13,1291.1748483177055,642.4174076116934,1233.5211262506696
NGC3198,20.05,1182.8428927680798,542.6129127182046,1101.631154342134
NGC3198,22.12,1058.2730560578661,454.68716094032567,982.6430417156665
NGC3198,24.03,936.3295880149813,387.8049854348732,889.9603389719147
NGC3198,26.1,850.6130268199233,335.0533716475095,811.931440183326
NGC3198,28.16,777.8409090909091,295.19004616477275,749.3116595313735
NGC3198,30.08,708.6436170212767,260.56612367021273,695.3477881502532
NGC3198,32.14,672.3397635345364,228.8141412570006,644.5965936093954
NGC3198,34.06,643.1004110393422,206.5814503816794,606.092134880569
NGC3198,36.12,606.4230343300111,188.69087486157252,572.1024148216692
NGC3198,38.19,581.3301911495156,173.33832416863058,541.828628024798
NGC3198,40.1,561.0972568578553,161.06174563591023,516.7786188854709
NGC3198,42.17,533.5546597106948,151.19172160303532,494.0288721913464
NGC3198,44.08,503.65245009074414,138.08807849364794,469.84163233903445
NGC3521,0.51,40096.078431372545,75064.38352941176,75252.26924893752
NGC3521,0.69,37101.44927536232,65974.62260869567,66175.0377052145
NGC3521,0.86,36841.86046511628,60781.01965116279,60993.84697007729
NGC3521,1.03,34314.563106796115,57004.01563106796,57229.81715155327
NGC3521,1.2,29140.833333333336,50016.75008333334,50256.0831564353
NGC3521,1.38,27554.34782608696,44596.87420289856,44851.13196509647
NGC3521,1.55,25549.032258064515,40889.07258064516,41157.97479912396
NGC3521,1.71,24098.830409356724,39032.001461988315,39315.155821484004
NGC3521,1.89,22452.910052910054,36575.09333333334,36874.79824472139
NGC3521,2.06,21612.135922330097,35453.913834951454,35769.72027359856
NGC3521,2.23,21507.174887892375,33937.22421524664,34269.55140503656
NGC3521,2.41,19359.33609958506,31798.692489626552,32148.921278118905
NGC3521,2.58,17750.387596899225,29216.16375968992,29583.634594032712
NGC3521,2.75,16497.81818181818,27312.32130909091,27697.304106417407
NGC3521,2.92,15102.739726027397,25662.187534246576,26064.89270234772
NGC3521,3.09,14820.711974110032,24515.065663430425,24935.639658320742
NGC3521,3.26,13916.871165644172,23422.781871165644,23861.30344962772
NGC3521,3.43,13103.206997084548,22606.40571428571,23062.88300169037
NGC3521,3.61,12804.70914127424,21559.56257617729,22034.97989330629
NGC3521,3.78,12457.407407407409,20886.215291005297,21379.37518636451
NGC3521,3.95,12142.025316455696,20126.369037974688,20637.055390471232
NGC3521,4.12,11747.57281553398,19445.467669902908,19973.391928885143
NGC3521,4.29,11077.855477855477,18525.936456876454,19070.73986571747
NGC3521,4.46,10852.01793721973,17623.207017937224,18184.46384990699
NGC3521,4.64,10431.034482758621,16514.113728448276,17092.25809413644
NGC3521,4.81,9699.792099792101,15499.902141372138,16093.431269576806
NGC3521,4.98,9718.875502008032,14516.8066064257,15125.11922273824
NGC3521,5.15,9227.961165048542,13666.82557281553,14289.274977086478
NGC3521,5.32,8528.007518796992,12866.217781954887,13502.118550343033
NGC3521,5.49,8419.854280510019,12147.551129326052,12796.186058130928
NGC3521,5.67,8228.57142857143,11458.201199294534,12119.510238586225
NGC3521,5.84,7408.219178082192,10873.266797945209,11545.763212136158
NGC3521,6.01,7478.20299500832,10334.040232945094,11016.952838185261
NGC3521,6.19,7329.402261712439,9827.883231017768,10520.979637546388
NGC3521,6.35,7347.40157480315,9404.124251968506,10105.544999323556
NGC3521,6.64,6641.566265060242,8673.700195783134,9388.485844943769
NGC3521,8.82,5000.0,5121.998117913833,5877.023263366935
NGC3521,11.07,3983.7398373983738,3364.9355103884373,4095.4564456075195
NGC3521,13.32,3185.8858858858857,2380.0512687687688,3065.6514558553336
NGC3521,15.49,2739.573918657198,1771.460826339574,2412.2448443335256
NGC3521,17.74,2392.108229988726,1324.9288218714769,1922.963854398176
NGC3726,3.5,2972.5714285714284,5459.295114285714,5923.151361995896
NGC3726,5.24,2981.8702290076335,5132.198492366412,5761.856770629604
NGC3726,6.98,3012.177650429799,4547.699154727793,5275.4122640352425
NGC3726,8.72,3084.40366972477,3893.8062844036695,4648.8242349888305
NGC3726,10.47,2506.590257879656,2973.6811843361984,3714.0720324843674
NGC3726,12.19,2100.082034454471,2385.794273995078,3094.8378784882366
NGC3726,13.94,1745.767575322812,1977.7009038737451,2650.294291800494
NGC3726,16.03,1329.75670617592,1542.7172177167809,2172.825382550708
NGC3726,22.3,1119.4618834080718,795.8956502242153,1321.3090098216028
NGC3726,27.52,1025.5813953488373,501.8524309593024,962.8083789609719
NGC3726,30.08,949.5013297872341,413.8813829787233,848.6630474587639
NGC3726,32.52,857.5953259532595,351.41454489544896,763.8721929055062
NGC3741,0.23,746.1304347826086,611.141304347826,780.7792633116228
NGC3741,0.47,636.7872340425532,457.9082978723404,643.0950151178923
NGC3741,0.7,795.657142857143,306.49214285714294,507.6217869145359
NGC3741,0.93,738.1075268817203,218.4568817204301,436.5586237250651
NGC3741,1.17,641.6752136752136,159.48760683760682,396.3926040817736
NGC3741,1.4,516.8642857142856,123.30285714285715,379.2561700919946
NGC3741,1.64,457.780487804878,100.13719512195125,377.0015608809784
NGC3741,1.87,513.903743315508,83.74898395721927,381.5889437424749
NGC3741,2.1,502.9761904761905,71.88352380952382,391.54098057863985
NGC3741,2.33,467.381974248927,66.21995708154508,408.4439708057636
NGC3741,2.57,518.3852140077821,62.76610894941636,429.21467634737013
NGC3741,2.8,540.4321428571428,61.09385714285713,451.2700592762507
NGC3741,3.26,528.29754601227,55.6233435582822,494.14492202035836
NGC3741,3.73,488.81769436997325,49.999490616621976,537.9601326622783
NGC3741,4.21,474.6057007125891,47.835914489311165,584.74522337492
NGC3741,4.67,467.00000000000006,44.863083511777305,625.7638919684883
NGC3741,5.14,457.636186770428,41.93097276264591,663.567429213356
NGC3741,5.61,445.63279857397504,38.06354723707665,695.241763799336
NGC3741,6.07,415.16309719934105,34.45471169686985,720.8585267588556
NGC3741,6.54,383.7935779816514,30.88785932721713,741.3130152732576
NGC3741,7.0,380.36571428571426,27.870742857142865,756.2552761932982
NGC3769,1.74,4400.14367816092,9238.181264367819,9524.05686638347
NGC3769,3.5,3210.285714285714,5439.545171428571,5903.401419138751
NGC3769,5.24,2567.93893129771,3085.751183206107,3715.4094614692985
NGC3769,6.98,2238.538681948424,1904.2900000000002,2632.003109307449
NGC3769,8.72,1820.6422018348624,1272.0121559633028,2027.0301065484643
NGC3769,10.47,1444.9856733524355,899.7126456542501,1640.1034938024186
NGC3769,12.31,1131.1129163281885,659.3297806661251,1365.931995282458
NGC3769,14.52,910.8126721763085,480.0480716253444,1140.5730824859932
NGC3769,17.07,871.9390743995314,360.13159929701226,970.4087230423333
NGC3769,31.82,460.1194217473287,116.34577309868004,534.9699116549453
NGC3769,34.61,402.31147067321587,98.58629586824617,493.6678435489776
NGC3769,37.16,343.62217438105495,85.6358288482239,461.4026763374527
NGC3877,0.87,1642.3448275862065,11928.157356321839,12141.732331618898
NGC3877,1.74,3687.3620689655168,7597.931264367817,7883.8068663834665
NGC3877,2.61,5609.578544061303,5702.681992337165,6073.225193298309
NGC3877,3.5,5761.142857142857,5055.686628571429,5519.542876281611
NGC3877,4.37,5356.75057208238,4788.841464530892,5341.444634613354
NGC3877,5.24,4885.496183206106,4942.9922328244265,5572.650511087619
NGC3877,6.11,4295.253682487725,5463.673486088379,6152.351081856074
NGC3877,6.98,3995.558739255014,5458.43223495702,6186.145344264469
NGC3877,7.85,3638.343949044586,5077.090254777069,5825.66011270804
NGC3877,8.72,3353.3256880733943,4718.0817087155965,5473.0996593007585
NGC3877,9.6,3045.9375,4329.2528020833315,5080.327848928136
NGC3877,10.47,2760.2674307545367,3721.239818529131,4461.6306666773
NGC3877,11.35,2516.3876651982378,3253.034440528634,3978.4778972384875
NGC3893,1.74,12083.333333333334,23671.676839080454,23957.5524410961
NGC3893,3.5,8650.285714285714,12743.26611428571,13207.122361995893
NGC3893,5.24,7182.442748091603,8681.608874045802,9311.267152308992
NGC3893,6.98,5171.919770773638,5320.545472779369,6048.258582086819
NGC3893,8.81,3926.9012485811577,3641.7433030647,4396.773650850647
NGC3893,10.9,3242.5688073394494,2568.1330733944956,3301.6052879350327
NGC3893,13.12,2665.32012195122,1815.0300685975617,2504.8261832629455
NGC3893,15.33,2090.0848010437053,1309.372061317678,1953.365389146816
NGC3893,17.3,1790.5202312138726,1031.0104624277458,1637.0373956904323
NGC3893,19.05,1463.989501312336,851.10919160105,1426.4229331075726
NGC3917,0.87,678.7241379310345,1460.0110344827588,1673.5860097798172
NGC3917,1.74,1413.8850574712646,1298.8802298850574,1584.7558319007073
NGC3917,2.61,2075.463601532567,1401.0041762452108,1771.5473772063551
NGC3917,3.5,2914.5714285714284,1568.315085714286,2032.171333424467
NGC3917,4.37,2619.9084668192218,1695.3296338672772,2247.932803949739
NGC3917,5.24,2523.854961832061,1806.1437022900755,2435.8019805532676
NGC3917,6.11,2476.1047463175123,1806.0864157119472,2494.7640114796427
NGC3917,6.98,2421.203438395415,1703.70664756447,2431.419756871918
NGC3917,7.85,2287.3885350318474,1579.3011464968151,2327.8710044277873
NGC3917,8.72,2121.1009174311926,1407.366662844037,2162.384613429198
NGC3917,9.6,1955.1041666666667,1287.4145208333339,2038.4895676781377
NGC3917,10.47,1766.5711556829035,1157.4616427889205,1897.8524909370888
NGC3917,11.35,1653.6563876651983,1032.2827312775332,1757.7261879873863
NGC3917,12.19,1539.704675963905,918.52118949959,1627.5647939927483
NGC3917,13.12,1430.564024390244,788.365762195122,1478.1618768605065
NGC3917,13.94,1366.1406025824965,694.48218794835,1367.0755758751002
NGC3917,14.86,1263.0551816958277,593.6492934051145,1247.1813170152247
NGC3949,1.74,8694.827586206897,14798.032643678163,15083.908245693812
NGC3949,2.61,8055.555555555556,13184.83141762452,13555.374618585662
NGC3949,3.5,6601.142857142857,11561.828714285712,12025.684961995892
NGC3949,4.37,5640.503432494279,8354.517986270024,8907.121156352487
NGC3949,5.24,4946.755725190839,6364.422633587786,6994.080911850979
NGC3949,6.11,4455.810147299509,4814.714713584288,5503.392309351984
NGC3949,7.07,4039.7454031117395,3715.1853041018385,4445.844082981139
NGC3953,3.5,9360.285714285714,11904.2784,12368.134647710182
NGC3953,5.24,7864.312977099236,9147.012385496184,9776.670663759374
NGC3953,6.98,6684.240687679083,7520.256747851003,8247.969857158452
NGC3953,8.72,5702.866972477063,6852.61490825688,7607.63285884204
NGC3953,10.47,4792.3591212989495,5883.889589302769,6624.280437450938
NGC3953,12.19,4079.491386382281,4906.096800656276,5615.140405149435
NGC3953,13.94,3599.426111908178,4004.600430416069,4677.193818342818
NGC3953,15.68,2948.0229591836737,3141.7211479591833,3778.720888711629
NGC3972,0.87,1802.4827586206898,2669.282873563218,2882.8578488602766
NGC3972,1.74,3062.6436781609195,2172.0580459770113,2457.9336479926615
NGC3972,2.61,3062.2068965517246,2131.6203065134105,2502.163507474555
NGC3972,3.5,2972.5714285714284,2046.775571428571,2510.6318191387522
NGC3972,4.37,2768.878718535469,1843.1584439359274,2395.7616140183895
NGC3972,5.24,2567.93893129771,1966.729713740458,2596.3879920036507
NGC3972,6.11,2476.1047463175123,1953.9404255319141,2642.618021299609
NGC3972,6.98,2421.203438395415,1623.1970773638966,2350.9101866713445
NGC3972,7.85,2287.3885350318474,1320.352866242038,2068.9227241730105
NGC3972,8.72,2059.1743119266052,1083.006077981651,1838.0240285668128
NGC3992,9.19,6692.491838955387,5176.493155603918,5930.464476164025
NGC3992,13.79,5054.097171863669,4414.391189267584,5090.125992983551
NGC3992,18.35,4031.8256130790187,3276.609798365122,3863.8664087435554
NGC3992,22.94,3201.438535309503,2437.720601569311,2954.285924210579
NGC3992,27.52,2532.5581395348836,1655.6918095930232,2116.647757594693
NGC3992,32.11,1823.8554967299906,1167.7669915914043,1583.8142124411672
NGC3992,36.7,1622.234332425068,877.3893760217982,1256.4995974082017
NGC3992,41.44,1401.568532818533,676.0272007722004,1023.2986368937587
NGC3992,46.02,1220.5345501955671,540.3624728378963,861.5686345108896
NGC4010,0.87,1775.2758620689654,1232.8304597701149,1446.4054350671736
NGC4010,1.74,1713.3103448275865,2350.924712643678,2636.8003146593273
NGC4010,2.61,1643.7739463601533,2715.488122605365,3086.031323566509
NGC4010,3.5,2011.2028571428575,2582.9273714285705,3046.783619138753
NGC4010,4.37,2034.8947368421052,2266.563135011441,2819.1663050939023
NGC4010,5.24,2064.12213740458,1933.0526145038161,2562.7108927670088
NGC4010,6.11,2164.4844517184943,1699.6373977086744,2388.31499347637
NGC4010,6.98,2310.7449856733524,1531.9200286532948,2259.6331379607436
NGC4010,7.85,2119.872611464968,1395.935605095542,2144.505463026514
NGC4010,8.72,1849.655963302752,1224.2733256880733,1979.2912762732349
NGC4010,9.6,1601.6666666666667,1040.2297604166667,1791.3048072614706
NGC4010,10.47,1421.5854823304678,886.0899044890162,1626.480752637185
NGC4013,5.49,7140.983606557376,8486.925500910747,9135.560429715622
NGC4013,6.17,6162.8849270664505,8041.632025931927,8733.639810358753
NGC4013,6.92,5438.728323699422,7389.939624277457,8115.5801546519615
NGC4013,7.69,4944.7334200260075,6709.174382314691,7455.113735918517
NGC4013,8.36,4548.444976076556,6093.328193779906,6847.155497427437
NGC4013,9.12,4169.4078947368425,5393.670559210526,6147.9637669895665
NGC4013,9.88,3731.1740890688257,4634.501133603239,5382.72697948229
NGC4013,10.56,3346.969696969697,3934.0268371212114,4673.042140683688
NGC4013,11.31,3058.885941644562,3323.295172413793,4049.4788666882505
NGC4013,12.08,2863.907284768212,2835.883617549669,3547.148541154907
NGC4013,12.77,2709.162098668755,2491.5598277212207,3188.6694517935744
NGC4013,13.47,2540.8314773570896,2213.117364513734,2895.567754994332
NGC4013,14.17,2286.5208186309105,1980.5642413549747,2648.3545711798297
NGC4013,14.98,1773.6315086782377,1755.3053738317763,2406.3869898291855
NGC4013,15.68,1673.7244897959183,1587.433424744898,2224.4331654973435
NGC4013,16.37,1643.0054978619426,1441.9956383628587,2065.511896613305
NGC4013,17.19,1603.025014543339,1294.4299999999998,1902.4834241332924
NGC4013,17.88,1541.1633109619688,1186.5809563758387,1782.1113783351416
NGC4013,18.58,1483.1001076426267,1091.1915285252962,1674.4743006857084
NGC4013,19.39,1421.1449200618874,996.222315626612,1565.8961788600282
NGC4013,20.09,1404.878048780488,923.7322100547538,1482.116828670388
NGC4013,20.79,1422.991822991823,858.4657335257335,1405.9810034077784
NGC4013,21.48,1393.342644320298,801.6045530726254,1338.7992747232468
NGC4013,22.3,1311.2556053811659,742.6910358744394,1268.1043954718268
NGC4013,22.99,1257.0682905611136,698.7454023488472,1214.6318372315977
NGC4013,23.69,1248.7969607429295,659.0968383284087,1165.6608349147336
NGC4013,24.39,1227.1012710127102,625.3490159901598,1122.9186488231574
NGC4013,25.2,1229.2063492063492,588.6560555555556,1076.2060968087092
NGC4013,25.9,1223.3204633204634,556.8786795366796,1036.0878694863702
NGC4013,26.59,1218.503196690485,527.6960135389244,998.9572849534982
NGC4013,27.41,1182.0503465888362,495.6206676395477,957.7720058438614
NGC4013,28.1,1153.0249110320285,470.40740925266897,925.1611319297022
NGC4013,28.8,1125.0,447.1279201388888,894.6146615999346
NGC4013,29.61,1070.0439040864574,422.41090847686604,861.773072988992
NGC4013,30.31,998.8782580006599,403.33858792477724,835.9133409324446
NGC4013,31.01,931.9574330861012,383.1152595936794,809.1090275410177
NGC4051,1.74,8414.367816091954,16414.367816091955,16700.243418107606
NGC4051,3.5,3844.5714285714284,5499.653600000001,5963.509847710183
NGC4051,5.24,3740.4580152671756,4373.411927480917,5003.07020574411
