gal_id,_norm,join_method,match_name,M_bary_Msun
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0289_rotmod,ngc0289rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0300_rotmod,ngc0300rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0801_rotmod,ngc0801rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC0891_rotmod,ngc0891rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1003_rotmod,ngc1003rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1090_rotmod,ngc1090rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC1705_rotmod,ngc1705rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2366_rotmod,ngc2366rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2403_rotmod,ngc2403rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2683_rotmod,ngc2683rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2841_rotmod,ngc2841rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2903_rotmod,ngc2903rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2915_rotmod,ngc2915rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2955_rotmod,ngc2955rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2976_rotmod,ngc2976rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC2998_rotmod,ngc2998rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3109_rotmod,ngc3109rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3198_rotmod,ngc3198rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
NGC3521_rotmod,ngc3521rotmod,missing,,
