name,hubble_type,type_group,B_T,R_d_kpc,Sigma0,shear,bar_class,g_bar,v2p3_ape,per_galaxy_ape,delta_ape,v2p3_params,per_galaxy_params
NGC5055,Sbc,intermediate,0.3,3.2,1674.17,1.0822644810231834,SB,0.45,42.9817008972168,21.403766632080078,21.57793426513672,"{'eta': 0.23123095213721764, 'ring_amp': 0.45065834999999993, 'M_max': 1.3807254172175787, 'lambda_ring': 8.9089752370521, 'kappa': 0.6429999999999999, 'R_ring': 21.599999999999998, 'sigma_ring': 0.6233309585423219, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 4.800000000000001, 'w_bar': 0.6400000000000001, 'gamma_bar_taper': 2.5, 'R_shear': 6.4, 'w_shear': 1.2800000000000002, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.013602765517067622, 'ring_amp': 2.3833442560718797e-07, 'M_max': 1.3496270164598136, 'bulge_gate_power': 18.339384062061164, 'lambda_hat': 29.340907206247202}"
NGC5371,Sbc,intermediate,0.3,7.44,697.91,0.9613698014112098,SB,0.45,56.838623046875,22.52911376953125,34.30950927734375,"{'eta': 0.21744934655181142, 'ring_amp': 0.45065834999999993, 'M_max': 1.3508774359204352, 'lambda_ring': 8.693361367783265, 'kappa': 0.6429999999999999, 'R_ring': 21.599999999999998, 'sigma_ring': 0.5954267516156132, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 11.16, 'w_bar': 1.4880000000000002, 'gamma_bar_taper': 2.5, 'R_shear': 14.88, 'w_shear': 2.9760000000000004, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000001063955702, 'ring_amp': 9.629092397698478e-08, 'M_max': 0.5000000447727986, 'bulge_gate_power': 33.73979280917106, 'lambda_hat': 23.031679428517748}"
NGC5585,Sd,late,0.06,1.53,148.525,0.8758783630321306,S,0.7316,13.690897941589355,9.329136848449707,4.361761093139648,"{'eta': 0.5519142386537327, 'ring_amp': 1.7729373199276797, 'M_max': 1.6177056547554713, 'lambda_ring': 9.771206114421421, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.5725920727107756, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.8642154413086791, 'ring_amp': 2.8994469437112515e-07, 'M_max': 2.3456018274463157, 'bulge_gate_power': 48.740768564685915, 'lambda_hat': 5.697256852862467}"
NGC5907,Sc,intermediate,0.15,5.34,4323.145,0.9340286367547006,S,0.7316,29.787399291992188,3.5110979080200195,26.276301383972168,"{'eta': 0.5095173682351675, 'ring_amp': 1.2750884016749997, 'M_max': 1.5126440619128856, 'lambda_ring': 9.402673859031218, 'kappa': 0.80575, 'R_ring': 25.8, 'sigma_ring': 0.5884170912635034, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.01599120504095921, 'ring_amp': 7.914212145915375e-06, 'M_max': 2.1335127761431214, 'bulge_gate_power': 26.356354292325694, 'lambda_hat': 5.581677163013476}"
NGC5985,Sb,early,0.4,7.01,730.805,1.0373935303358786,SB,0.45,14.22435188293457,5.032999038696289,9.191352844238281,"{'eta': 0.12192155315241418, 'ring_amp': 0.3198816, 'M_max': 1.2917325092690501, 'lambda_ring': 8.447405879941556, 'kappa': 0.552, 'R_ring': 18.8, 'sigma_ring': 0.6135399521593099, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 10.515, 'w_bar': 1.4020000000000001, 'gamma_bar_taper': 2.5, 'R_shear': 14.02, 'w_shear': 2.8040000000000003, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.7747863691965635, 'ring_amp': 11.75827668842598, 'M_max': 0.9057463154716784, 'bulge_gate_power': 29.777973532840758, 'lambda_hat': 19.101379136352158}"
NGC6015,Scd,late,0.08,2.3,963.385,1.0486584402856207,S,0.7316,15.465460777282715,5.065220832824707,10.400239944458008,"{'eta': 0.6485586744662863, 'ring_amp': 1.64910942547968, 'M_max': 1.7152512344077513, 'lambda_ring': 10.533215780051858, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.616058604008318, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 4.6, 'w_shear': 0.9199999999999999, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.10709286883510113, 'ring_amp': 4.594995745710404e-06, 'M_max': 2.0283225299360126, 'bulge_gate_power': 59.045065207148646, 'lambda_hat': 5.273927502678154}"
NGC6195,Sb,early,0.4,3.94,87.055,1.018158575500736,SB,0.45,44.80764389038086,21.611635208129883,23.196008682250977,"{'eta': 0.08721611459175124, 'ring_amp': 0.3198816, 'M_max': 1.2891776426372674, 'lambda_ring': 8.428845402967589, 'kappa': 0.552, 'R_ring': 18.8, 'sigma_ring': 0.6091428774368108, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 5.91, 'w_bar': 0.788, 'gamma_bar_taper': 2.5, 'R_shear': 7.88, 'w_shear': 1.576, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000001247839854, 'ring_amp': 0.032363702799364985, 'M_max': 4.794316137962851, 'bulge_gate_power': 35.889485394836825, 'lambda_hat': 14.164808162452784}"
NGC6503,Scd,late,0.08,2.16,199.435,1.4576708886164902,S,0.7316,13.026556968688965,5.484678268432617,7.541878700256348,"{'eta': 0.5352940837472979, 'ring_amp': 1.64910942547968, 'M_max': 1.961610471266895, 'lambda_ring': 12.552426922388035, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.6842594442700012, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 4.32, 'w_shear': 0.8640000000000001, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.1234049596311546, 'ring_amp': 0.18055890096789368, 'M_max': 3.4235337653784135, 'bulge_gate_power': 43.67418416140009, 'lambda_hat': 46.8690030197682}"
NGC6674,Sb,early,0.4,6.04,685.175,0.9775151743776291,SB,0.45,12.916573524475098,4.971883296966553,7.944690227508545,"{'eta': 0.1212075416359187, 'ring_amp': 0.3198816, 'M_max': 1.2836678036426086, 'lambda_ring': 8.389721468208053, 'kappa': 0.552, 'R_ring': 18.8, 'sigma_ring': 0.599440428282896, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 9.06, 'w_bar': 1.2080000000000002, 'gamma_bar_taper': 2.5, 'R_shear': 12.08, 'w_shear': 2.4160000000000004, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.02133695044500988, 'ring_amp': 7.220603141502248e-08, 'M_max': 2.8622022525783883, 'bulge_gate_power': 34.34059695625671, 'lambda_hat': 23.84338415010342}"
NGC6789,BCD,late,0.08,0.31,159.88,0.693386589806996,unknown,0.51875,46.95731735229492,37.408931732177734,9.548385620117188,"{'eta': 0.5142017663681733, 'ring_amp': 1.16932137024, 'M_max': 1.4372908410629113, 'lambda_ring': 8.791708097426412, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5144858196838165, 'g_bar': 0.51875, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.9999999674985434, 'ring_amp': 14.999999979505427, 'M_max': 4.769299262632561, 'bulge_gate_power': 28.715207010811625, 'lambda_hat': 49.99999941444721}"
NGC6946,Scd,late,0.08,2.44,1116.35,0.8394676657681722,S,0.7316,51.61376190185547,12.640979766845703,38.972782135009766,"{'eta': 0.655421808316185, 'ring_amp': 1.64910942547968, 'M_max': 1.5541482051644364, 'lambda_ring': 9.44351463400589, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5620297603537557, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.021050604810394273, 'ring_amp': 1.3314375404832767e-10, 'M_max': 2.9695061264791507, 'bulge_gate_power': 30.612156405068028, 'lambda_hat': 10.72992896880484}"
NGC7331,Sb,early,0.4,5.02,903.235,1.34945274521573,SB,0.45,50.161949157714844,21.896190643310547,28.265758514404297,"{'eta': 0.12410069645766049, 'ring_amp': 0.3198816, 'M_max': 1.3277253166411147, 'lambda_ring': 8.735076026847292, 'kappa': 0.552, 'R_ring': 18.8, 'sigma_ring': 0.6699727562466004, 'g_bar': 0.45, 'bulge_gate_power': 2.0, 'R_bar': 7.529999999999999, 'w_bar': 1.004, 'gamma_bar_taper': 2.5, 'R_shear': 10.04, 'w_shear': 2.008, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000010949856291, 'ring_amp': 6.033493111693747e-08, 'M_max': 1.0278696771199816, 'bulge_gate_power': 32.494360943881375, 'lambda_hat': 12.38977953217772}"
NGC7793,Sd,late,0.06,1.21,534.32,0.9285906675263038,S,0.7316,16.283205032348633,13.822990417480469,2.460214614868164,"{'eta': 0.6692731623457954, 'ring_amp': 1.7729373199276797, 'M_max': 1.6629979243648487, 'lambda_ring': 10.066960308027662, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.5869905302147103, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.4345695360488923, 'ring_amp': 0.00147412791841229, 'M_max': 0.586771743086517, 'bulge_gate_power': 28.485926649776946, 'lambda_hat': 14.256754678363546}"
NGC7814,Sab,early,0.5,2.54,1317.65,1.3419287013320815,SAB,0.4852,11.271227836608887,6.113504886627197,5.1577229499816895,"{'eta': 0.06620122941551787, 'ring_amp': 0.25927875000000006, 'M_max': 1.2612372439776487, 'lambda_ring': 8.351400782694075, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.6688939744625482, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 5.08, 'w_bar': 0.762, 'gamma_bar_taper': 1.5, 'R_shear': 5.08, 'w_shear': 1.016, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.10583797956639607, 'ring_amp': 9.928959834996647, 'M_max': 1.597518481035988, 'bulge_gate_power': 5.21415245691028, 'lambda_hat': 15.66023996440374}"
PGC51017,BCD,late,0.08,0.53,46.97,0.6539479457512405,unknown,0.51875,24.83488655090332,20.448741912841797,4.386144638061523,"{'eta': 0.39364539155148315, 'ring_amp': 1.16932137024, 'M_max': 1.4068904388383463, 'lambda_ring': 8.644546500115164, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5002757226622532, 'g_bar': 0.51875, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000055701968361, 'ring_amp': 1.1304545784183784e-06, 'M_max': 1.3172843681936797, 'bulge_gate_power': 32.925661618404995, 'lambda_hat': 6.124111994446691}"
UGC00128,Sdm,late,0.08,5.95,44.445,0.7471329539584199,S,0.7316,27.6568546295166,7.236753940582275,20.420100688934326,"{'eta': 0.38859397297491954, 'ring_amp': 1.64910942547968, 'M_max': 1.4798666872896964, 'lambda_ring': 9.014075835787658, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5329344377311043, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.8050117764872905, 'ring_amp': 0.21545726686329428, 'M_max': 3.1911365962998026, 'bulge_gate_power': 15.199707433951124, 'lambda_hat': 11.963216023955393}"
UGC00191,Sm,late,0.03,1.58,103.705,0.7824603813935006,S,0.7316,23.94434356689453,5.022462844848633,18.9218807220459,"{'eta': 0.5807004380599934, 'ring_amp': 1.9740909780634799, 'M_max': 1.5809173714506095, 'lambda_ring': 9.448511600635419, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5444587983566539, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.28730568835019143, 'ring_amp': 4.405995103068821, 'M_max': 1.6616180104413751, 'bulge_gate_power': 58.14205878736691, 'lambda_hat': 36.0807473229175}"
UGC00634,Sm,late,0.03,2.45,63.065,0.922460383753429,S,0.7316,20.33159637451172,0.9346933960914612,19.396902978420258,"{'eta': 0.5196143372907414, 'ring_amp': 1.9740909780634799, 'M_max': 1.719079634199891, 'lambda_ring': 10.30423513442567, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5853693185769457, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.22759376261831638, 'ring_amp': 2.7975740682968726, 'M_max': 4.4629943819955775, 'bulge_gate_power': 5.657761780333264, 'lambda_hat': 10.853588202914668}"
UGC00731,Im,late,0.0,2.3,41.285,0.2576727279789589,S,0.7316,46.448978424072266,20.20046615600586,26.248512268066406,"{'eta': 0.5310693885897126, 'ring_amp': 2.1948, 'M_max': 1.2159019654218692, 'lambda_ring': 8.011625067551158, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.3469958116069181, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.6330298709178184, 'ring_amp': 14.97930415176282, 'M_max': 3.5720526455637587, 'bulge_gate_power': 24.190861249314782, 'lambda_hat': 18.87341560548997}"
UGC00891,Sm,late,0.03,1.43,56.99,0.7589593964694088,S,0.7316,31.437917709350586,2.6980786323547363,28.73983907699585,"{'eta': 0.50755767228291, 'ring_amp': 1.9740909780634799, 'M_max': 1.557563046187126, 'lambda_ring': 9.31736084859842, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5368462961350432, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.6080966426605847, 'ring_amp': 0.8178921658663845, 'M_max': 4.683688427134381, 'bulge_gate_power': 37.299802610120324, 'lambda_hat': 16.337466601520013}"
UGC01230,Sm,late,0.03,4.34,34.66,0.8829150450108829,S,0.7316,18.541337966918945,6.647810459136963,11.893527507781982,"{'eta': 0.45203622615776856, 'ring_amp': 1.9740909780634799, 'M_max': 1.680552087692349, 'lambda_ring': 10.052515814317509, 'kappa': 0.9586299999999999, 'R_ring': 29.16, 'sigma_ring': 0.5745746997786404, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.020220617656548895, 'ring_amp': 8.595146032962564, 'M_max': 2.4290962477720663, 'bulge_gate_power': 8.735735824503251, 'lambda_hat': 33.933476211975886}"
UGC01281,Sdm,late,0.08,1.63,67.89,0.932267381367586,S,0.7316,50.315189361572266,17.848468780517578,32.46672058105469,"{'eta': 0.4288116788939295, 'ring_amp': 1.64910942547968, 'M_max': 1.6276975868228905, 'lambda_ring': 9.915794063322581, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5879562419322766, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.3717177017617251, 'ring_amp': 6.069188579886454, 'M_max': 3.313299283462657, 'bulge_gate_power': 45.8037138675282, 'lambda_hat': 45.056010157773464}"
UGC02023,Im,late,0.0,1.55,60.785,0.8156215940762843,S,0.7316,13.55468463897705,11.747503280639648,1.8071813583374023,"{'eta': 0.5812110379397903, 'ring_amp': 2.1948, 'M_max': 1.667570991824243, 'lambda_ring': 9.853491580003412, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.554834094130171, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.2391769778637427, 'ring_amp': 1.0492365262205836e-08, 'M_max': 1.7633332409565416, 'bulge_gate_power': 28.376373658752335, 'lambda_hat': 9.007213954656716}"
UGC02259,Sdm,late,0.08,1.62,86.26,0.8168329307583737,S,0.7316,38.3541259765625,5.0568976402282715,33.29722833633423,"{'eta': 0.4526334762790911, 'ring_amp': 1.64910942547968, 'M_max': 1.535940243483425, 'lambda_ring': 9.333634040933369, 'kappa': 0.8924799999999999, 'R_ring': 27.76, 'sigma_ring': 0.5552049615376764, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 1.1272756371639874, 'ring_amp': 10.314714577251907, 'M_max': 2.6186705374775534, 'bulge_gate_power': 32.62845156090741, 'lambda_hat': 20.60885273802716}"
UGC02455,Im,late,0.0,0.99,397.925,0.8592245785373752,S,0.7316,124.12753295898438,108.11811065673828,16.009422302246094,"{'eta': 0.8258206523466636, 'ring_amp': 2.1948, 'M_max': 1.7164551757472215, 'lambda_ring': 10.151633162097125, 'kappa': 1.0, 'R_ring': 30.0, 'sigma_ring': 0.5678243557267475, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000000130327374, 'ring_amp': 1.9360706224021596e-05, 'M_max': 4.932058042989634, 'bulge_gate_power': 21.664525827526067, 'lambda_hat': 5.093306705052831}"
UGC02487,S0,early,0.7,7.89,575.175,1.117188312142596,S,0.7316,10.039650917053223,3.8103158473968506,6.229335069656372,"{'eta': 0.015523091985547651, 'ring_amp': 0.28627727480000004, 'M_max': 1.206371014593829, 'lambda_ring': 8.032755909944399, 'kappa': 0.363, 'R_ring': 10.400000000000002, 'sigma_ring': 0.6305183243331229, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 15.78, 'w_shear': 3.156, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.017887144739833116, 'ring_amp': 0.10502981270279914, 'M_max': 3.58457585736881, 'bulge_gate_power': 0.500463496346837, 'lambda_hat': 27.80502882493762}"
UGC02885,Sc,intermediate,0.15,1.4,235.395,1.0104792767762747,S,0.7316,23.957401275634766,3.6207661628723145,20.33663511276245,"{'eta': 0.4031906855201486, 'ring_amp': 1.2750884016749997, 'M_max': 1.5550445387654959, 'lambda_ring': 9.697483970089724, 'kappa': 0.80575, 'R_ring': 25.8, 'sigma_ring': 0.6073529024983637, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 2.8, 'w_shear': 0.5599999999999999, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.010000000020863991, 'ring_amp': 14.99999929063544, 'M_max': 2.2675968871788657, 'bulge_gate_power': 52.53113004602132, 'lambda_hat': 49.999983705368685}"
UGC02916,Sab,early,0.5,6.15,260.495,1.2158252941160592,SAB,0.4852,19.08303451538086,12.976123809814453,6.106910705566406,"{'eta': 0.05590782420331242, 'ring_amp': 0.25927875000000006, 'M_max': 1.2547886400263648, 'lambda_ring': 8.29738225478394, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.6489305566898975, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 12.3, 'w_bar': 1.845, 'gamma_bar_taper': 1.5, 'R_shear': 12.3, 'w_shear': 2.4600000000000004, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.02041677739210631, 'ring_amp': 11.294320494892373, 'M_max': 0.5098547435351375, 'bulge_gate_power': 31.70108475464744, 'lambda_hat': 20.08492927244171}"
UGC02953,Sab,early,0.5,3.55,2107.655,1.1518283099836673,SAB,0.4852,17.743789672851562,12.256460189819336,5.487329483032227,"{'eta': 0.06783583852399813, 'ring_amp': 0.25927875000000006, 'M_max': 1.2511945283967576, 'lambda_ring': 8.268605307166096, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.6372915929273382, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 7.1, 'w_bar': 1.065, 'gamma_bar_taper': 1.5, 'R_shear': 7.1, 'w_shear': 1.42, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.023279403401194054, 'ring_amp': 5.5568524100396454e-06, 'M_max': 2.6965702579346296, 'bulge_gate_power': 45.219134639365365, 'lambda_hat': 13.580997205046865}"
UGC03205,Sab,early,0.5,3.19,1957.945,0.8833881094078544,SAB,0.4852,10.226862907409668,5.485504150390625,4.741358757019043,"{'eta': 0.06761137828740817, 'ring_amp': 0.25927875000000006, 'M_max': 1.2339588484006367, 'lambda_ring': 8.145113795255686, 'kappa': 0.475, 'R_ring': 16.0, 'sigma_ring': 0.5747073125291182, 'g_bar': 0.4852, 'bulge_gate_power': 2.0, 'R_bar': 6.38, 'w_bar': 0.957, 'gamma_bar_taper': 1.5, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.033592373485993046, 'ring_amp': 14.963537668762404, 'M_max': 4.550927194782492, 'bulge_gate_power': 57.00814853344115, 'lambda_hat': 49.99259867249634}"
UGC03546,Sa,early,0.6,3.79,461.105,1.2502723535378235,SA,1.0,24.3615665435791,24.342832565307617,0.018733978271484375,"{'eta': 0.029716697127180176, 'ring_amp': 0.437328, 'M_max': 1.2231969370412141, 'lambda_ring': 8.128010401882571, 'kappa': 0.41200000000000003, 'R_ring': 13.200000000000001, 'sigma_ring': 0.654755462171642, 'g_bar': 1.0, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 7.58, 'w_shear': 1.516, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.028927260879246942, 'ring_amp': 0.21934834582405505, 'M_max': 1.3606107343819729, 'bulge_gate_power': 49.362544410982295, 'lambda_hat': 19.682083022720082}"
UGC03580,Sa,early,0.6,2.43,151.285,1.2689354125275953,SA,1.0,39.204444885253906,31.646156311035156,7.55828857421875,"{'eta': 0.025003592779842907, 'ring_amp': 0.437328, 'M_max': 1.2235955131384044, 'lambda_ring': 8.131323798215304, 'kappa': 0.41200000000000003, 'R_ring': 13.200000000000001, 'sigma_ring': 0.6577902341629112, 'g_bar': 1.0, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': 4.86, 'w_shear': 0.9720000000000001, 'gamma_shear_taper': 2.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.09117547679069307, 'ring_amp': 11.907026947695538, 'M_max': 3.57886316701464, 'bulge_gate_power': 14.347544494436688, 'lambda_hat': 15.853435883807851}"
UGC04278,Sd,late,0.06,2.21,188.71,0.6429914795259386,S,0.7316,27.574729919433594,7.70396614074707,19.870763778686523,"{'eta': 0.577060494079982, 'ring_amp': 1.7729373199276797, 'M_max': 1.4164645563137261, 'lambda_ring': 8.660760029942628, 'kappa': 0.91852, 'R_ring': 28.32, 'sigma_ring': 0.4962327284414564, 'g_bar': 0.7316, 'bulge_gate_power': 2.0, 'R_bar': None, 'w_bar': None, 'gamma_bar_taper': 0.0, 'R_shear': None, 'w_shear': None, 'gamma_shear_taper': 0.0, 'R0': 5.0, 'R1': 70.0, 'p': 2.0, 'q': 3.5}","{'eta': 0.4611524653841675, 'ring_amp': 1.6262127932334784, 'M_max': 2.394914824347743, 'bulge_gate_power': 36.13250635883452, 'lambda_hat': 40.75018480125996}"
