Galaxy,Galaxy_Type,Galaxy_Class,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun,Model
UGC00128,Sdm,spiral,38.82,21.5,True,126.0,57.493729223281385,57.493729223281385,54.370056171998904,1.9441292381047492,80.16467664682636,36.37724075648701,5000000000.0,shell
UGC00128,Sdm,spiral,41.31,21.5,True,130.0,56.034765101675944,56.034765101675944,56.89633453717235,1.9673900902561865,78.59642555934678,39.54121110819479,5000000000.0,shell
UGC00128,Sdm,spiral,43.8,21.5,True,132.0,54.09100202436631,54.09100202436631,59.021968163358856,1.989289090095384,76.29111762749883,42.20369876704634,5000000000.0,shell
UGC00128,Sdm,spiral,46.28,21.5,True,134.0,52.27443447805055,52.27443447805055,60.98922800145481,2.0098960836326536,74.10988598979202,44.69411493299103,5000000000.0,shell
UGC00128,Sdm,spiral,48.77,21.5,True,129.0,50.31016795837597,50.31016795837597,60.99986979970855,2.0295038522144817,71.6721953332682,44.440158656381236,5000000000.0,shell
UGC00128,Sdm,spiral,51.26,21.5,True,132.0,48.65757906020397,48.65757906020397,63.138197681663655,2.048135032729814,69.63535436895398,47.245943659883345,5000000000.0,shell
UGC00128,Sdm,spiral,53.75,21.5,True,125.0,47.28518161115594,47.28518161115594,62.171854711075255,2.0658823075073594,67.96383072724004,45.628935418207966,5000000000.0,shell
UGC00191,Sm,dwarf irregular,0.62,7.984000000000001,False,29.9,21.87501085714016,21.87501085714016,26.839428571437587,1.0,21.87501085714016,26.839428571437587,2500000000.0,shell
UGC00191,Sm,dwarf irregular,0.87,7.984000000000001,False,34.4,28.50307001008839,28.50307001008839,17.142238342766305,1.0,28.50307001008839,17.142238342766305,2500000000.0,shell
UGC00191,Sm,dwarf irregular,1.12,7.984000000000001,False,46.3,32.17615576789745,32.17615576789745,30.505063136290605,1.0,32.17615576789745,30.505063136290605,2500000000.0,shell
UGC00191,Sm,dwarf irregular,1.37,7.984000000000001,False,49.8,34.693428772607646,34.693428772607646,30.334480376289864,1.0,34.693428772607646,30.334480376289864,2500000000.0,shell
UGC00191,Sm,dwarf irregular,1.62,7.984000000000001,False,57.6,36.196796819608224,36.196796819608224,37.15833885484684,1.0,36.196796819608224,37.15833885484684,2500000000.0,shell
UGC00191,Sm,dwarf irregular,2.3,7.984000000000001,False,71.3,40.93574477153188,40.93574477153188,42.58661322365795,1.0,40.93574477153188,42.58661322365795,2500000000.0,shell
UGC00191,Sm,dwarf irregular,4.97,7.984000000000001,False,76.65,47.96469534980911,47.96469534980911,37.42375035902269,1.0929764186331712,50.144936578128174,34.57933910224635,2500000000.0,shell
UGC00191,Sm,dwarf irregular,7.45,7.984000000000001,False,81.0,49.6538749746684,49.6538749746684,38.69891978436,1.6310512884809993,63.41426384043507,21.710785382178926,2500000000.0,shell
UGC00191,Sm,dwarf irregular,9.98,7.984000000000001,True,83.85,46.44568871273199,46.44568871273199,44.608600223336914,2.0751670127572672,66.90705814974982,20.206251461240527,2500000000.0,shell
UGC00634,Sm,dwarf irregular,4.51,7.204000000000001,False,69.75,47.714166659389534,47.714166659389534,31.592592603025757,1.0893437634958165,49.8000545944431,28.602072266031403,4000000000.0,shell
UGC00634,Sm,dwarf irregular,9.01,7.204000000000001,True,97.7,52.33844953760094,52.33844953760094,46.42942729007069,1.8892045591080822,71.93832897131685,26.36813820745461,4000000000.0,shell
UGC00634,Sm,dwarf irregular,13.51,7.204000000000001,True,108.0,51.56691284147229,51.56691284147229,52.252858480118256,2.04769042807013,73.79098071503174,31.675017856452094,4000000000.0,shell
UGC00634,Sm,dwarf irregular,18.01,7.204000000000001,True,107.5,45.99207866578766,45.99207866578766,57.21667100856962,2.1601682517282224,67.59690751840564,37.11915579683196,4000000000.0,shell
UGC00731,Im,dwarf irregular,0.91,6.4,False,29.6,7.8608142071925355,7.8608142071925355,73.44319524597117,1.0,7.8608142071925355,73.44319524597117,1500000000.0,shell
UGC00731,Im,dwarf irregular,1.81,6.4,False,44.6,12.710342245588826,12.710342245588826,71.50147478567527,1.0,12.710342245588826,71.50147478567527,1500000000.0,shell
UGC00731,Im,dwarf irregular,2.73,6.4,False,50.4,14.559330341743058,14.559330341743058,71.11243979812886,1.0,14.559330341743058,71.11243979812886,1500000000.0,shell
UGC00731,Im,dwarf irregular,3.64,6.4,False,56.8,19.560051124677564,19.560051124677564,65.563290273455,1.0335608686072413,19.88556865320448,64.9901960330907,1500000000.0,shell
UGC00731,Im,dwarf irregular,4.55,6.4,False,60.7,21.655161047657902,21.655161047657902,64.32428163483048,1.2765852443776362,24.46731583173592,59.691407196481194,1500000000.0,shell
UGC00731,Im,dwarf irregular,5.45,6.4,False,64.7,23.56630221311778,23.56630221311778,63.57603985607762,1.5830057157946884,29.650545259477532,54.17226389570706,1500000000.0,shell
UGC00731,Im,dwarf irregular,6.36,6.4,False,68.0,27.495550549134308,27.495550549134308,59.56536683950837,1.7304395960000711,36.169344836558935,46.80978700506039,1500000000.0,shell
UGC00731,Im,dwarf irregular,7.28,6.4,True,71.5,33.43879333947324,33.43879333947324,53.232456867869594,2.2534911508611875,50.19708821694516,29.79428221406271,1500000000.0,shell
UGC00731,Im,dwarf irregular,8.19,6.4,True,73.4,36.71330685187593,36.71330685187593,49.981870774011,2.309558505556736,55.794062974956304,23.98629022485518,1500000000.0,shell
UGC00731,Im,dwarf irregular,9.09,6.4,True,74.0,37.45944473694185,37.45944473694185,49.37912873386237,2.359189074290156,57.53640326727672,22.2481036928693,1500000000.0,shell
UGC00731,Im,dwarf irregular,10.0,6.4,True,73.8,38.33339144923131,38.33339144923131,48.057735163643216,2.4046064524652,59.4427986093176,19.454202426398915,1500000000.0,shell
UGC00731,Im,dwarf irregular,10.91,6.4,True,73.9,37.98251439807533,37.98251439807533,48.60282219475598,2.446065477475917,59.4042818901285,19.615315439609613,1500000000.0,shell
UGC00891,Sm,dwarf irregular,1.48,3.2,False,24.35,20.941910132554764,20.941910132554764,13.996262289302825,1.0,20.941910132554764,13.996262289302825,2500000000.0,shell
UGC00891,Sm,dwarf irregular,2.97,3.2,False,43.55,26.903562961065212,26.903562961065212,38.22373602510858,1.6266832223210343,34.31320564560301,21.209631123758864,2500000000.0,shell
UGC00891,Sm,dwarf irregular,4.45,3.2,True,54.15,29.751100819969672,29.751100819969672,45.05798555868943,2.1209869444080423,43.32833867262859,19.984600789236215,2500000000.0,shell
UGC00891,Sm,dwarf irregular,5.94,3.2,True,60.15,28.408824333294753,28.408824333294753,52.77003435861221,2.2451128233205773,42.56693169393086,29.232033759050935,2500000000.0,shell
UGC00891,Sm,dwarf irregular,7.39,3.2,True,63.75,26.741004094835333,26.741004094835333,58.05332691006222,2.338987227852575,40.89701734327597,35.84781593211613,2500000000.0,shell
UGC01230,Sm,dwarf irregular,0.78,14.616,False,19.8,21.27854318321628,21.27854318321628,7.467389814223624,1.0,21.27854318321628,7.467389814223624,5000000000.0,shell
UGC01230,Sm,dwarf irregular,2.35,14.616,False,55.4,41.58850321903879,41.58850321903879,24.930499604623115,1.0,41.58850321903879,24.930499604623115,5000000000.0,shell
UGC01230,Sm,dwarf irregular,3.91,14.616,False,88.5,47.59366029210193,47.59366029210193,46.22185277728595,1.0,47.59366029210193,46.22185277728595,5000000000.0,shell
UGC01230,Sm,dwarf irregular,5.48,14.616,False,105.0,53.7404670616101,53.7404670616101,48.81860279846657,1.0,53.7404670616101,48.81860279846657,5000000000.0,shell
UGC01230,Sm,dwarf irregular,7.03,14.616,False,106.0,56.808289888008424,56.808289888008424,46.40727369055809,1.0,56.808289888008424,46.40727369055809,5000000000.0,shell
UGC01230,Sm,dwarf irregular,8.6,14.616,False,103.0,58.26804355733939,58.26804355733939,43.429083924913215,1.043166872584583,59.512381490257546,42.220988844410144,5000000000.0,shell
UGC01230,Sm,dwarf irregular,13.27,14.616,False,109.0,60.23183377583651,60.23183377583651,44.74143690290228,1.527601741973636,74.44424985544897,31.702523068395436,5000000000.0,shell
UGC01230,Sm,dwarf irregular,14.85,14.616,True,113.0,61.02819430394447,61.02819430394447,45.99274840358897,1.7289902539177,80.24662812727003,28.985284843123868,5000000000.0,shell
UGC01230,Sm,dwarf irregular,25.8,14.616,True,105.0,60.28010119434108,60.28010119434108,42.59037981491326,1.9356639921452385,83.86658484173914,20.127062055486533,5000000000.0,shell
UGC01230,Sm,dwarf irregular,32.01,14.616,True,103.0,55.22953648185,55.22953648185,46.37909079432039,2.0163594498216937,78.42515322013836,23.859074543554996,5000000000.0,shell
UGC01230,Sm,dwarf irregular,36.54,14.616,True,103.0,50.42213898675858,50.42213898675858,51.04646700314701,2.0658823075073594,72.47263523659451,29.63821821689853,5000000000.0,shell
UGC01281,Sdm,spiral,0.08,3.2,False,1.41,1.5,1.5,6.3829787234042605,1.0,1.5,6.3829787234042605,500000000.0,shell
UGC01281,Sdm,spiral,0.23,3.2,False,4.46,3.55,3.55,20.40358744394619,1.0,3.55,20.40358744394619,500000000.0,shell
UGC01281,Sdm,spiral,0.38,3.2,False,7.71,5.31,5.31,31.128404669260703,1.0,5.31,31.128404669260703,500000000.0,shell
UGC01281,Sdm,spiral,0.54,3.2,False,11.0,8.22,8.22,25.272727272727266,1.0,8.22,25.272727272727266,500000000.0,shell
UGC01281,Sdm,spiral,0.69,3.2,False,14.2,10.22,10.22,28.0281690140845,1.0,10.22,28.0281690140845,500000000.0,shell
UGC01281,Sdm,spiral,0.84,3.2,False,17.2,12.07,12.07,29.82558139534883,1.0,12.07,29.82558139534883,500000000.0,shell
UGC01281,Sdm,spiral,1.0,3.2,False,20.2,13.91,13.91,31.138613861386133,1.0,13.91,31.138613861386133,500000000.0,shell
UGC01281,Sdm,spiral,1.15,3.2,False,23.2,15.41,15.41,33.57758620689655,1.0,15.41,33.57758620689655,500000000.0,shell
UGC01281,Sdm,spiral,1.3,3.2,False,26.4,16.74,16.74,36.59090909090909,1.0,16.74,36.59090909090909,500000000.0,shell
UGC01281,Sdm,spiral,1.46,3.2,False,29.3,18.011343647823725,18.011343647823725,38.527837379441216,1.0,18.011343647823725,38.527837379441216,500000000.0,shell
UGC01281,Sdm,spiral,1.61,3.2,False,31.6,19.54800501329995,19.54800501329995,38.139224641455854,1.0000877327695363,19.548862494802417,38.13651109239742,500000000.0,shell
UGC01281,Sdm,spiral,1.76,3.2,False,34.6,20.62334841872192,20.62334841872192,40.394946766699654,1.0222761886011085,20.851788034274062,39.7347166639478,500000000.0,shell
UGC01281,Sdm,spiral,1.92,3.2,False,37.4,21.837456353705665,21.837456353705665,41.61107926816667,1.0869242058568247,22.76678363770057,39.12624695801986,500000000.0,shell
UGC01281,Sdm,spiral,2.07,3.2,False,39.9,22.656195620624395,22.656195620624395,43.21755483552783,1.1804379651454302,24.61549481344297,38.30703054274944,500000000.0,shell
UGC01281,Sdm,spiral,2.22,3.2,False,42.2,23.547590110242705,23.547590110242705,44.20002343544383,1.2976089697135156,26.823681701203462,36.43677321989701,500000000.0,shell
UGC01281,Sdm,spiral,2.38,3.2,False,44.4,24.25746070799662,24.25746070799662,45.366079486494094,1.43727229695943,29.081370135792678,34.50141861307955,500000000.0,shell
UGC01281,Sdm,spiral,2.53,3.2,False,46.7,24.82544662236714,24.82544662236714,46.84058539107679,1.5,30.4048384307498,34.89327959154219,500000000.0,shell
UGC01281,Sdm,spiral,2.68,3.2,False,48.5,25.26107281965673,25.26107281965673,47.915313773903655,1.5,30.938369381724044,36.20954766654836,500000000.0,shell
UGC01281,Sdm,spiral,2.76,3.2,False,49.3,25.400472436551254,25.400472436551254,48.47774353640719,1.5,31.109098347589565,36.89838063369256,500000000.0,shell
UGC01281,Sdm,spiral,3.07,3.2,False,53.0,25.848359715850442,25.848359715850442,51.2295099700935,1.5,31.657645995872777,40.268592460617405,500000000.0,shell
UGC01281,Sdm,spiral,3.46,3.2,True,54.1,26.58210676376122,26.58210676376122,50.864867349794416,1.5,32.556298929700226,39.8219982815153,500000000.0,shell
UGC01281,Sdm,spiral,3.83,3.2,True,55.0,26.48306062372701,26.48306062372701,51.848980684132705,1.5,32.43499267766219,41.02728604061421,500000000.0,shell
UGC01281,Sdm,spiral,4.23,3.2,True,55.7,25.987221859983418,25.987221859983418,53.34430545783947,1.5,31.82771669473008,42.85867738827635,500000000.0,shell
UGC01281,Sdm,spiral,4.62,3.2,True,56.4,26.820986186193824,26.820986186193824,52.44505995355705,1.5,32.84886527720554,41.7573310687845,500000000.0,shell
UGC01281,Sdm,spiral,4.99,3.2,True,56.9,27.403366581498705,27.403366581498705,51.83942604306027,1.5,33.562132679554196,41.01558404296275,500000000.0,shell
UGC02023,Im,dwarf irregular,0.76,3.024,False,15.1,17.559581430091097,17.559581430091097,16.288618742325145,1.0,17.559581430091097,16.288618742325145,5000000000.0,shell
UGC02023,Im,dwarf irregular,1.51,3.024,False,28.0,31.989760861875787,31.989760861875787,14.24914593527067,1.0,31.989760861875787,14.24914593527067,5000000000.0,shell
UGC02023,Im,dwarf irregular,2.27,3.024,False,37.6,37.69615364994153,37.69615364994153,0.2557277923976793,1.288367952481719,42.787508229348,13.796564439755313,5000000000.0,shell
UGC02023,Im,dwarf irregular,3.03,3.024,True,47.9,39.70952530564927,39.70952530564927,17.09911209676561,1.7237891680559358,52.1358872947224,8.843188506727355,5000000000.0,shell
UGC02023,Im,dwarf irregular,3.78,3.024,True,58.8,41.41706049443876,41.41706049443876,29.562822288369457,1.8065378118893742,55.66763876203417,5.327144962526912,5000000000.0,shell
UGC02259,Sdm,spiral,1.02,6.5120000000000005,False,56.1,24.911421075482625,24.911421075482625,55.594614838711905,1.0,24.911421075482625,55.594614838711905,1500000000.0,shell
UGC02259,Sdm,spiral,2.04,6.5120000000000005,False,71.1,36.93242477823518,36.93242477823518,48.05566135269313,1.0,36.93242477823518,48.05566135269313,1500000000.0,shell
UGC02259,Sdm,spiral,3.05,6.5120000000000005,False,80.7,42.866110157092635,42.866110157092635,46.882143547592776,1.0,42.866110157092635,46.882143547592776,1500000000.0,shell
UGC02259,Sdm,spiral,4.07,6.5120000000000005,False,82.8,46.31791230182984,46.31791230182984,44.06049238909439,1.1070116532638727,48.733216016573294,41.14345891718201,1500000000.0,shell
UGC02259,Sdm,spiral,5.09,6.5120000000000005,False,83.7,45.007470491019596,45.007470491019596,46.22763382195986,1.4375031271795853,53.96212013664192,35.52912767426294,1500000000.0,shell
UGC02259,Sdm,spiral,6.11,6.5120000000000005,False,86.0,45.20890288427712,45.20890288427712,47.431508274096366,1.7035804457933863,59.00723858879129,31.3869318734985,1500000000.0,shell
UGC02259,Sdm,spiral,7.13,6.5120000000000005,True,88.3,44.881070620028666,44.881070620028666,49.172060452968665,2.2353222040126846,67.10166157723587,24.007178281726073,1500000000.0,shell
UGC02259,Sdm,spiral,8.14,6.5120000000000005,True,90.0,42.25848198882681,42.25848198882681,53.04613112352577,2.298385139949044,64.06565855705071,28.815934936610322,1500000000.0,shell
UGC02455,Im,dwarf irregular,0.5,3.224,False,16.9,41.20354960437268,41.20354960437268,143.80798582469043,1.0,41.20354960437268,143.80798582469043,2500000000.0,shell
UGC02455,Im,dwarf irregular,1.0,3.224,False,23.9,64.87122628716062,64.87122628716062,171.4277250508813,1.0,64.87122628716062,171.4277250508813,2500000000.0,shell
UGC02455,Im,dwarf irregular,1.51,3.224,False,28.2,78.76471608531322,78.76471608531322,179.30750384862844,1.0,78.76471608531322,179.30750384862844,2500000000.0,shell
UGC02455,Im,dwarf irregular,2.01,3.224,False,33.0,77.82892071717299,77.82892071717299,135.8452142944636,1.094356879711065,81.41801205304765,146.72124864559893,2500000000.0,shell
UGC02455,Im,dwarf irregular,2.52,3.224,False,39.1,77.56462209022874,77.56462209022874,98.37499255812976,1.3950207633781546,91.61234854047541,134.3026816891954,2500000000.0,shell
UGC02455,Im,dwarf irregular,3.02,3.224,False,43.8,77.24835079145703,77.24835079145703,76.36609769739049,1.6340248921275324,98.74578128094532,125.44698922590258,2500000000.0,shell
UGC02455,Im,dwarf irregular,3.52,3.224,True,53.1,74.64032690174929,74.64032690174929,40.56558738559188,2.017013941172519,106.00539845479194,99.63351874725412,2500000000.0,shell
UGC02455,Im,dwarf irregular,4.03,3.224,True,61.0,71.71624711318907,71.71624711318907,17.567618218342737,2.0751670127572672,103.3104094022966,69.36132688901083,2500000000.0,shell
UGC02487,S0,lenticular,9.93,64.304,False,377.0,329.74174136739197,329.74174136739197,12.53534711740266,,,,0.0,shell
UGC02487,S0,lenticular,10.05,64.304,False,377.0,330.33594112660523,330.33594112660523,12.377734449176332,,,,0.0,shell
UGC02487,S0,lenticular,10.35,64.304,False,378.0,331.98826605770273,331.98826605770273,12.172416386851129,,,,0.0,shell
UGC02487,S0,lenticular,15.07,64.304,False,367.0,322.5810896503389,322.5810896503389,12.103245326883126,,,,0.0,shell
UGC02487,S0,lenticular,20.09,64.304,False,364.0,309.82655567268597,309.82655567268597,14.882814375635721,,,,0.0,shell
UGC02487,S0,lenticular,25.12,64.304,False,375.0,296.174322992389,296.174322992389,21.020180535362925,,,,0.0,shell
UGC02487,S0,lenticular,30.14,64.304,False,383.0,283.84565119092457,283.84565119092457,25.88886391881865,,,,0.0,shell
UGC02487,S0,lenticular,35.17,64.304,False,378.0,264.0318734547024,264.0318734547024,30.150298027856508,,,,0.0,shell
UGC02487,S0,lenticular,40.19,64.304,False,364.0,246.4421209939567,246.4421209939567,32.29612060605585,,,,0.0,shell
UGC02487,S0,lenticular,45.21,64.304,False,349.0,232.41340451875834,232.41340451875834,33.4059012840234,,,,0.0,shell
UGC02487,S0,lenticular,50.24,64.304,False,338.0,219.60726285803938,219.60726285803938,35.027437024248705,,,,0.0,shell
UGC02487,S0,lenticular,55.26,64.304,False,332.0,208.7867768801463,208.7867768801463,37.11241660236557,,,,0.0,shell
UGC02487,S0,lenticular,60.28,64.304,False,330.0,200.49830049155028,200.49830049155028,39.24293924498476,,,,0.0,shell
UGC02487,S0,lenticular,65.31,64.304,True,329.0,191.80659373441782,191.80659373441782,41.700123484979386,,,,0.0,shell
UGC02487,S0,lenticular,70.33,64.304,True,330.0,184.4081218384917,184.4081218384917,44.11875095803282,,,,0.0,shell
UGC02487,S0,lenticular,75.35,64.304,True,332.0,177.4456051864909,177.4456051864909,46.55252855828587,,,,0.0,shell
UGC02487,S0,lenticular,80.38,64.304,True,333.0,171.0187501416146,171.0187501416146,48.64301797549112,,,,0.0,shell
UGC02885,Sc,spiral,1.7,59.256,False,305.0,281.41080594035475,281.41080594035475,7.734161986768935,,,,0.0,shell
UGC02885,Sc,spiral,3.41,59.256,False,257.0,281.4783011175106,281.4783011175106,9.524630785023591,,,,0.0,shell
UGC02885,Sc,spiral,6.82,59.256,False,256.0,282.1156828324154,282.1156828324154,10.201438606412271,,,,0.0,shell
UGC02885,Sc,spiral,13.67,59.256,False,271.0,274.45804779601565,274.45804779601565,1.2760323970537448,,,,0.0,shell
UGC02885,Sc,spiral,19.49,59.256,False,282.0,261.95053597960055,261.95053597960055,7.109739014326048,,,,0.0,shell
UGC02885,Sc,spiral,23.36,59.256,False,287.0,258.5757819286253,258.5757819286253,9.903908735670626,,,,0.0,shell
UGC02885,Sc,spiral,27.24,59.256,False,283.0,252.17976485039398,252.17976485039398,10.890542455691174,,,,0.0,shell
UGC02885,Sc,spiral,31.22,59.256,False,280.0,242.48304414948277,242.48304414948277,13.398912803756154,,,,0.0,shell
UGC02885,Sc,spiral,35.1,59.256,False,280.0,233.71294358678554,233.71294358678554,16.53109157614802,,,,0.0,shell
UGC02885,Sc,spiral,38.97,59.256,False,281.0,227.55473187784955,227.55473187784955,19.019668370872047,,,,0.0,shell
UGC02885,Sc,spiral,42.85,59.256,False,282.0,221.10342692957067,221.10342692957067,21.594529457599055,,,,0.0,shell
UGC02885,Sc,spiral,46.73,59.256,False,287.0,210.88064823496725,210.88064823496725,26.522422217781443,,,,0.0,shell
UGC02885,Sc,spiral,50.71,59.256,False,292.0,207.7432923104859,207.7432923104859,28.855036879970573,,,,0.0,shell
UGC02885,Sc,spiral,54.58,59.256,False,298.0,206.55281237494685,206.55281237494685,30.68697571310508,,,,0.0,shell
UGC02885,Sc,spiral,58.46,59.256,False,298.0,202.7309157479441,202.7309157479441,31.969491359750304,,,,0.0,shell
UGC02885,Sc,spiral,62.34,59.256,True,298.0,196.36123395415908,196.36123395415908,34.1069684717587,,,,0.0,shell
UGC02885,Sc,spiral,66.21,59.256,True,298.0,191.1225452425747,191.1225452425747,35.864917703833996,,,,0.0,shell
UGC02885,Sc,spiral,70.19,59.256,True,298.0,188.09463283145533,188.09463283145533,36.880995694142506,,,,0.0,shell
UGC02885,Sc,spiral,74.07,59.256,True,298.0,183.50488113399055,183.50488113399055,38.42118082751995,,,,0.0,shell
UGC02916,Sab,spiral,0.37,30.400000000000002,False,183.0,124.09644676621487,124.09644676621487,32.18773400753286,,,,0.0,shell
UGC02916,Sab,spiral,0.74,30.400000000000002,False,196.0,192.58378955664983,192.58378955664983,1.7429645119133503,,,,0.0,shell
UGC02916,Sab,spiral,1.11,30.400000000000002,False,205.0,220.92324323167085,220.92324323167085,7.76743572276627,,,,0.0,shell
UGC02916,Sab,spiral,1.48,30.400000000000002,False,211.0,243.04848508065217,243.04848508065217,15.188855488460744,,,,0.0,shell
UGC02916,Sab,spiral,1.84,30.400000000000002,False,214.0,262.66355000266026,262.66355000266026,22.73997663675713,,,,0.0,shell
UGC02916,Sab,spiral,2.21,30.400000000000002,False,214.0,278.5318812990714,278.5318812990714,30.15508471919225,,,,0.0,shell
UGC02916,Sab,spiral,2.6,30.400000000000002,False,213.0,286.2232836440809,286.2232836440809,34.37712847139947,,,,0.0,shell
UGC02916,Sab,spiral,2.96,30.400000000000002,False,211.0,282.6390102232882,282.6390102232882,33.95213754658209,,,,0.0,shell
UGC02916,Sab,spiral,3.17,30.400000000000002,False,210.0,282.9787704051313,282.9787704051313,34.7517954310149,,,,0.0,shell
UGC02916,Sab,spiral,3.33,30.400000000000002,False,209.0,281.81547597674614,281.81547597674614,34.839940658730214,,,,0.0,shell
UGC02916,Sab,spiral,3.7,30.400000000000002,False,207.0,278.5925370500796,278.5925370500796,34.585766690859714,,,,0.0,shell
UGC02916,Sab,spiral,4.07,30.400000000000002,False,206.0,274.32471871852886,274.32471871852886,33.16733918375187,,,,0.0,shell
UGC02916,Sab,spiral,4.44,30.400000000000002,False,205.0,269.0980980980728,269.0980980980728,31.26736492588917,,,,0.0,shell
UGC02916,Sab,spiral,4.81,30.400000000000002,False,205.0,263.41866505621806,263.41866505621806,28.496909783521005,,,,0.0,shell
UGC02916,Sab,spiral,5.18,30.400000000000002,False,206.0,257.67736998036906,257.67736998036906,25.086101932217993,,,,0.0,shell
UGC02916,Sab,spiral,5.55,30.400000000000002,False,207.0,251.31205641592288,251.31205641592288,21.40679053909318,,,,0.0,shell
UGC02916,Sab,spiral,5.92,30.400000000000002,False,208.0,245.4593273843958,245.4593273843958,18.009292011728753,,,,0.0,shell
UGC02916,Sab,spiral,6.28,30.400000000000002,False,210.0,240.53304575463224,240.53304575463224,14.539545597443924,,,,0.0,shell
UGC02916,Sab,spiral,6.34,30.400000000000002,False,210.0,239.81681967701934,239.81681967701934,14.1984855604854,,,,0.0,shell
UGC02916,Sab,spiral,6.65,30.400000000000002,False,212.0,236.3231258256373,236.3231258256373,11.473172559262881,,,,0.0,shell
UGC02916,Sab,spiral,7.03,30.400000000000002,False,214.0,232.46577662098994,232.46577662098994,8.628867579901842,,,,0.0,shell
UGC02916,Sab,spiral,7.39,30.400000000000002,False,215.0,229.1072698541013,229.1072698541013,6.5615208623727,,,,0.0,shell
UGC02916,Sab,spiral,7.77,30.400000000000002,False,216.0,225.66625268302747,225.66625268302747,4.475116982883086,,,,0.0,shell
UGC02916,Sab,spiral,8.14,30.400000000000002,False,217.0,222.9011628502642,222.9011628502642,2.7194298849143776,,,,0.0,shell
UGC02916,Sab,spiral,8.51,30.400000000000002,False,218.0,220.13133375328465,220.13133375328465,0.9776760336168121,,,,0.0,shell
UGC02916,Sab,spiral,8.88,30.400000000000002,False,218.0,217.43712884417877,217.43712884417877,0.2581977778996456,,,,0.0,shell
UGC02916,Sab,spiral,9.25,30.400000000000002,False,218.0,215.25732275581242,215.25732275581242,1.2581088276089796,,,,0.0,shell
UGC02916,Sab,spiral,9.52,30.400000000000002,False,218.0,213.55980918702846,213.55980918702846,2.036784776592448,,,,0.0,shell
UGC02916,Sab,spiral,9.62,30.400000000000002,False,218.0,212.94787531224628,212.94787531224628,2.317488388877852,,,,0.0,shell
UGC02916,Sab,spiral,9.99,30.400000000000002,False,217.0,210.78322015758275,210.78322015758275,2.864875503418089,,,,0.0,shell
UGC02916,Sab,spiral,10.4,30.400000000000002,False,217.0,208.46221576103426,208.46221576103426,3.9344627829335215,,,,0.0,shell
UGC02916,Sab,spiral,10.71,30.400000000000002,False,216.0,206.99120778429213,206.99120778429213,4.170737136901792,,,,0.0,shell
UGC02916,Sab,spiral,11.12,30.400000000000002,False,215.0,204.97259743682812,204.97259743682812,4.6639081689171515,,,,0.0,shell
UGC02916,Sab,spiral,12.67,30.400000000000002,False,212.0,198.48069049658204,198.48069049658204,6.377032784631112,,,,0.0,shell
UGC02916,Sab,spiral,12.98,30.400000000000002,False,211.0,197.3874365302919,197.3874365302919,6.45145188137825,,,,0.0,shell
UGC02916,Sab,spiral,15.86,30.400000000000002,False,209.0,188.76020078395763,188.76020078395763,9.684114457436541,,,,0.0,shell
UGC02916,Sab,spiral,19.05,30.400000000000002,False,215.0,182.43813581595268,182.43813581595268,15.14505310885922,,,,0.0,shell
UGC02916,Sab,spiral,22.14,30.400000000000002,False,215.0,177.41935322844574,177.41935322844574,17.479370591420583,,,,0.0,shell
UGC02916,Sab,spiral,25.34,30.400000000000002,False,210.0,170.68734985346748,170.68734985346748,18.720309593586915,,,,0.0,shell
UGC02916,Sab,spiral,28.53,30.400000000000002,False,196.0,162.807801410129,162.807801410129,16.934795198913772,,,,0.0,shell
UGC02916,Sab,spiral,31.72,30.400000000000002,True,185.0,154.53049246022613,154.53049246022613,16.470004075553444,,,,0.0,shell
UGC02916,Sab,spiral,34.91,30.400000000000002,True,182.0,148.11546576910865,148.11546576910865,18.617875951039203,,,,0.0,shell
UGC02916,Sab,spiral,38.0,30.400000000000002,True,181.0,142.6622735694339,142.6622735694339,21.181064326279618,,,,0.0,shell
UGC02953,Sab,spiral,0.09,49.912000000000006,False,231.0,81.40634189054315,81.40634189054315,64.75915935474322,,,,0.0,shell
UGC02953,Sab,spiral,0.17,49.912000000000006,False,231.0,156.0774583339952,156.0774583339952,32.4340007212142,,,,0.0,shell
UGC02953,Sab,spiral,0.26,49.912000000000006,False,231.0,206.80765000357215,206.80765000357215,10.472878786332403,,,,0.0,shell
UGC02953,Sab,spiral,0.34,49.912000000000006,False,231.0,229.1541686288949,229.1541686288949,0.7990611996126001,,,,0.0,shell
UGC02953,Sab,spiral,0.43,49.912000000000006,False,232.0,243.14462877061462,243.14462877061462,4.803719297678715,,,,0.0,shell
UGC02953,Sab,spiral,0.51,49.912000000000006,False,232.0,251.81292520440647,251.81292520440647,8.540053967416581,,,,0.0,shell
UGC02953,Sab,spiral,0.6,49.912000000000006,False,232.0,260.0458701844734,260.0458701844734,12.08873714847992,,,,0.0,shell
UGC02953,Sab,spiral,0.69,49.912000000000006,False,232.0,266.5177536300349,266.5177536300349,14.878342081911603,,,,0.0,shell
UGC02953,Sab,spiral,0.77,49.912000000000006,False,233.0,271.4972357133678,271.4972357133678,16.522418761102053,,,,0.0,shell
