name,hubble_type,type_group,param_source,ape,rms,chi2_reduced,n_points,elapsed,params_used
UGC04499,Sdm,late,global_median,34.33373616670296,20.83724528652075,60.73519656360617,9,0.013306617736816406,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05005,Im,late,global_median,59.8479306847475,31.658017251730637,10.983221520252034,11,0.014317989349365234,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05253,Sab,early,global_median,42.374622397055525,140.33102928754357,1393.1218796992293,73,0.052526235580444336,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05414,Im,late,global_median,28.03552993468654,13.888724172387121,38.71895575769878,6,0.016237258911132812,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05716,Sm,late,global_median,35.185849317828584,26.920089457065,193.05682973655885,12,0.01443934440612793,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05721,Sd,late,global_median,47.31022946293741,36.472725113096025,63.56918120492812,23,0.02258920669555664,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05750,Sdm,late,global_median,71.5736151036921,30.79890642316152,15.4287427831055,11,0.01587367057800293,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05764,Im,late,global_median,47.319932820781595,25.43080728657675,156.20825672811847,10,0.01486063003540039,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05829,Im,late,global_median,32.988861885713135,23.85844802679711,24.455470967837215,11,0.017975568771362305,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05918,Im,late,global_median,41.01218664696994,16.758673280489614,20.781941343352095,8,0.013934612274169922,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05986,Sm,late,global_median,32.65458492620612,28.256127608111136,104.96333778103725,15,0.01871633529663086,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC05999,Im,late,global_median,26.81023004529326,23.12696472708226,26.74282487438535,5,0.012822151184082031,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06399,Sm,late,global_median,31.306858771211044,26.030610185168182,34.70540456830706,9,0.01903080940246582,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06446,Sd,late,global_median,38.11093709303783,32.48074453302761,50.02324411278659,17,0.019484996795654297,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06614,Sa,early,global_median,49.14775320462226,98.88286966995238,107.36834138677119,13,0.01826000213623047,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06628,Sm,late,global_median,26.641781006664722,10.341111258487974,1.8241905091098323,7,0.014919519424438477,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06667,Scd,late,global_median,66.64474105390303,48.281878494350046,247.32877812428285,9,0.013991832733154297,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06786,S0,early,global_median,34.21197683571233,114.05381400828996,164.44788215795754,45,0.03665328025817871,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06787,Sab,early,global_median,37.665833230921066,139.98193507995552,261.1564021761597,71,0.0535891056060791,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06818,Sm,late,global_median,51.741991401177756,23.568107973925045,22.522509146166332,8,0.0136566162109375,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06917,Sm,late,global_median,19.66525911699358,22.00944018795276,28.12861166147229,11,0.018386125564575195,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06923,Im,late,global_median,27.362327956020724,17.94602619068762,11.36011032458208,6,0.010576725006103516,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06930,Sd,late,global_median,17.835419488787757,19.211290728708427,8.081107681304575,10,0.013613462448120117,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06973,Sab,early,global_median,52.37767769925622,103.82942536368974,624.0664551600925,9,0.010934829711914062,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC06983,Scd,late,global_median,22.692943512080678,24.835130532691487,20.902224726052083,17,0.016980409622192383,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07089,Sdm,late,global_median,31.62997999274313,17.082201202821434,16.13150334550294,12,0.01479649543762207,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07125,Sm,late,global_median,32.21414118399144,19.046062244238385,47.271349019122994,13,0.014529943466186523,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07151,Scd,late,global_median,27.873715400198396,17.97877011098254,42.63540413156903,11,0.014089584350585938,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07232,Im,late,global_median,22.641202301813763,11.419066989695938,15.965116732802386,4,0.015245676040649414,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07261,Sdm,late,global_median,18.651578410420836,16.605993654384474,10.042542134095617,7,0.011622190475463867,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07323,Sdm,late,global_median,26.963961106690867,16.818137074736057,20.984147784967487,10,0.012835025787353516,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07399,Sdm,late,global_median,41.84988343137663,45.75641448987773,185.4147729367624,10,0.017325162887573242,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07524,Sm,late,global_median,32.75800377509863,26.140179826651778,62.22945775539232,31,0.02626800537109375,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07559,Im,late,global_median,33.09767189147155,9.38572670211077,9.850937260764915,7,0.012213945388793945,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07577,Im,late,global_median,22.611954145787802,3.2821655182913956,1.2060212362192533,9,0.017940759658813477,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07603,Sd,late,global_median,38.88118659372558,23.32787074595774,71.07928917693351,12,0.015307426452636719,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07608,Im,late,global_median,48.65227228399253,30.731174743447305,24.115597997969143,8,0.012794733047485352,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07690,Im,late,global_median,17.086653277411212,10.580765763772876,7.031151399152652,7,0.010518074035644531,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC07866,Im,late,global_median,24.709230451101558,9.259565592761724,6.038640788319451,7,0.01129913330078125,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC08286,Scd,late,global_median,33.870088140292324,28.571343050912628,211.0465743418546,17,0.016978979110717773,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC08490,Sm,late,global_median,39.332686443629086,31.750208008700458,76.58851946788246,30,0.02643609046936035,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC08550,Sd,late,global_median,39.98198561132554,24.487140449658025,155.66746870986648,11,0.013101339340209961,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC08699,Sab,early,global_median,31.611799384010364,100.68985750430402,247.21814845532194,41,0.033124685287475586,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC08837,Im,late,global_median,52.58470456731751,12.196604458041824,26.485068316080305,8,0.012837409973144531,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC09037,Scd,late,global_median,86.88949937398303,114.31179048034898,566.1388654905265,22,0.024104833602905273,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC09133,Sab,early,global_median,56.337572920478465,211.24223404263842,1513.805866232524,68,0.04801511764526367,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC09992,Im,late,global_median,15.086579504309174,5.944334063462437,1.3787437826215145,5,0.01036977767944336,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC10310,Sm,late,global_median,25.68202691851861,20.224895049520228,18.638815494362476,7,0.012042522430419922,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC11455,Scd,late,global_median,95.04921807917106,174.54520760026452,704.8835720462773,36,0.030193090438842773,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC11557,Sdm,late,global_median,194.515055094001,41.47099640003865,27.00324308469524,12,0.015726566314697266,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC11820,Sm,late,global_median,73.4526440561178,36.22384219066768,281.9189108536066,10,0.014882564544677734,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC11914,Sab,early,global_median,29.791505754591316,108.29547017390833,440.72928587159623,65,0.05541658401489258,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC12506,Scd,late,global_median,27.67520628116539,71.26792063868659,32.978391330343186,31,0.027625083923339844,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC12632,Sm,late,global_median,34.5206757324247,26.04141509973312,80.764628769503,15,0.017673730850219727,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGC12732,Sm,late,global_median,33.180191278766046,29.923513546596354,83.08126289625815,16,0.017473697662353516,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGCA281,BCD,late,global_median,34.091779707419995,9.783676368844162,24.812654522888646,7,0.013421297073364258,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGCA442,Sm,late,global_median,46.49576644765321,22.308393714353453,105.65624821904247,8,0.016670942306518555,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
UGCA444,Im,late,global_median,43.47370141744573,14.447452111506355,11.510543898246421,36,0.03113532066345215,"{'eta': 0.175, 'ring_amp': 1.626, 'M_max': 2.542, 'bulge_gate_power': 32.941, 'lambda_hat': 19.883}"
