r_kpc,rho_star_Msun_per_kpc3
4.623128522230052,131891979.41594124
4.720235710716335,125877976.41344382
4.819382601540627,120121382.72143945
4.9206120379331,114611933.22466905
5.023967763030908,109339740.96850373
5.129494438780414,104295284.41648689
5.2372376652364485,99469395.09611788
5.347244000266965,94853245.62230965
5.459560979671551,90438338.08822066
5.574237137722546,86216492.81339623
5.691322028137613,82179837.43940477
5.810866245492813,78320796.3633917
5.93292144708549,74632080.50020239
6.05754037525635,71106677.3639586
6.184776880180412,67737841.46019277
6.314685943136676,64519084.97986253
6.447323700266574,61444168.78678158
6.582747466831441,58507093.69021397
6.721015761979519,55702091.99457964
6.862188334033176,53023619.3184216
7.006326186307266,50466346.67498008
7.153491603469827,48025152.80690923
7.303748178456434,45695116.767861284
7.45716083994991,43471510.743844114
7.613795880437224,41349793.107438095
7.7737209848557045,39325601.69813392
7.937005259840996,37394747.32222211
8.103719263589308,35553207.46583635
8.273935036346952,33797120.21491182
8.447726131540268,32122778.375984054
8.62516764755944,30526623.791907877
8.806336260209934,29005241.846729662
8.991310255845532,27555356.154097214
9.18016956519735,26173823.423735105
9.372995797913381,24857628.500659857
9.569872277823583,23603879.571945302
9.77088407894565,22409803.53598884
9.976118062247096,21272741.529359713
10.185662913179502,20190144.606443163
10.399609180001164,19159569.5672203
10.618049312904697,18178674.928649016
10.841077703966496,17245217.03523252
11.068790727935317,16357046.304481227
11.30128678387762,15512103.603089618
11.53866633769763,14708416.749763347
11.781031965550573,13944097.14074245
12.028488398167722,13217336.494175006
12.281142566112528,12526403.70960094
12.539103645987323,11869641.838908922
12.802483107610547,11245465.165230319
13.07139476218499,10652356.386331797
13.34595481147772,10088863.899165062
13.626281898033053,9553599.182325153
13.912497156440198,9045234.27326047
14.204724265677823,8562499.337166999
14.503089502558039,8104180.324586073
14.807721796292972,7669116.714810171
15.11875278420751,7256199.342283936
15.436316868622226,6864368.303268586
15.760551274931187,6492610.940116673
16.091596110899584,6139959.900581219
16.429594427206936,5805491.269657947
16.77469227926198,5488322.771532844
17.12703879031591,5187612.039278343
17.486786215901397,4902554.950010942
17.854090009624993,4632384.023291029
18.229108890341593,4376366.880611636
18.61200491073982,4133804.7638869747
19.002943527367982,3904031.11091486
19.402093672131034,3686410.1858476666
19.809627825289144,3480335.7627664646
20.225722089989706,3285229.8605106403
20.650556268364742,3100541.526972058
21.08431393922685,2925745.6711176657
21.527182537397,2760341.9410580425
21.979353434698652,2603853.646531623
22.441022022653115,2455826.7242250205
22.912387796911847,2315828.7443993506
23.393654443462324,2183447.9573404486
23.885029926644535,2058292.3781979124
24.386726579016287,1939988.9088231316
24.89896119310608,1828182.4952610557
25.421955115093194,1722535.3195933874
25.95593434045558,1622726.0248728106
26.501129611626713,1528448.971928715
27.0577765177037,1439413.5268644542
27.626115596249804,1355343.3781046546
28.206392437235138,1275975.8818886694
28.798857789160813,1201061.435142527
29.40376766741198,1130362.874697245
30.021383464886934,1063654.9018556098
30.651972064949796,1000723.5313430051
31.295805956755938,941365.5637102211
31.95316335299957,885388.0802877839
32.62432831013469,832607.9598217646
33.30959085112123,782851.4159508526
34.009247090749305,735953.5547132397
34.723599363596115,691757.9512997845
35.45295635467029,650116.2452971766
36.19763323280048,610887.753691022
36.95795178682576,573939.1009244149
37.73424056464651,539143.8653322678
38.52683501519627,506382.24129572895
39.33607763339541,475540.71648428676
40.16231810814966,446511.76357574586
41.00591347345715,419193.54586614424
41.86722826268962,393489.63620286324
42.74663466611405,369308.7486947594
43.64451269172305,346564.4826730128
44.5612503294435,325175.07839568594
45.49724371879414,305063.1840076285
46.45289732006502,286155.6332854398
47.42862408909232,268383.23371470114
48.424845655704296,251680.56446358835
49.441992505915465,235985.78383338155
50.48050416794758,221240.44578220218
51.54082940215824,207389.32513365388
52.623426394958386,194380.2510968581
53.728762956803344,182163.94873868022
54.85731672434267,170693.88806282132
56.00957536681552,159926.14036381763
57.18603679678211,149819.24153691472
58.387209385280705,140334.06203730076
59.61361218150439,131433.68319421998
60.86577513709214,123083.27959716608
62.14423933513051,115250.007282591
63.44955722396618,107902.89746042035
64.78229285592887,101012.75553016196
66.14302213106907,94552.06514648846
67.53233304601548,88494.8971039369
68.95082594805886,82816.82281978057
70.39911379457399,77494.83220318142
71.87782241788942,72507.2557075007
73.38759079572169,67833.69037105101
74.92907132728972,63454.92965970635
76.50293011522832,59352.89693261365
78.1098472534239,55510.5823597757
79.75051712089588,51911.98312754146
81.42564868185053,48542.04677502749
83.13596579203815,45386.61751121148
84.88220751154427,42432.38536892628
86.66512842415153,39666.838058195804
88.4854989634098,37078.21538735568
90.34410574555429,34655.46612615953
92.24175190941791,32388.207190608722
94.17925746348203,30266.685034573966
96.15745964021771,28281.73913839012
98.17721325786985,26424.767489525537
100.23939108983956,24687.69395515119
102.34488424182663,23062.937450968417
104.49460253689234,21543.382815014884
106.68947490861137,20122.35329934452
108.93044980248169,18793.58459649348
111.21849558576491,17551.200321493696
113.55460096593684,16389.688873886993
115.93977541792569,15303.881607737363
118.37504962032548,14288.932241032355
120.86147590077192,13340.297439119839
123.40012869067206,12453.718509946564
125.99210498948727,11625.204151850496
128.6385248387664,10851.014197523014
131.34053180613694,10127.644300495014
134.0992934794627,9451.811513124594
136.91600197137927,8820.44070757446
139.79187443442947,8230.651793666459
142.72815358701664,7679.747689799093
145.72610825040712,7165.203005307792
148.78703389701212,6684.653394747085
151.91225321018473,6235.885546579322
155.10311665577657,5816.827770668897
158.3610030657,5425.54115081106
161.68732023374608,5060.211230270093
165.0835055239199,4719.140199967276
168.5510264915514,4400.7395605494685
172.09138151745407,4103.5232310838
175.7061004554038,3826.1010785697026
179.39674529321633,3567.172843836064
183.1649108277127,3325.5224407026753
187.01222535385972,3100.012606534649
190.94035136838724,2889.5798835067244
194.95098628818468,2693.2299110259178
199.04586318378549,2510.0330108368903
203.22675152826085,2339.120047356832
207.49545796184077,2179.6785467595046
211.85382707259785,2030.9490592508116
216.303742193529,1892.2217498557172
220.8471262163774,1762.8332038685387
225.48594242255186,1642.1634339081452
230.22219533149593,1529.6330762689345
235.05793156687898,1424.7007649680763
239.99524074098144,1326.860672562475
245.03625635765368,1235.6402074460864
250.1831567342451,1150.597857941294
255.43816594289396,1071.321174069209
260.80355477159156,997.4248784234173
266.281641705433,928.5490980824959
271.8747939284762,864.3577099790407
277.5854283466488,804.5367925986468
283.41601263213647,748.793177312896
289.369066289711,696.853093056384
295.4471617454568,648.460898441242
301.65292545836206,603.3778957639639
307.98903905526345,561.3812216999636
314.45824048962515,522.2628098024255
321.0633252246609,485.828420224227
327.8071474413069,451.89673236643046
334.69262127156486,420.2984964247362
341.7227220577545,390.87574005723695
348.9004876382151,363.48102663386953
356.22901966001064,337.9767617507223
363.711484919212,314.23454490165966
371.3511167293265,292.13456339645654
379.1512163184746,271.5650257992303
387.1151542559132,252.42163233436685
395.2463719085194,234.6070798698112
403.5483829278728,218.03059924020312
412.0247747685672,202.6075228155321
420.6792102384184,188.2588803551665
429.5154290812332,174.9110213129593
438.53724959281993,162.49526187705038
447.74857027094924,150.94755513843754
457.1533714999647,140.20818288591684
466.75571727078307,130.22146762188063
476.5597569370222,120.93550348423764
486.5697270080114,112.30190484468514
496.7899529794702,104.27557143307381
507.2248512026326,96.81446891206971
517.8789307926372,89.87942389594281
528.7567955770015,83.43393247250508
539.8631460850185,77.44398134818745
551.2027815789478,71.87788079327913
562.7806021278631,66.70610861772266
574.6016107250654,61.90116445774852
586.670915449972,57.437433700319176
598.9937316754094,53.29106041600581
611.5753843212782,49.4398287117385
624.4213101555467,45.86305195306159
637.537060143582,42.541469341221045
650.9283018468284,39.45714936380369
664.600821871862,36.59339966887647
678.5605283708974,33.93468294176519
692.8134535948063,31.466538390930264
707.3657564997685,29.175508474925774
722.2237254086737,27.049070526317323
737.39378072842,25.075572950769367
752.8824777242943,23.24417570040122
768.6965093526272,21.544794740052463
784.84270915294,19.96805024337339
801.3280542008509,18.50521827274675
818.1596681229953,17.148185713040494
835.3448241752801,15.889408244143
852.890948385797,14.721871151225479
870.805622763742,13.639052784763347
889.0965885757514,12.634890494589206
907.7717496910414,11.703748873706644
926.8391759968207,10.840390158305365
946.3071068854437,10.039946640443965
966.1839548147989,9.297894959243733
986.4783089434977,8.610032145208367
1007.1989388424043,7.972453300493781
1028.3547982841342,7.381530805628038
1049.95502911215,6.833894950365313
1072.008965191117,6.326415893077058
1094.5261364402493,5.8561868593679565
1117.5162729513577,5.420508496485429
1140.9893091934102,5.0168743055896865
1164.955388305404,4.642957079096387
1189.4248664793988,4.2965962751149185
1214.4083174356304,3.9757862655045457
1239.9165369916052,3.6786653982794486
1265.9605477271796,3.4035058190277243
1292.5516037476261,3.1487039996893635
1319.7011955467353,2.9127719264781313
1347.421054972083,2.69432890194796
1375.723160294573,2.4920939192114733
1404.6197413844766,2.3048785691277125
1434.1232849961918,2.13158044390295
1464.2465401639959,1.9711770030027476
1495.002523711152,1.8227198695666516
1526.4045258747135,1.685329527660128
1558.4661160484877,1.5581903926997267
1591.2011486466315,1.4405462292576658
1624.6237690903927,1.3316958921984339
1658.7484199206172,1.2309893687308204
1693.589847038646,1.137824100481909
1729.1631060782847,1.0516415661213614
1765.4835689116385,0.9719241063915285
1802.5669302915733,0.8981919746380674
1840.4292146337193,0.830000597091739
1879.0867829409256,0.7669380282311862
1918.5563398731442,0.7086225875631161
1958.854940965841,0.6547006650953655
2000.0,0.6048446836544633
